match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,captain,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalOffside,stat_shotOffTarget,stat_goals,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated,stat_blockedScoringAttempt
14573085,home,FC Drita,Arb Manaj,arb-manaj,A. Manaj,F,9,188,173,M,1014718,EUR,901152000,F,9,9,False,16.0,12.0,1.0,1.0,0.0,7.0,9.0,5.0,7.0,9.0,2.0,4.0,,,,86.0,36.0,8.2,15.0,0.00383628,,1,,-0.07,0.2,0.4,,,6.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,,4.0,,,,,,1.0,0.0413,0.0272,,0.52,,,1.0,,1.0,,,,
14573085,home,FC Drita,Almir Ajzeraj,almir-ajzeraj,A. Ajzeraj,M,7,173,32,M,942921,EUR,876009600,F,7,7,True,10.0,7.0,,,0.0,4.0,6.0,3.0,4.0,1.0,2.0,,,,,24.0,14.0,6.4,4.0,0.00136539,,0,,-0.07,0.01,-0.18,,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14573085,home,FC Drita,Vesel Limaj,vesel-limaj,V. Limaj,M,8,183,22,M,801023,EUR,849398400,M,8,8,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,,,,,24.0,9.0,6.6,3.0,1.64e-06,,1,,0.01,0.0,0.15,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,0.0726,,,0.02,,,,1.0,,,,,
14573085,home,FC Drita,Ilir Mustafa,ilir-mustafa,I. Mustafa,M,36,182,23,M,1031451,EUR,839376000,M,36,36,True,4.0,2.0,,,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,17.0,5.0,6.7,2.0,0.00027427,,0,,-0.03,0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,home,FC Drita,Kristal Abazaj,abazaj-kristal,K. Abazaj,F,77,183,59,M,900127,EUR,836611200,F,77,77,True,,,,,0.0,,,,,,,,,,,10.0,,6.3,,,,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
14573085,home,FC Drita,Laurit Behluli,laurit-behluli,L. Behluli,G,22,187,11,M,938675,EUR,958521600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,home,FC Drita,Leutrim Rexhepi,leutrim-rexhepi,L. Rexhepi,G,94,185,10,M,938332,EUR,766454400,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,home,FC Drita,Endrit Morina,endrit-morina,E. Morina,D,23,186,29,M,1068619,EUR,998611200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,home,FC Drita,Salifu Ibrahim,salifu-ibrahim,S. Ibrahim,M,,171,168,M,1173794,EUR,960249600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salifu Ibrahim,,,,,,,,
14573085,home,FC Drita,Engjell Sylejmani,engjell-sylejmani,E. Sylejmani,M,66,173,19,M,1938983,EUR,1113177600,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engjëll Sylejmani,,,,,,,,
14573085,home,FC Drita,Blerim Krasniqi,blerim-krasniqi,B. Krasniqi,F,19,187,49,M,326791,EUR,836524800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,home,FC Drita,Mike Arthur,mike-arthur,M. Arthur,F,99,170,34,M,2328153,EUR,1169078400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Arthur,,,,,,,,
14573085,away,Omonia Nicosia,Fabiano,fabiano,Fabiano,G,40,197,467,M,34317,EUR,573091200,G,40,40,False,12.0,12.0,1.0,1.0,0.0,11.0,11.0,1.0,1.0,,5.0,,,1.0,1.0,90.0,18.0,6.6,,0.00020058,0.1998,0,-0.7591,0.04,-0.03,-0.09,-0.38,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14573085,away,Omonia Nicosia,Giannis Masouras,giannis-masouras,G. Masouras,D,21,181,186,M,369940,EUR,840844800,D,21,21,False,36.0,29.0,4.0,3.0,0.0,11.0,11.0,19.0,27.0,6.0,4.0,,,,,90.0,63.0,7.6,15.0,0.0552673,,1,,0.13,0.02,-0.19,,2.0,6.0,1.0,2.0,,1.0,1.0,4.0,1.0,3.0,4.0,1.0,,2.0,1.0,2.0,,,1.0,0.4541,0.7246,1.0,0.51,,,,,1.0,,,,
14573085,away,Omonia Nicosia,Senou Coulibaly,senou-coulibaly,S. Coulibaly,D,5,193,244,M,937741,EUR,778636800,D,5,5,False,31.0,25.0,2.0,,0.0,13.0,14.0,12.0,17.0,2.0,1.0,,,,,53.0,40.0,6.0,9.0,0.0159859,,1,,0.09,0.12,-0.19,,,5.0,,1.0,,2.0,1.0,2.0,3.0,1.0,,,,1.0,,,,,,0.0937,,1.0,-0.24,,,,1.0,,,1.0,,
14573085,away,Omonia Nicosia,Nikolas Panagiotou,nikolas-panagiotou,N. Panagiotou,D,30,183,171,M,949605,EUR,958089600,D,30,30,False,49.0,44.0,4.0,2.0,0.0,18.0,20.0,26.0,29.0,5.0,7.0,,,,,90.0,56.0,7.0,6.0,0.0136058,,0,,0.24,0.29,-0.07,,,2.0,,4.0,,2.0,2.0,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Fotios Kitsos,fotios-kitsos,F. Kitsos,D,3,174,167,M,1005998,EUR,1049068800,D,3,3,False,44.0,41.0,1.0,1.0,0.0,16.0,16.0,27.0,34.0,5.0,9.0,3.0,,,,90.0,66.0,7.1,9.0,0.165173,,0,,0.27,0.12,-0.09,,6.0,3.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,
14573085,away,Omonia Nicosia,Mateo Marić,mateo-maric,M. Marić,M,14,178,171,M,858501,EUR,890179200,M,14,14,False,77.0,71.0,10.0,7.0,0.0,33.0,36.0,38.0,42.0,5.0,10.0,1.0,,,,90.0,88.0,7.6,7.0,0.0645436,,1,,0.35,0.26,0.24,,1.0,4.0,,3.0,,2.0,2.0,,4.0,,2.0,,,,,,,,,0.0144,,,0.0,,,,,,,,,1.0
14573085,away,Omonia Nicosia,Ioannis Kousoulos,ioannis-kousoulos,I. Kousoulos,M,31,180,153,M,369708,EUR,834710400,M,31,31,False,36.0,31.0,3.0,2.0,0.0,12.0,12.0,19.0,24.0,7.0,2.0,3.0,,,,79.0,50.0,7.0,9.0,0.0125298,,1,,-0.09,0.24,-0.12,,,5.0,,1.0,,,,3.0,3.0,3.0,4.0,,,1.0,1.0,,True,,1.0,0.0191,0.0951,,-0.11,,,,,,,,,
14573085,away,Omonia Nicosia,Evangelos Andreou,evangelos-andreou,E. Andreou,M,20,176,118,M,1127213,EUR,1032825600,M,20,20,False,22.0,21.0,,,0.0,8.0,8.0,13.0,16.0,3.0,5.0,2.0,,,,79.0,41.0,6.0,12.0,0.0331357,,0,,-0.1,0.0,-0.18,,2.0,8.0,2.0,1.0,,1.0,1.0,4.0,1.0,,,,1.0,4.0,,1.0,,,,,,,,,,1.0,,,,,,
14573085,away,Omonia Nicosia,Ewandro Costa,ewandro-costa,Ewandro,M,11,176,206,M,551468,EUR,826848000,M,11,11,False,42.0,34.0,7.0,3.0,1.0,14.0,15.0,26.0,40.0,6.0,6.0,1.0,,,,90.0,70.0,7.8,17.0,0.580946,,1,,0.62,-0.29,-0.05,,13.0,2.0,,,,4.0,3.0,1.0,2.0,,,6.0,,1.0,1.0,3.0,,,1.0,0.0265,0.088,6.0,-0.21,,,1.0,,,,,2.0,
14573085,away,Omonia Nicosia,Willy Semedo,willy-semedo,W. Semedo,M,7,185,702,M,889052,EUR,767404800,M,7,7,False,24.0,20.0,1.0,1.0,0.0,3.0,4.0,17.0,23.0,4.0,2.0,2.0,,,,79.0,39.0,6.6,13.0,0.631804,,0,,0.25,0.18,-0.09,,3.0,5.0,,,,,,3.0,2.0,,,,,5.0,2.0,,,,,,,1.0,,,,,,,,,,
14573085,away,Omonia Nicosia,Stevan Jovetić,stevan-jovetic,S. Jovetić,F,8,183,1800,M,37126,EUR,625968000,F,8,8,False,26.0,19.0,2.0,,0.0,4.0,4.0,15.0,22.0,3.0,2.0,1.0,,,,66.0,36.0,6.3,8.0,0.0258611,,6,,-0.38,0.22,-0.05,,,4.0,1.0,,,,,,,2.0,2.0,,1.0,,,,,,2.0,0.3598,0.0532,,-0.5,,,1.0,1.0,,,,,3.0
14573085,away,Omonia Nicosia,Saad Agouzoul,saad-agouzoul,S. Agouzoul,D,17,191,415,M,919680,EUR,871171200,D,17,17,True,23.0,18.0,6.0,2.0,0.0,11.0,12.0,7.0,11.0,1.0,3.0,,,,,37.0,26.0,6.9,5.0,0.00641447,,0,,0.17,0.04,0.28,,,1.0,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Ryan Mmaee,ryan-mmaee,R. Mmaee,F,19,185,1630,M,825274,EUR,878342400,F,19,19,True,11.0,8.0,,,0.0,,,8.0,11.0,2.0,,1.0,,,,24.0,14.0,6.5,5.0,0.0134958,,0,,-0.18,-0.28,0.0,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,10,10,True,9.0,7.0,,,0.0,,1.0,8.0,11.0,,1.0,,,,,11.0,16.0,6.3,6.0,0.124597,,2,,0.09,-0.12,-0.01,,3.0,3.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.2216,,,-0.51,,,,1.0,,,1.0,,1.0
14573085,away,Omonia Nicosia,Novica Eraković,novica-erakovic,N. Eraković,M,44,187,136,M,890634,EUR,942364800,M,44,44,True,11.0,9.0,,,0.0,,,9.0,11.0,,1.0,,,,,11.0,13.0,6.5,3.0,0.0195755,,0,,0.0,-0.18,0.15,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14573085,away,Omonia Nicosia,Angelos Neophytou,angelos-neophytou,A. Neophytou,F,85,184,215,M,1155252,EUR,1116806400,F,85,85,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,,11.0,6.0,6.3,2.0,0.00120415,,0,,-0.03,0.04,-0.02,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Francis Uzoho,francis-uzoho,F. Uzoho,G,23,196,1429,M,359670,EUR,909532800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Charalambos Kyriakidis,kyriakidis-charalambos,C. Kyriakidis,G,98,188,80,M,830296,EUR,912384000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Alpha Dionkou,alpha-dionkou,A. Dionkou,D,2,183,313,M,930247,EUR,1002672000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Amine Khammas,amine-khammas,A. Khammas,D,24,172,821,M,889491,EUR,923356800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Stefan Simic,stefan-simic,S. Simic,D,27,189,253,M,188335,EUR,790560000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573085,away,Omonia Nicosia,Christos Konstantinidis,christos-konstantinidis,C. Konstantinidis,D,90,172,38,M,1979632,EUR,1214265600,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christos Konstantinidis,,,,,,,,
14573085,away,Omonia Nicosia,Panagiotis Andreou,andreou-panagiotis,P. Andreou,M,74,173,150,M,1406539,EUR,1146268800,M,74,74,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
