match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_outfielderBlock,stat_totalTackle,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,player_sofascoreId,stat_interceptionWon,stat_penaltyWon,stat_goals,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_wonTackle,stat_penaltyConceded,stat_hitWoodwork,stat_errorLeadToAGoal
11396406,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,13.0,10.0,2.0,1.0,1.0,1.0,9.0,13.0,,2.0,,,,,,75.0,25.0,8.4,8.0,0.191038,6,,,,1.0,2.0,,6.0,1.0,,3.0,,1.0,1.0,1.0,0.8995,2.0,,,,,,,4.0,1.0,2.2394,1.0,l_openda,,,2.0,,1.0,1.0,,,,,,
11396406,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,1.0,,,,,,27.0,13.0,7.3,3.0,0.0168977,2,,,,,1.0,2.0,2.0,3.0,,,,,1.0,1.0,0.0643,,,,,,,,1.0,1.0,0.1827,1.0,,,,1.0,,,,,,,,,
11396406,home,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,True,1.0,,,,,,,1.0,,,,,,,,7.0,3.0,,2.0,,0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,DaniOlmo,,,,1.0,,,,,,,,
11396406,home,RB Leipzig,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4033,M,991604,EUR,1030665600,M,18,18,True,9.0,7.0,,,1.0,2.0,7.0,8.0,,1.0,,,,,,20.0,13.0,7.1,3.0,0.0840811,1,,,,1.0,,1.0,,2.0,,,,,1.0,,0.1172,1.0,,,,,1.0,,1.0,,0.3045,1.0,_fabio.10,,,,,,,,,,,,
11396406,home,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,12.0,11.0,,,5.0,5.0,6.0,8.0,,,,,,,,15.0,17.0,6.8,2.0,0.0509293,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
11396406,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,1.0,,,,,,,1.0,,,,,,,,15.0,9.0,7.4,5.0,,2,,,,,,,3.0,1.0,,2.0,1.0,1.0,,,0.6802,,,,,,,,1.0,,0.1383,1.0,benjamin_sesko,,,1.0,2.0,,,,,,,,
11396406,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,home,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,38.0,33.0,9.0,4.0,32.0,35.0,1.0,3.0,1.0,3.0,,5.0,7.0,,,90.0,48.0,7.4,7.0,0.00079352,0,-0.4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
11396406,away,1. FC Köln,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,False,35.0,22.0,2.0,,12.0,16.0,10.0,21.0,5.0,3.0,,,,,,90.0,62.0,5.6,17.0,0.00970605,0,,,,2.0,1.0,1.0,5.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,
11396406,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,51.0,46.0,3.0,1.0,39.0,42.0,7.0,9.0,11.0,6.0,,,,,,90.0,73.0,6.6,5.0,0.00142869,1,,,,,,3.0,2.0,6.0,1.0,,,1.0,1.0,1.0,0.1063,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,
11396406,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,25.0,21.0,2.0,1.0,18.0,19.0,3.0,6.0,4.0,4.0,,,,,,45.0,32.0,6.2,4.0,0.00097792,0,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,
11396406,away,1. FC Köln,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,False,30.0,25.0,5.0,5.0,17.0,19.0,9.0,14.0,2.0,5.0,,,,,,90.0,46.0,6.2,8.0,0.180776,2,,,,3.0,1.0,,3.0,2.0,1.0,,,1.0,,,0.0641,1.0,,1.0,2.0,,1.0,,,1.0,,,,2.0,,,1.0,,,,,2.0,,,
11396406,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,39.0,34.0,,,16.0,18.0,18.0,22.0,1.0,4.0,,,,,,90.0,50.0,6.8,8.0,0.161553,0,,,,1.0,,,2.0,4.0,1.0,,,,,1.0,,1.0,,1.0,4.0,,,1.0,,,,2.0,,,,,,,,,,3.0,,,
11396406,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,34.0,29.0,1.0,,20.0,21.0,9.0,15.0,4.0,3.0,,,,,,90.0,50.0,5.8,10.0,0.00836564,0,,,,2.0,1.0,1.0,5.0,4.0,1.0,,,,1.0,2.0,,,,,2.0,,,,,,,2.0,,,,,1.0,,,,,,1.0,,
11396406,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,8.0,6.0,,,1.0,2.0,6.0,9.0,,2.0,,,,,,45.0,12.0,6.2,5.0,0.063943,0,,,,3.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
11396406,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,M,9,9,False,17.0,13.0,,,7.0,8.0,6.0,9.0,1.0,2.0,,,,,,70.0,28.0,6.4,7.0,0.00666162,2,,,,,1.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2705,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,
11396406,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,20.0,16.0,1.0,,7.0,7.0,9.0,13.0,,,,,,,,70.0,23.0,6.2,5.0,0.0130639,0,,,,,,,1.0,2.0,1.0,,,,1.0,,,,True,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,
11396406,away,1. FC Köln,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,27,27,False,12.0,11.0,,,7.0,7.0,4.0,5.0,,1.0,,,,,,77.0,14.0,6.3,1.0,0.00353849,1,,,,,,3.0,1.0,3.0,,,,,,1.0,0.4165,,,,,,,,1.0,,0.9882,,,,,,,1.0,2.0,,,,,,
11396406,away,1. FC Köln,Luca Kilian,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,True,22.0,19.0,4.0,2.0,17.0,18.0,2.0,4.0,1.0,1.0,,,,,,45.0,28.0,6.2,3.0,0.00097274,0,,,,,,1.0,4.0,4.0,1.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
11396406,away,1. FC Köln,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,40,40,True,6.0,4.0,,,3.0,5.0,1.0,1.0,,,,,,,,45.0,12.0,6.4,5.0,0.00197204,0,,,,,1.0,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,1.0
11396406,away,1. FC Köln,Mathias Olesen,mathias-olesen,M. Olesen,M,6,186,162,M,994490,EUR,985132800,M,47,47,True,3.0,,,,,1.0,,2.0,,1.0,,,,,,10.0,3.0,5.2,3.0,,0,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,20.0,5.0,6.4,,0.00021679,0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11396406,away,1. FC Köln,Mark Uth,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,F,13,13,True,7.0,4.0,,,3.0,3.0,2.0,5.0,,1.0,,,,,,13.0,11.0,6.8,3.0,0.00295998,0,,,,1.0,,2.0,,5.0,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396406,away,1. FC Köln,Matthias Köbbing,matthias-kobbing,M. Köbbing,G,44,196,40,M,840352,EUR,864777600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396406,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
