match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalContest,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox
14167915,home,AS Monaco,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179.0,5047,M,934237,EUR,994118400,F,9,9,False,9.0,6.0,,,0.0,5.0,5.0,1.0,4.0,,3.0,3.0,,,,,,,60.0,21.0,6.1,6.0,0.00028038,,2,,-0.14,0.01,0.32,,,2.0,7.0,,1.0,,1.0,1.0,1.0,2.0,3.0,0.6193,-0.68,balogun,2.0,1.0,,,0.6585,,,,,,,1.0,,,,
14167915,home,AS Monaco,Jordan Teze,,,jordan-teze,J. Teze,D,4,183.0,1060,M,825846,EUR,938649600,D,4,4,True,17.0,13.0,3.0,2.0,0.0,6.0,6.0,7.0,11.0,2.0,4.0,,4.0,,,,,,45.0,25.0,7.5,5.0,0.147677,,0,,0.33,0.0,0.36,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,
14167915,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183.0,5917,M,1130939,EUR,1014595200,M,11,11,True,9.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,,1.0,,2.0,,,,,,30.0,18.0,6.6,6.0,0.0317015,,0,,0.24,0.02,-0.06,,,1.0,5.0,1.0,,,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,
14167915,home,AS Monaco,George Ilenikhena,George,Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2495,M,1462434,EUR,1155686400,F,19,19,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,2.0,2.0,1.0,,,,,,30.0,11.0,6.5,2.0,0.00921146,,2,,0.08,-0.12,0.17,,,1.0,2.0,,,,,,,2.0,,0.0906,-0.25,,,1.0,,,0.0356,1.0,,,,,,,1.0,,,
14167915,home,AS Monaco,Pape Cabral,,,pape-cabral,P. Cabral,M,43,,1063,M,1606641,EUR,1169251200,M,41,41,True,9.0,7.0,,,0.0,1.0,2.0,6.0,7.0,1.0,2.0,1.0,1.0,,,,,,14.0,14.0,6.6,3.0,0.00323698,,1,,-0.13,0.1,0.2,,,,1.0,,,,1.0,,,,,0.4751,-0.53,,,1.0,,,0.4544,1.0,,,,,,1.0,,,,
14167915,home,AS Monaco,Yann Lienard,Yann Lienard,,yann-lienard,Y. Lienard,G,50,192.0,250,M,1136884,EUR,1047772800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,home,AS Monaco,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170.0,857,M,1149152,EUR,1120003200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,home,AS Monaco,Aladji Bamba,Aladji Bamba,,aladji-bamba,A. Bamba,M,23,181.0,1033,M,1868591,EUR,1152835200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,home,AS Monaco,Mika Biereth,Mika Biereth,,mika-biereth,M. Biereth,F,14,187.0,5335,M,1083007,EUR,1044662400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,home,AS Monaco,Lucas Michal,Lucas Michal,,lucas-michal,L. Michal,F,19,167.0,619,M,1154647,EUR,1119398400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,away,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188.0,2069,M,1154630,EUR,1110499200,G,1,1,False,29.0,12.0,21.0,6.0,0.0,7.0,12.0,5.0,17.0,,,2.0,7.0,,4.0,1.0,1.0,1.0,90.0,38.0,7.2,17.0,0.0165788,0.7481,0,1.9706,0.2,0.01,-0.15,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
14167915,away,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,922759,EUR,919900800,D,3,3,False,47.0,33.0,5.0,3.0,0.0,19.0,28.0,14.0,19.0,2.0,3.0,2.0,6.0,,,,,,90.0,63.0,6.8,22.0,0.090067,,0,,0.12,-0.04,-0.16,,,1.0,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14167915,away,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190.0,1084,M,1020744,EUR,1029456000,D,4,4,False,38.0,28.0,6.0,3.0,0.0,20.0,20.0,8.0,18.0,6.0,8.0,6.0,1.0,,,,,,90.0,51.0,6.6,10.0,0.00634303,,2,,0.04,-0.04,-0.12,,,1.0,4.0,1.0,2.0,1.0,,,,2.0,2.0,0.1398,-0.53,,,,,1.0,,,,,,,,,,,,
14167915,away,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190.0,261,M,798124,EUR,858470400,D,2,2,False,30.0,23.0,5.0,,0.0,16.0,19.0,7.0,11.0,2.0,3.0,1.0,4.0,,,,,,73.0,40.0,6.3,8.0,0.00159762,,1,,0.0,0.03,0.33,,True,4.0,6.0,,1.0,1.0,1.0,1.0,,,2.0,0.026,-0.16,,,,,2.0,,,,,,,,,,,,
14167915,away,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179.0,643,M,863133,EUR,893030400,M,15,15,False,34.0,24.0,4.0,4.0,0.0,9.0,10.0,15.0,24.0,,10.0,1.0,10.0,,,,,,90.0,71.0,7.6,18.0,0.183744,,1,,0.37,0.16,-0.03,,,,5.0,1.0,,4.0,3.0,3.0,2.0,4.0,1.0,0.0758,-0.05,,1.0,,,1.0,,5.0,5.0,2.0,,2.0,3.0,,1.0,,,
14167915,away,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174.0,1378,M,878938,EUR,948326400,M,23,23,False,37.0,29.0,2.0,1.0,0.0,15.0,16.0,14.0,21.0,,1.0,,7.0,,,,,,84.0,43.0,6.6,10.0,0.109452,,0,,0.23,0.02,-0.05,,,1.0,2.0,,,,,,,1.0,2.0,,,,,,,,,,3.0,2.0,,1.0,,,,,,
14167915,away,Toulouse,Abu Francis,,,francis-abu,A. Francis,M,17,182.0,1495,M,988801,EUR,988329600,M,17,17,False,25.0,16.0,,,0.0,9.0,14.0,7.0,11.0,2.0,4.0,,4.0,,,,,,66.0,31.0,6.3,9.0,0.0104636,,0,,-0.01,0.03,-0.19,,,,4.0,2.0,,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
14167915,away,Toulouse,Dayann Methalie,,,dayann-methalie,D. Methalie,M,24,186.0,426,M,1894003,EUR,1139961600,M,24,24,False,23.0,15.0,4.0,1.0,0.0,4.0,7.0,11.0,16.0,1.0,4.0,,8.0,,,,,,84.0,43.0,6.5,19.0,0.263721,,0,,0.26,-0.03,-0.06,,,,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,,,,4.0,3.0,1.0,,2.0,1.0,,,,,
14167915,away,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178.0,1819,M,1169436,EUR,936403200,F,9,9,False,18.0,15.0,,,0.0,2.0,2.0,13.0,16.0,4.0,8.0,,2.0,,,,,,73.0,33.0,6.8,9.0,0.0560494,,0,,-0.11,0.24,-0.06,,,3.0,8.0,1.0,,,,,1.0,3.0,2.0,,,,,,,,,3.0,2.0,,,1.0,1.0,,,,,
14167915,away,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173.0,957,M,911851,EUR,979430400,F,10,10,False,27.0,20.0,1.0,,0.0,5.0,5.0,15.0,22.0,,9.0,,4.0,,,,,,90.0,50.0,7.3,16.0,0.189207,,3,,-0.04,0.24,0.0,,,,6.0,,,,1.0,1.0,2.0,4.0,1.0,0.1072,0.15,,2.0,2.0,,,0.3325,7.0,2.0,,,2.0,4.0,,1.0,,,
14167915,away,Toulouse,Emersonn,Emersonn,,emersonn,Emersonn,F,20,186.0,545,M,1128844,EUR,1089936000,F,20,20,False,13.0,7.0,,,0.0,1.0,2.0,6.0,11.0,5.0,9.0,,1.0,,,,,,90.0,32.0,6.0,16.0,0.00472283,,1,,-0.19,0.01,-0.02,,,7.0,13.0,,1.0,,2.0,1.0,6.0,,3.0,0.0551,-0.26,,1.0,,,,,4.0,1.0,,,,2.0,,,,,
14167915,away,Toulouse,Alexis Vossah,,,alexis-vossah,A. Vossah,M,17,181.0,216,M,2193194,EUR,1205193600,M,45,45,True,11.0,9.0,3.0,1.0,0.0,1.0,1.0,8.0,10.0,,1.0,,1.0,,,,,,24.0,17.0,6.5,4.0,0.00607204,,1,,0.04,0.01,0.14,,,,1.0,,1.0,,1.0,1.0,,,,0.1977,-0.51,,1.0,,,,,,1.0,,,,,,,,,
14167915,away,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,123388,EUR,712368000,D,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,,,17.0,5.0,6.8,1.0,0.00089344,,0,,-0.04,,0.33,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14167915,away,Toulouse,Santiago Hidalgo,Santiago Hidalgo,,santiago-hidalgo,S. Hidalgo,F,11,174.0,1019,M,1199247,EUR,1108598400,F,11,11,True,5.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,,1.0,,2.0,,,,,,17.0,10.0,6.4,3.0,0.00394186,,0,,0.02,-0.19,0.0,,,2.0,4.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
14167915,away,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177.0,196,M,1048366,EUR,973900800,D,12,12,True,5.0,5.0,,,0.0,,,5.0,5.0,,1.0,,1.0,,,,,,13.0,8.0,6.7,1.0,0.00908179,,0,,0.01,0.05,-0.01,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,
14167915,away,Toulouse,Mario Sauer,,,mario-sauer,M. Sauer,M,77,180.0,515,M,1386065,EUR,1084579200,M,77,77,True,4.0,3.0,1.0,,0.0,,,3.0,4.0,,1.0,,,,,,,,13.0,9.0,6.7,2.0,0.0028673,,1,,-0.03,0.21,0.13,,,,,,,,1.0,1.0,1.0,,,0.0778,-0.33,,,,,,,,,,,,,,1.0,,,
14167915,away,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187.0,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,away,Toulouse,Seny Koumbassa,Seny Koumbassa,,seny-koumbassa,S. Koumbassa,D,35,187.0,80,M,2077075,EUR,1182297600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,away,Toulouse,Julian Vignolo,,,julian-vignolo,J. Vignolo,F,7,185.0,309,M,1657108,EUR,1165449600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167915,away,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,1512354,EUR,1128384000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
