match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_totalOffside,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_lastManTackle,stat_ownGoals,stat_hitWoodwork
12512543,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,5961,M,38162,EUR,670464000,F,91,91,False,15.0,12.0,,,0.0,7.0,7.0,5.0,8.0,,3.0,,,,90.0,37.0,7.4,14.0,3,,2.0,2.0,7.0,6.0,3.0,3.0,,,1.0,,,1.0,,,,,,,5.0,1.0,,,5.0,duvanzapata91,True,1.0,1.0,,,,
12512543,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2935,M,773409,EUR,837216000,F,18,18,True,4.0,3.0,,,1.0,1.0,1.0,3.0,4.0,,,,,,25.0,8.0,7.0,3.0,0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,
12512543,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,222,M,1397347,EUR,1073260800,D,21,21,True,11.0,10.0,,,0.0,8.0,8.0,2.0,3.0,1.0,2.0,,,,24.0,16.0,6.9,2.0,1,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12512543,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,365,M,139235,EUR,760320000,M,61,61,True,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,1.0,1.0,,,,24.0,11.0,6.5,1.0,0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12512543,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1022,M,802149,EUR,899856000,F,7,7,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,8.0,8.0,6.7,3.0,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12512543,home,Torino,Alessandro Dellavalle,dellavalle-alessandro,A. Dellavalle,D,25,189,172,M,1141167,EUR,1084233600,D,25,25,True,8.0,8.0,2.0,2.0,0.0,5.0,5.0,3.0,3.0,,,,,,9.0,10.0,6.9,1.0,0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
12512543,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,172,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,363,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1123,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Saba,Sazonov,,,,,,,,,,,,,,,,,
12512543,home,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188,56,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,home,Torino,Krisztofer Horváth,krisztofer-horvath,K. Horváth,M,11,185,396,M,928572,EUR,1010448000,M,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,home,Torino,Brian Bayeye,bayeye-brian,B. Bayeye,M,,190,670,M,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,away,Cosenza,Alessandro Micai,alessandro-micai,A. Micai,G,1,186,58,M,267703,EUR,743472000,G,1,1,False,32.0,24.0,16.0,9.0,0.0,20.0,20.0,4.0,12.0,2.0,6.0,,,2.0,90.0,41.0,6.4,8.0,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12512543,away,Cosenza,Andrea Hristov,andrea-hristov,A. Hristov,D,55,193,106,M,842354,EUR,920246400,D,55,55,False,33.0,30.0,2.0,1.0,0.0,19.0,19.0,11.0,14.0,3.0,3.0,,,,90.0,47.0,6.6,5.0,0,,,2.0,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
12512543,away,Cosenza,Michele Camporese,michele-camporese,M. Camporese,D,5,186,64,M,125874,EUR,706233600,D,5,5,False,42.0,39.0,2.0,2.0,0.0,26.0,28.0,13.0,14.0,1.0,4.0,,,,90.0,47.0,6.4,3.0,0,,1.0,1.0,1.0,3.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,
12512543,away,Cosenza,Alessandro Caporale,caporale-alessandro,A. Caporale,D,17,190,32,M,917895,EUR,814838400,D,17,17,False,39.0,32.0,7.0,4.0,0.0,14.0,16.0,18.0,23.0,3.0,4.0,,,,90.0,50.0,6.3,7.0,0,,1.0,2.0,3.0,3.0,,,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12512543,away,Cosenza,Riccardo Ciervo,riccardo-ciervo,R. Ciervo,M,11,190,117,M,1019953,EUR,1017619200,M,19,19,False,28.0,23.0,1.0,,0.0,6.0,6.0,17.0,26.0,1.0,3.0,,,,90.0,43.0,6.7,13.0,2,4.0,,,3.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,
12512543,away,Cosenza,Charlys,charlys,Charlys,M,8,186,161,M,1466543,EUR,1077148800,M,6,6,False,28.0,26.0,,,0.0,9.0,10.0,17.0,18.0,1.0,2.0,,,,61.0,32.0,6.3,2.0,3,,,,4.0,,,,,1.0,1.0,,,,Charlys,,,,,,,2.0,3.0,,,,,,,,,,
12512543,away,Cosenza,Aldo Florenzi,aldo-florenzi,A. Florenzi,M,34,167,121,M,1069547,EUR,1017705600,M,34,34,False,38.0,32.0,4.0,,0.0,10.0,12.0,22.0,28.0,1.0,9.0,,,,76.0,50.0,7.1,9.0,1,2.0,,,3.0,3.0,1.0,1.0,,1.0,,2.0,2.0,,,,,3.0,,1.0,1.0,,1.0,,,,,1.0,,,,,
12512543,away,Cosenza,Christian Kouan,christian-kouan,C. Kouan,M,56,178,87,M,920407,EUR,915148800,M,28,28,False,22.0,21.0,,,0.0,3.0,3.0,18.0,19.0,1.0,4.0,,,,82.0,33.0,6.2,5.0,0,,2.0,,8.0,1.0,3.0,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
12512543,away,Cosenza,Tommaso D'Orazio,tommaso-dorazio,T. D'Orazio,M,11,185,22,M,759650,EUR,641692800,M,11,11,False,14.0,11.0,,,0.0,2.0,2.0,9.0,13.0,,3.0,,,,60.0,20.0,6.6,5.0,0,1.0,1.0,,3.0,2.0,,,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,,,,True,,,,,,
12512543,away,Cosenza,Simone Mazzocchi,simone-mazzocchi,S. Mazzocchi,F,30,184,68,M,795050,EUR,903312000,F,30,30,False,19.0,16.0,,,0.0,7.0,7.0,9.0,12.0,,2.0,,,,90.0,30.0,7.0,6.0,4,,1.0,1.0,2.0,2.0,,,,,2.0,,,1.0,,,,,,2.0,1.0,1.0,,,2.0,,,1.0,,,,,
12512543,away,Cosenza,Tommaso Fumagalli,tommaso-fumagalli,T. Fumagalli,F,77,185,107,M,993281,EUR,951004800,F,10,10,False,11.0,5.0,1.0,,0.0,2.0,4.0,3.0,12.0,1.0,1.0,,,,61.0,28.0,6.8,15.0,1,5.0,,,3.0,4.0,1.0,,,,,3.0,2.0,1.0,,,,,,,1.0,,1.0,,2.0,,,1.0,,,,,1.0
12512543,away,Cosenza,Pietro Martino,pietro-martino,P. Martino,D,,178,13,M,916246,EUR,870652800,D,4,4,True,6.0,5.0,,,0.0,3.0,3.0,5.0,7.0,,2.0,,,,30.0,17.0,6.4,5.0,1,4.0,,,3.0,1.0,1.0,,,1.0,,,,1.0,,,3.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,
12512543,away,Cosenza,Christos Kourfalidis,christos-kourfalidis,C. Kourfalidis,M,39,178,161,M,1013418,EUR,1036972800,M,39,39,True,22.0,18.0,3.0,,0.0,5.0,6.0,13.0,16.0,,,,,,29.0,26.0,6.2,5.0,0,,1.0,,4.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12512543,away,Cosenza,Massimo Zilli,massimo-zilli,M. Zilli,F,28,195,50,M,1009693,EUR,1026864000,F,21,21,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,1.0,,,,29.0,9.0,6.6,3.0,1,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
12512543,away,Cosenza,José Mauri,jose-mauri,J. Mauri,M,,169,83,,284359,EUR,832204800,M,24,24,True,16.0,13.0,3.0,1.0,0.0,7.0,7.0,6.0,9.0,,2.0,,,,14.0,18.0,6.6,3.0,0,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,
12512543,away,Cosenza,Andrea Rizzo Pinna,andrea-rizzo-pinna,A. R. Pinna,M,25,180,39,M,865641,EUR,947721600,M,20,20,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,8.0,8.0,6.5,1.0,1,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12512543,away,Cosenza,Gabriele Baldi,baldi-gabriele,G. Baldi,G,12,188,20,M,1067053,EUR,1093305600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,away,Cosenza,Thomas Vettorel,vettorel-thomas,T. Vettorel,G,22,190,29,M,927634,EUR,969148800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512543,away,Cosenza,Christian Dalle Mura,christian-dalle-mura,C. D. Mura,D,14,185,71,M,965003,EUR,1012608000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
