match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_ownGoals,stat_hitWoodwork,stat_goals
12437518,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190.0,949,M,932764,EUR,881366400,F,11,11,False,15.0,9.0,,,0.0,2.0,2.0,7.0,13.0,10.0,1.0,3.0,2.0,,,,,83.0,31.0,6.8,13.0,0.0154557,,0,,,,,7.0,,2.0,1.0,,,4.0,2.0,3.0,4.0,,3.0,,,,,,,,2.0,,,,2.0,,,
12437518,home,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,True,15.0,14.0,2.0,2.0,0.0,3.0,3.0,11.0,13.0,1.0,,,,,,,,19.0,18.0,6.6,3.0,0.00863236,,0,,,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173.0,477,M,346516,EUR,705196800,F,21,21,True,3.0,2.0,,,0.0,,,2.0,5.0,1.0,,,,,,,,19.0,8.0,6.5,4.0,0.00196543,,1,,,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,,0.0073,,,,,,,,1.0,,,,,
12437518,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2151,M,899982,EUR,788486400,M,7,7,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,1.0,1.0,,,,,10.0,9.0,6.5,3.0,0.0160435,2.0,0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185.0,229,M,141945,EUR,675475200,F,12,12,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,,10.0,5.0,6.6,,0.00907882,,0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Juanpe,juanpe,Juanpe,G,30,188.0,9,M,1165029,EUR,989020800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Juanpe,,,,,,,,,,,
12437518,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186.0,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,61,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,home,Rayo Vallecano,Raúl de Tomás,raul-de-tomas,R. de Tomás,F,9,181.0,959,M,138387,EUR,782352000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200.0,17187,M,930997,EUR,970185600,G,25,25,False,28.0,20.0,16.0,8.0,0.0,15.0,16.0,5.0,12.0,,,11.0,,1.0,4.0,,,90.0,41.0,7.0,8.0,0.00108194,,0,-0.823,mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183.0,461,M,151138,EUR,732844800,D,20,20,False,19.0,15.0,5.0,1.0,0.0,9.0,11.0,6.0,8.0,3.0,5.0,4.0,1.0,,,,,90.0,40.0,7.1,6.0,0.00571115,,0,,,,,2.0,,,,,2.0,1.0,1.0,1.0,,,2.0,2.0,,,,,1.0,,,,,,,,,
12437518,away,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193.0,816,M,996928,EUR,1014681600,D,15,15,False,24.0,20.0,3.0,1.0,0.0,14.0,15.0,6.0,9.0,5.0,14.0,2.0,,,,,,90.0,46.0,6.9,5.0,0.00158338,,0,,,,,5.0,,,,,1.0,1.0,2.0,3.0,4.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,,
12437518,away,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191.0,15807,M,1144630,EUR,1088294400,D,3,3,False,51.0,47.0,4.0,2.0,0.0,37.0,38.0,10.0,13.0,3.0,4.0,5.0,2.0,,,,,90.0,63.0,6.6,7.0,0.00408157,,1,,,,,2.0,,,,,,1.0,,,2.0,,,,0.0705,,Cristhian Mosquera,,,,2.0,1.0,,,,,,
12437518,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172.0,1685,M,227922,EUR,801360000,D,14,14,False,28.0,18.0,8.0,2.0,0.0,12.0,14.0,7.0,15.0,4.0,4.0,4.0,,,,,,66.0,53.0,7.0,15.0,0.0615858,1.0,1,,,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,3.0,3.0,0.1226,,,,1.0,True,2.0,,1.0,,,,,
12437518,away,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,M,22,22,False,14.0,9.0,1.0,,0.0,4.0,4.0,5.0,12.0,1.0,1.0,2.0,,,,,,55.0,20.0,6.4,8.0,0.00536585,,0,,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
12437518,away,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187.0,1800,M,1122610,EUR,1052784000,M,8,8,False,34.0,26.0,6.0,3.0,0.0,8.0,11.0,18.0,23.0,2.0,3.0,2.0,,,,,,90.0,43.0,6.7,8.0,0.0280884,,1,,,,,2.0,1.0,,,,1.0,,1.0,,,,2.0,1.0,0.0593,,,,,,,1.0,,,,,,
12437518,away,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186.0,6499,M,1087316,EUR,990489600,M,5,5,False,55.0,48.0,7.0,4.0,0.0,28.0,32.0,20.0,23.0,5.0,1.0,6.0,3.0,,,,,74.0,69.0,7.0,11.0,0.0137843,,1,,,,,2.0,,2.0,,,1.0,2.0,,,1.0,1.0,1.0,1.0,0.0913,0.1721,,,,,,,,,,,,
12437518,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176.0,1200,M,845693,EUR,959644800,M,10,10,False,26.0,22.0,5.0,4.0,0.0,11.0,13.0,13.0,17.0,7.0,,3.0,4.0,,,,,66.0,44.0,7.4,10.0,0.198092,2.0,0,,,4.0,2.0,4.0,1.0,3.0,1.0,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,
12437518,away,Valencia,Diego López,diego-lopez,D. López,M,16,172.0,1350,M,998950,EUR,1021248000,F,16,16,False,28.0,23.0,1.0,1.0,0.0,7.0,7.0,17.0,22.0,4.0,1.0,4.0,2.0,,,,,90.0,40.0,7.3,10.0,0.33131,2.0,0,,,1.0,1.0,4.0,1.0,3.0,2.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180.0,2868,M,909119,EUR,942192000,F,9,9,False,11.0,5.0,1.0,,0.0,2.0,3.0,3.0,8.0,4.0,1.0,,1.0,,,,,55.0,17.0,6.3,8.0,0.001079,,2,,,,,5.0,,1.0,,,,1.0,2.0,2.0,3.0,,,,0.314,,,,,,,,2.0,1.0,,,,
12437518,away,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176.0,466,M,966637,EUR,1031529600,M,23,23,True,7.0,4.0,1.0,,0.0,2.0,4.0,3.0,5.0,4.0,,5.0,2.0,,,,,35.0,18.0,6.8,7.0,0.167694,1.0,0,,,2.0,1.0,4.0,1.0,2.0,,1.0,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,
12437518,away,Valencia,Rafa Mir,rafa-mir,R. Mir,F,10,189.0,2029,M,825754,EUR,866592000,F,11,11,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,,2.0,,,,,,35.0,14.0,6.4,4.0,0.00067983,,2,,,,,2.0,,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,0.3468,0.0324,,,,,,,1.0,1.0,,,,
12437518,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182.0,419,M,996929,EUR,1041465600,D,21,21,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,2.0,1.0,2.0,,,,,,24.0,14.0,7.1,2.0,0.169814,2.0,0,,,,,2.0,,,,1.0,,,,1.0,,,2.0,2.0,,,,,,,1.0,,,,,,,
12437518,away,Valencia,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192.0,2879,M,754710,EUR,854841600,F,12,12,True,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,5.0,1.0,1.0,,,,,,24.0,20.0,7.3,7.0,0.00154228,,2,,,,,4.0,,3.0,3.0,,,2.0,3.0,,2.0,1.0,,,0.9858,0.9923,,,,,1.0,,1.0,1.0,,,1.0,1.0
12437518,away,Valencia,Pepelu,pepelu,Pepelu,M,18,185.0,1838,M,826948,EUR,902793600,M,18,18,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,16.0,7.0,6.7,1.0,0.00035543,,0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12437518,away,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188.0,843,M,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186.0,177,M,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190.0,1668,M,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Yarek Gasiorowski,,,,,,,,,,,
12437518,away,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192.0,4026,M,797306,EUR,850953600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,mouctar_dkh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Max Aarons,max-aarons,M. Aarons,D,3,178.0,1261,M,943645,EUR,946944000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178.0,876,M,855830,EUR,949276800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437518,away,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173.0,366,M,790833,EUR,854841600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
