match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_bigChanceMissed
11396289,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,29.0,23.0,9.0,3.0,22.0,24.0,1.0,5.0,3.0,90.0,32.0,6.7,6.0,0.00018874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396289,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,46.0,39.0,4.0,2.0,16.0,19.0,23.0,29.0,5.0,90.0,76.0,7.5,13.0,0.0449982,1,,,2.0,1.0,5.0,5.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,0.086,1.0,,,,,,,,,,,,,,,,,,,,
11396289,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,15.0,15.0,1.0,1.0,14.0,14.0,1.0,1.0,1.0,23.0,15.0,6.6,,0.00064861,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396289,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,59.0,51.0,6.0,2.0,41.0,43.0,10.0,16.0,3.0,90.0,69.0,7.3,9.0,0.00758394,1,,,,3.0,5.0,3.0,1.0,,4.0,,,,1.0,,1.0,0.0214,,True,3.0,1.0,0.4974,,,,,,,,,,,,,,,,
11396289,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,35.0,27.0,3.0,2.0,13.0,16.0,17.0,28.0,4.0,78.0,65.0,7.4,19.0,0.160331,0,,,9.0,,,3.0,,,3.0,,2.0,,1.0,,,,2.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,
11396289,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,29.0,26.0,1.0,1.0,10.0,12.0,16.0,18.0,3.0,67.0,40.0,7.3,4.0,0.048217,1,,,1.0,1.0,2.0,5.0,,,3.0,1.0,3.0,2.0,,,1.0,0.0255,1.0,,2.0,1.0,0.1121,,,,amadou_haidara04,,,,,,,,,,,,
11396289,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,61.0,57.0,7.0,6.0,32.0,32.0,25.0,29.0,8.0,90.0,78.0,7.8,8.0,0.3353,0,,,,,5.0,4.0,2.0,,,1.0,3.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
11396289,home,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,37.0,31.0,3.0,3.0,11.0,12.0,21.0,26.0,4.0,78.0,56.0,7.2,14.0,0.500163,2,,,1.0,,4.0,4.0,,1.0,1.0,,,,4.0,2.0,,0.0877,2.0,,,1.0,0.0248,1.0,6.0,2.0,DaniOlmo,,,,,,,,,,,,
11396289,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,20,20,False,41.0,33.0,4.0,3.0,16.0,18.0,19.0,27.0,7.0,90.0,72.0,9.4,14.0,0.402374,4,,,4.0,1.0,4.0,15.0,1.0,,,1.0,4.0,3.0,2.0,5.0,1.0,0.2333,3.0,,1.0,3.0,0.5281,2.0,7.0,5.0,XaviSimons,,,,,1.0,1.0,,,,,,
11396289,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,27.0,20.0,,,7.0,9.0,15.0,21.0,1.0,90.0,47.0,7.1,14.0,0.185326,2,,,3.0,1.0,6.0,1.0,,,1.0,,,,,1.0,,0.5714,,,,1.0,0.2331,2.0,2.0,,l_openda,,3.0,,,1.0,1.0,1.0,,,,,
