match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_wasFouled,stat_keyPass,captain,stat_totalCross,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_aerialLost,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId
14053688,home,Sparta Rotterdam,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189.0,376,M,610396,EUR,848102400,G,1,1,False,44.0,30.0,22.0,8.0,0.0,24.0,26.0,6.0,18.0,6.0,5.0,6.0,1.0,1.0,90.0,55.0,7.4,14.0,0.0110493,1.3322,0,0.1369,0.08,-0.08,-0.53,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053688,home,Sparta Rotterdam,Shurandy Sambo,,,shurandy-sambo,S. Sambo,D,12,174.0,233,M,916926,EUR,998179200,D,2,2,False,30.0,27.0,3.0,2.0,0.0,18.0,18.0,9.0,12.0,6.0,,,,,90.0,50.0,5.7,7.0,0.0266568,,1,,0.12,-0.32,-0.74,,2.0,5.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0797,-0.25,,,,,,,,,,,,,,,,,
14053688,home,Sparta Rotterdam,Marvin Young,Marvin,Young ,marvin-young,M. Young,D,3,182.0,184,M,1648759,EUR,1128211200,D,3,3,False,59.0,47.0,10.0,4.0,0.0,35.0,40.0,12.0,19.0,5.0,,,,,90.0,70.0,5.8,13.0,0.0120843,,0,,-0.08,0.24,-0.72,,2.0,3.0,4.0,,1.0,,,5.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14053688,home,Sparta Rotterdam,Bruno Martins Indi,,,bruno-martins-indi,B. M. Indi,D,4,185.0,171,M,116947,EUR,697507200,D,4,4,False,65.0,58.0,10.0,6.0,0.0,38.0,40.0,20.0,25.0,5.0,,,,,90.0,74.0,6.2,7.0,0.182854,,0,,0.34,0.11,-0.81,,2.0,,3.0,,,,,6.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,
14053688,home,Sparta Rotterdam,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175.0,552,M,74577,EUR,651888000,D,5,5,False,18.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,10.0,3.0,,,,,66.0,36.0,6.3,5.0,0.0298271,,2,,0.21,0.09,-0.63,,1.0,1.0,6.0,,,3.0,1.0,2.0,,3.0,1.0,,0.5547,-0.49,,,,,1.0,2.0,1.0,1.0,0.7345,,,,,,,,
14053688,home,Sparta Rotterdam,Jens Toornstra,,,jens-toornstra,J. Toornstra,M,18,178.0,202,M,99960,EUR,607651200,M,10,10,False,23.0,22.0,3.0,3.0,0.0,11.0,12.0,11.0,11.0,1.0,,,,,90.0,35.0,6.4,4.0,0.0274797,,0,,0.13,-0.27,-0.31,,,2.0,3.0,,,1.0,,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,
14053688,home,Sparta Rotterdam,Pelle Clement,,,pelle-clement,P. Clement,M,8,177.0,70,M,795135,EUR,832464000,M,8,8,False,24.0,20.0,2.0,1.0,0.0,9.0,11.0,11.0,13.0,,,,,,66.0,29.0,6.4,5.0,0.309672,,0,,0.23,0.03,-0.28,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,
14053688,home,Sparta Rotterdam,Joshua Kitolano,,,joshua-kitolano,J. Kitolano,M,6,170.0,260,M,913584,EUR,984009600,M,6,6,False,30.0,27.0,4.0,4.0,0.0,11.0,12.0,16.0,18.0,3.0,,,,,90.0,39.0,6.5,6.0,0.0327789,,0,,0.03,0.22,-0.26,,,4.0,3.0,1.0,1.0,2.0,,2.0,,,,1.0,,,,2.0,,,,1.0,,,,,,1.0,,,,,
14053688,home,Sparta Rotterdam,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170.0,245,M,827662,EUR,935712000,F,7,7,False,22.0,17.0,,,0.0,6.0,6.0,11.0,16.0,3.0,,,,,90.0,42.0,6.7,16.0,0.186896,,0,,0.14,0.06,0.17,,,3.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,,,2.0,,7.0,,,,,2.0,,3.0,,,,,
14053688,home,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192.0,726,M,796943,EUR,872899200,F,9,9,False,27.0,16.0,2.0,1.0,0.0,7.0,10.0,9.0,17.0,6.0,,,,,90.0,35.0,7.3,14.0,0.0940181,,3,,0.03,0.26,0.16,,9.0,6.0,9.0,1.0,,1.0,1.0,1.0,,,,,0.7414,0.29,,,1.0,,,,,1.0,0.7337,,4.0,1.0,,1.0,1.0,1.0,
14053688,home,Sparta Rotterdam,Sayfallah Ltaief,,,sayfallah-ltaief,S. Ltaief,M,47,180.0,1621,M,1032926,EUR,956361600,F,11,11,False,11.0,8.0,,,0.0,3.0,4.0,5.0,7.0,3.0,,,,,66.0,26.0,6.5,12.0,0.00534254,,1,,-0.02,0.31,-0.07,,,5.0,4.0,1.0,1.0,2.0,,,,2.0,,2.0,0.0432,-0.19,,1.0,,,,1.0,,,,,,6.0,,1.0,,1.0,
