match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_clearanceOffLine,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,player_sofascoreId
12421097,home,K. Beerschot V.A.,Nick Shinton,,,nick-shinton,N. Shinton,G,33,196,117,M,909962,EUR,989452800,G,33,33,False,30.0,19.0,14.0,3.0,0.0,17.0,20.0,2.0,10.0,1.0,1.0,2.0,7.0,1.0,4.0,1.0,6.0,1.0,1.0,1.0,90.0,42.0,7.7,12.0,0.00028992,0,0.9524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Colin Dagba,,,dagba-colin,C. Dagba,D,2,168,498,M,941300,EUR,905299200,D,2,2,False,22.0,15.0,4.0,,0.0,8.0,12.0,7.0,11.0,,4.0,2.0,6.0,,,,,,,,90.0,40.0,6.3,12.0,0.0117792,0,,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,5,5,False,17.0,14.0,7.0,5.0,0.0,10.0,11.0,4.0,6.0,,,12.0,1.0,,,,,,,,90.0,33.0,7.5,3.0,0.0027295,0,,,4.0,,,,,4.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Herve Matthys,,,herve-matthys,H. Matthys,D,3,184,82,M,318637,EUR,822009600,D,3,3,False,45.0,35.0,5.0,,0.0,29.0,32.0,7.0,14.0,1.0,2.0,5.0,3.0,,,,,,,,90.0,59.0,6.8,10.0,0.0243408,0,,1.0,6.0,3.0,,,,1.0,2.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Brian Plat,,,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,4,4,False,29.0,21.0,5.0,1.0,0.0,14.0,18.0,7.0,11.0,,2.0,6.0,1.0,,,,,,,,90.0,48.0,6.5,14.0,0.00141861,1,,,2.0,,,,,,1.0,2.0,1.0,3.0,,2.0,,,,,1.0,0.0612,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Ryan Sanusi,,,ryan-sanusi,R. Sanusi,M,18,181,35,M,164025,EUR,694569600,M,18,18,False,26.0,24.0,1.0,1.0,1.0,17.0,17.0,7.0,10.0,1.0,2.0,3.0,6.0,,,,,,,,65.0,36.0,7.2,4.0,0.0091705,0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,True,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185,953,M,966452,EUR,997660800,M,16,16,False,32.0,27.0,4.0,2.0,0.0,17.0,19.0,10.0,13.0,,1.0,1.0,8.0,,,,,,,,76.0,35.0,7.1,5.0,0.243316,1,,,,,,,,,,1.0,1.0,,,,,,,,1.0,0.0229,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Tom Reyners,,,tom-reyners,T. Reyners,F,10,169,57,M,965779,EUR,956188800,M,7,7,False,11.0,8.0,1.0,1.0,0.0,4.0,7.0,4.0,6.0,,1.0,1.0,3.0,,,,,,,,55.0,21.0,6.7,8.0,0.00990107,0,,2.0,2.0,,1.0,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Dean Huiberts,,,huiberts-dean,D. Huiberts,M,30,186,75,M,990922,EUR,958435200,M,30,30,False,10.0,2.0,2.0,,0.0,2.0,5.0,,5.0,,,,3.0,,,,,,,,55.0,16.0,6.1,11.0,5.862e-05,0,,,7.0,1.0,1.0,2.0,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
12421097,home,K. Beerschot V.A.,Thibaud Verlinden,,,thibaud-verlinden,T. Verlinden,M,7,173,110,M,826172,EUR,931478400,M,10,10,False,25.0,18.0,3.0,2.0,0.0,9.0,12.0,9.0,15.0,,2.0,,4.0,,,,,,,,76.0,35.0,6.7,11.0,0.00592656,2,,2.0,3.0,,,4.0,2.0,,,,,,,1.0,,,,1.0,1.0,0.1594,,1.0,1.0,,,,,,,,,
