match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_totalCross,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,captain,stat_goals,player_sofascoreId,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAShot,stat_bigChanceMissed
11124851,home,KAA Gent,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187,112,M,155717,EUR,769219200,G,1,1,False,19.0,10.0,13.0,4.0,9.0,13.0,1.0,6.0,3.0,14.0,3.0,4.0,1.0,2.0,2.0,90.0,36.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124851,home,KAA Gent,Kamil Piątkowski,,,kamil-piatkowski,K. Piątkowski,D,91,191,2382,M,942335,EUR,961545600,D,4,4,False,50.0,44.0,8.0,5.0,30.0,33.0,14.0,17.0,4.0,12.0,,,,,,90.0,70.0,6.8,7.0,0,2.0,7.0,9.0,5.0,1.0,1.0,1.0,2.0,6.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11124851,home,KAA Gent,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,70.0,53.0,17.0,9.0,37.0,44.0,16.0,26.0,10.0,14.0,,,,,,90.0,90.0,7.6,17.0,1,2.0,2.0,7.0,,,,2.0,2.0,2.0,1.0,,,5.0,1.0,,,,,,,,,,,,,,,,,
11124851,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,45.0,33.0,6.0,2.0,28.0,33.0,5.0,12.0,3.0,7.0,,,,,,57.0,57.0,7.1,14.0,1,,2.0,5.0,,,,1.0,2.0,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11124851,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,24.0,14.0,6.0,2.0,6.0,9.0,9.0,17.0,2.0,2.0,,,,,,57.0,42.0,6.9,13.0,0,,1.0,5.0,,2.0,2.0,,,2.0,2.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,
11124851,home,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,False,63.0,52.0,3.0,1.0,17.0,19.0,35.0,47.0,1.0,6.0,,,,,,90.0,87.0,7.9,18.0,6,1.0,6.0,6.0,2.0,4.0,1.0,,1.0,2.0,1.0,,2.0,1.0,2.0,,2.0,,3.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,
11124851,home,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,False,77.0,50.0,15.0,8.0,18.0,24.0,32.0,53.0,,14.0,,,,,,90.0,99.0,7.8,31.0,2,3.0,6.0,21.0,1.0,,,1.0,4.0,5.0,5.0,,3.0,13.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,
11124851,home,KAA Gent,Vadis Odjidja-Ofoe,Vadis,Odjidja-Ofoe,vadis-odjidja-ofoe,V. Odjidja-Ofoe,M,8,185,357,M,17806,EUR,604022400,M,8,8,False,27.0,15.0,2.0,,7.0,10.0,8.0,19.0,,4.0,,,,,,57.0,46.0,6.8,19.0,2,3.0,7.0,8.0,,5.0,3.0,,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,,1.0,2.0,,,,,1.0,,True,,,,,,
11124851,home,KAA Gent,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6184,M,1195784,EUR,1112227200,M,19,19,False,19.0,15.0,,,8.0,12.0,7.0,7.0,,5.0,,,,,,57.0,36.0,6.6,9.0,0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11124851,home,KAA Gent,Hugo Cuypers,,,hugo-cuypers,H. Cuypers,F,9,185,1408,M,836289,EUR,855273600,F,11,11,False,29.0,13.0,2.0,2.0,5.0,7.0,8.0,22.0,,4.0,,,,,,90.0,43.0,7.2,20.0,3,2.0,8.0,2.0,4.0,1.0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,
11124851,home,KAA Gent,Gift Orban,,,gift-orban,G. Orban,F,16,178,5532,M,1217613,EUR,1026864000,F,20,20,False,16.0,9.0,2.0,,2.0,5.0,8.0,12.0,,2.0,,,,,,76.0,26.0,6.4,12.0,2,1.0,3.0,,1.0,1.0,,,,,,4.0,,,,,2.0,,1.0,1.0,,,,,,,,giftorban,1.0,,,
11124851,home,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,True,23.0,22.0,1.0,1.0,6.0,6.0,16.0,18.0,1.0,2.0,,,,,,33.0,27.0,6.3,2.0,0,3.0,4.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11124851,home,KAA Gent,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,14,14,True,23.0,20.0,1.0,,4.0,4.0,16.0,20.0,,2.0,,,,,,33.0,35.0,6.5,7.0,0,,4.0,4.0,2.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,
11124851,home,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,7,7,True,20.0,17.0,1.0,,3.0,3.0,15.0,21.0,,3.0,,,,,,33.0,27.0,6.8,7.0,0,1.0,1.0,,,,,,,,,1.0,,,,,,,4.0,1.0,4.0,,,,,,,,,,,
11124851,home,KAA Gent,Tarik Tissoudali,,,tarik-tissoudali,T. Tissoudali,F,9,182,4096,M,584472,EUR,733708800,F,34,34,True,21.0,12.0,1.0,1.0,3.0,3.0,9.0,18.0,,,,,,,,33.0,31.0,6.8,12.0,2,,2.0,3.0,,5.0,3.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,tissoudali14,1.0,,,
11124851,home,KAA Gent,Laurent Depoitre,,,laurent-depoitre,L. Depoitre,F,29,191,125,M,171235,EUR,597456000,F,29,29,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,10.0,4.0,6.5,1.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11124851,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124851,home,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3970,M,838805,EUR,939686400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124851,away,KV Oostende,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,False,37.0,10.0,32.0,6.0,5.0,7.0,5.0,30.0,1.0,10.0,1.0,3.0,,1.0,1.0,90.0,47.0,6.8,27.0,0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,
11124851,away,KV Oostende,Osaze Urhoghide,,,osaze-urhoghide,O. Urhoghide,D,3,188,130,M,915129,EUR,962668800,D,2,2,False,27.0,18.0,4.0,1.0,10.0,12.0,8.0,15.0,4.0,9.0,,,,,,90.0,49.0,6.8,13.0,0,2.0,6.0,9.0,2.0,4.0,4.0,,1.0,3.0,1.0,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
11124851,away,KV Oostende,Matej Rodin,,,matej-rodin,M. Rodin,D,80,193,120,M,834079,EUR,824169600,D,88,88,False,23.0,14.0,4.0,3.0,12.0,13.0,2.0,10.0,5.0,4.0,,,,,,90.0,37.0,6.8,9.0,0,,2.0,2.0,1.0,,,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
11124851,away,KV Oostende,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194,72,M,1005175,EUR,917481600,D,33,33,False,41.0,25.0,4.0,1.0,16.0,22.0,9.0,19.0,4.0,7.0,,,,,,90.0,52.0,7.1,16.0,0,1.0,1.0,5.0,,,,3.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,True,,,,,,
