match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_dispossessed,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,captain,stat_aerialLost,stat_goals,stat_goalAssist
11392801,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,28.0,17.0,19.0,8.0,12.0,15.0,5.0,13.0,1.0,1.0,8.0,4.0,6.0,1.0,90.0,40.0,7.9,11.0,0.136896,1.0,0,-0.2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392801,home,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,False,54.0,46.0,2.0,,27.0,29.0,19.0,26.0,,,11.0,,,,90.0,66.0,6.5,11.0,0.00946057,,0,,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11392801,home,Olympique Lyonnais,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,2,2,False,65.0,59.0,5.0,2.0,42.0,44.0,17.0,21.0,1.0,,6.0,,,,80.0,73.0,6.8,8.0,0.143527,1.0,1,,,1.0,3.0,,,3.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,0.0758,,,,,,,,,,,,,
11392801,home,Olympique Lyonnais,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,12,12,False,82.0,78.0,6.0,4.0,60.0,60.0,18.0,22.0,,5.0,5.0,,,,90.0,93.0,6.8,5.0,0.00676163,,0,,,,3.0,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
11392801,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,21,21,False,53.0,49.0,5.0,2.0,23.0,24.0,26.0,32.0,,1.0,6.0,,,,90.0,70.0,6.6,8.0,0.0118352,,0,,3.0,4.0,2.0,1.0,,4.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
11392801,home,Olympique Lyonnais,Skelly Alvero,Skelly Alvero,,skelly-alvero,S. Alvero,M,80,202,455,M,1165722,EUR,1020470400,M,80,80,False,18.0,16.0,1.0,1.0,3.0,3.0,13.0,15.0,,1.0,3.0,,,,45.0,25.0,6.7,5.0,0.0362178,1.0,0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
11392801,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,68.0,57.0,2.0,2.0,19.0,22.0,40.0,50.0,1.0,,10.0,,,,90.0,88.0,7.6,18.0,0.1724,3.0,1,,4.0,5.0,5.0,3.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,0.0275,1.0,1.0,2.0,1.0,0.2014,,,,,,,,
11392801,home,Olympique Lyonnais,Mahamadou Diawara,Mahamadou Diawara,,mahamadou-diawara,M. Diawara,M,34,187,449,M,1402751,EUR,1108512000,M,34,34,False,18.0,15.0,1.0,1.0,2.0,2.0,13.0,16.0,,,2.0,,,,45.0,24.0,6.5,4.0,0.00776989,,0,,,1.0,2.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
11392801,home,Olympique Lyonnais,Tino Kadewere,,,tino-kadewere,T. Kadewere,M,9,180,935,M,810535,EUR,820800000,F,11,11,False,24.0,20.0,,,5.0,5.0,16.0,20.0,,1.0,4.0,,,,65.0,34.0,6.4,6.0,0.0530146,2.0,2,,1.0,2.0,3.0,2.0,1.0,1.0,,,1.0,1.0,2.0,,,,,0.4827,,1.0,1.0,1.0,0.3267,2.0,1.0,1.0,,,,,
11392801,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,9.0,7.0,1.0,,3.0,3.0,4.0,6.0,,2.0,,,,,45.0,19.0,6.4,6.0,0.014496,,1,,,3.0,,,,,,,3.0,2.0,,,,,,0.0245,1.0,,,,,,1.0,1.0,lacazettealex,True,,,
