match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_wonTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot
13472608,home,Fortaleza,Brenno,brenno,Brenno,G,12,188,501,M,914481,EUR,922924800,G,12,12,False,13.0,5.0,11.0,3.0,0.0,2.0,3.0,3.0,10.0,3.0,1.0,4.0,90.0,17.0,7.2,8.0,0.00066073,0,0.7703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472608,home,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,14,14,False,35.0,29.0,8.0,3.0,0.0,12.0,14.0,17.0,21.0,5.0,,,90.0,61.0,7.4,18.0,0.0880079,0,,Eros Mancuso,,5.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,88.636935980404,8.0,65.637181496977,26.171957132101,44.474976708249,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
13472608,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,33,33,False,28.0,21.0,7.0,2.0,0.0,14.0,17.0,7.0,11.0,6.0,,,90.0,44.0,7.2,8.0,0.108416,0,,,,1.0,1.0,2.0,3.0,6.0,,,,,7.0,1.0,3.0,,,32.02948534975,5.0,23.82913795083,,,0.0,1.0,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
13472608,home,Fortaleza,Gastón Ávila,gaston-avila,G. Ávila,D,13,182,1203,M,975526,EUR,1001808000,D,3,3,False,28.0,21.0,8.0,3.0,0.0,12.0,14.0,9.0,14.0,5.0,,,90.0,41.0,7.5,7.0,0.0162337,2,,,,,,2.0,1.0,2.0,,,,,3.0,,,,1.0,38.606254216376,6.0,22.186423489384,,,0.0,,,,,,2.0,2.0,0.2228,,,,,,,,,,,,,,
13472608,home,Fortaleza,Diogo Barbosa,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,16,16,False,15.0,13.0,1.0,,0.0,8.0,8.0,5.0,7.0,2.0,,,90.0,30.0,7.4,3.0,0.00573985,1,,,,,,,1.0,5.0,,,,,2.0,2.0,5.0,1.0,,43.047186857431,4.0,34.136212052248,17.147117067131,18.609839359866,1.0,,,1.0,,,1.0,,0.0404,4.0,,,,,,,,,,,,,
13472608,home,Fortaleza,José Herrera,jose-herrera,J. Herrera,F,32,172,470,M,1179171,EUR,1050451200,M,80,80,False,21.0,15.0,5.0,2.0,0.0,4.0,5.0,11.0,16.0,3.0,,,67.0,33.0,6.9,9.0,0.0438277,3,,José Herrera,,1.0,,1.0,4.0,3.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,220.84548059362,13.0,166.16345632268,49.121077110917,163.12112907751,6.0,,,2.0,1.0,,1.0,,0.0711,,1.0,1.0,0.0209,,,,,,,,,,
13472608,home,Fortaleza,Pierre,pierre,Pierre,M,5,181,316,M,1017710,EUR,1015977600,M,30,30,False,48.0,40.0,6.0,3.0,0.0,16.0,19.0,24.0,29.0,4.0,,,76.0,66.0,7.2,11.0,0.222797,0,,,,4.0,1.0,2.0,2.0,8.0,2.0,1.0,1.0,,3.0,1.0,4.0,,,140.56948230591,19.0,82.208200360401,,,0.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
13472608,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,32.0,29.0,1.0,,0.0,14.0,16.0,15.0,16.0,6.0,,,90.0,48.0,7.2,5.0,0.00965099,0,,,,,,1.0,5.0,5.0,1.0,,,,3.0,3.0,3.0,2.0,1.0,32.400847606016,5.0,0.57531387684823,,,0.0,1.0,,3.0,,1.0,,,,2.0,,,,,,,,,,,,,
13472608,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,11.0,7.0,1.0,,0.0,3.0,4.0,4.0,7.0,5.0,,,77.0,30.0,7.3,11.0,0.0297968,3,,,,5.0,1.0,,3.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,92.390742046959,9.0,48.929914961946,16.697717416344,37.520593738711,3.0,,,,1.0,,1.0,,0.2922,,1.0,1.0,0.7043,1.0,,,,,,,,,
13472608,home,Fortaleza,Adam Bareiro,adam-bareiro,A. Bareiro,F,9,184,1245,M,871580,EUR,838339200,F,27,27,False,20.0,13.0,2.0,2.0,1.0,2.0,3.0,11.0,17.0,2.0,,,67.0,30.0,7.5,9.0,0.219636,1,,,,,,2.0,7.0,6.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,40.904804823173,5.0,7.8061435682071,,,0.0,2.0,,5.0,,2.0,,,0.1362,,1.0,,0.4376,,,,,,,,,,
13472608,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,26,26,False,27.0,20.0,4.0,1.0,0.0,4.0,5.0,16.0,22.0,3.0,,,67.0,43.0,7.6,14.0,0.341498,3,,,,4.0,,1.0,1.0,5.0,,2.0,1.0,,,,2.0,2.0,,233.58066614853,19.0,167.21020465223,27.353255881625,131.11034751298,7.0,3.0,,,,1.0,2.0,,0.3155,1.0,1.0,,0.2648,,1.0,1.0,,,,,,,
13472608,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,,,23.0,12.0,6.6,4.0,0.00313211,0,,,,2.0,,1.0,1.0,1.0,,1.0,,,2.0,,,,,42.694131226854,4.0,26.999126302103,15.524140140811,33.468600749334,2.0,,,,,,,,,,,,,,,,,,,,,,
13472608,home,Fortaleza,Lucas Crispim,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,M,91,91,True,11.0,9.0,,,0.0,1.0,2.0,8.0,9.0,1.0,,,23.0,16.0,6.8,4.0,0.0139283,0,,,,2.0,,1.0,2.0,4.0,,,,,,,1.0,,1.0,10.056625661992,3.0,5.4685497087508,,,0.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,
13472608,home,Fortaleza,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,18,18,True,6.0,4.0,,,0.0,,,4.0,6.0,1.0,,,23.0,10.0,6.8,3.0,0.156337,0,,,,,,3.0,7.0,5.0,,,,,1.0,,,1.0,2.0,,,,,,,1.0,,5.0,,2.0,,,,,,,,,,,,,,,,,
13472608,home,Fortaleza,Matheus Pereira,pereira-matheus,M. Pereira,M,23,181,3434,M,795268,EUR,888364800,M,5,5,True,11.0,10.0,1.0,,0.0,1.0,2.0,9.0,9.0,1.0,,,14.0,15.0,6.6,1.0,0.0220031,1,,,,,,,,,,,,,2.0,1.0,,,,64.856530685597,5.0,57.238357551564,34.767923552702,36.735991629463,1.0,,,,,,,,0.1496,,,1.0,,,,,,,,,,,
13472608,home,Fortaleza,Moisés,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,F,96,96,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,13.0,6.0,6.6,2.0,0.0614947,1,,Moisés,,,,,,1.0,,,,,,,1.0,1.0,,32.045093320208,3.0,24.755304393232,9.9908782763645,20.914079170545,2.0,,,,,,,,0.1349,1.0,,1.0,,,,,,,,,,,
13472608,home,Fortaleza,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,227,M,559582,EUR,764812800,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472608,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472608,home,Fortaleza,Weverson,weverson,Weverson,D,36,185,167,M,905452,EUR,962755200,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
