match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_wasFouled,stat_accurateCross,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_dispossessed,player_firstName,player_lastName,captain,stat_totalOffside,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId
11897406,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190,177,M,236746,EUR,724636800,G,1,1,False,35.0,22.0,20.0,7.0,17.0,20.0,5.0,15.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,3.0,3.0,90.0,45.0,6.0,13.0,0.0010349,0,-0.3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897406,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183,184,M,155998,EUR,766368000,D,2,2,False,43.0,35.0,7.0,4.0,17.0,19.0,18.0,26.0,4.0,9.0,,3.0,2.0,1.0,10.0,,,,,,90.0,72.0,7.0,13.0,0.11809,0,,2.0,3.0,2.0,5.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
11897406,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,False,62.0,53.0,6.0,1.0,38.0,41.0,15.0,21.0,5.0,3.0,,,,,4.0,1.0,,,,,90.0,64.0,6.1,9.0,0.0108335,0,,,4.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11897406,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,False,77.0,66.0,6.0,4.0,49.0,52.0,18.0,26.0,1.0,4.0,,,,2.0,4.0,,,,,,90.0,86.0,6.8,11.0,0.0703093,0,,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11897406,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,D,12,12,False,66.0,52.0,6.0,2.0,25.0,29.0,27.0,40.0,,2.0,,,,,11.0,,,,,,90.0,83.0,6.3,20.0,0.0175755,2,,3.0,,2.0,,,2.0,,,,1.0,,1.0,1.0,1.0,0.0243,,,,,,,,,,,,,
11897406,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,False,41.0,31.0,4.0,,16.0,18.0,15.0,28.0,3.0,6.0,,,,,6.0,3.0,,,,,90.0,53.0,6.7,15.0,0.0834947,3,,5.0,,2.0,3.0,1.0,,1.0,1.0,,,,1.0,2.0,,0.2188,,,,,,,,,,,,,
11897406,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,False,39.0,32.0,4.0,1.0,11.0,13.0,22.0,28.0,4.0,3.0,,,,1.0,1.0,2.0,,,,,88.0,54.0,6.5,13.0,0.0721487,2,,2.0,1.0,,2.0,2.0,2.0,,1.0,1.0,,,,2.0,,0.1477,2.0,,,,,,,,,,,,
11897406,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,M,7,7,False,18.0,13.0,1.0,,6.0,7.0,7.0,11.0,5.0,5.0,,,,,7.0,1.0,,,,,90.0,32.0,6.9,11.0,0.0667624,3,,,3.0,2.0,3.0,2.0,5.0,1.0,,,,1.0,2.0,1.0,,0.1548,1.0,,,,,,,,,,,,
11897406,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,37.0,30.0,3.0,3.0,12.0,12.0,20.0,34.0,3.0,2.0,1.0,,,,4.0,1.0,,,,,88.0,55.0,7.0,17.0,0.299368,0,,9.0,,,,,2.0,3.0,2.0,2.0,,,,,,,1.0,,,True,1.0,,,,,,,,
11897406,home,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182,129,M,979593,EUR,942019200,M,97,97,False,24.0,18.0,,,2.0,3.0,16.0,22.0,9.0,6.0,1.0,3.0,,,5.0,4.0,,,,,90.0,39.0,6.2,14.0,0.048377,2,,1.0,,4.0,,,2.0,,2.0,,,,2.0,,,0.1059,1.0,,,,,,,,,,,,
