match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,stat_wonContest,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_hitWoodwork
14065107,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,53.0,34.0,33.0,14.0,0.0,22.0,22.0,12.0,31.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,90.0,61.0,7.6,19.0,0.00680031,0.7944,0,0.3974,0.16,0.03,-0.09,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065107,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,D,17,17,False,37.0,26.0,11.0,4.0,0.0,15.0,17.0,11.0,20.0,,2.0,,,,,,90.0,42.0,6.6,13.0,0.0111605,,0,,0.15,0.01,0.15,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065107,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,46.0,36.0,7.0,2.0,1.0,24.0,26.0,12.0,20.0,4.0,5.0,,,,,,90.0,59.0,7.1,12.0,0.0110874,,0,,0.31,0.05,0.14,,,,,1.0,,4.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14065107,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,False,49.0,43.0,1.0,1.0,0.0,27.0,28.0,16.0,21.0,3.0,2.0,,,,,,84.0,56.0,7.4,6.0,0.0292485,,1,,0.28,0.07,-0.02,,Noahkai,Banks,,1.0,,3.0,4.0,5.0,,,,1.0,2.0,,2.0,1.0,1.0,1.0,0.5472,0.9791,0.5,,,,,,,,,,,,,
14065107,home,FC Augsburg,Robin Fellhauer,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,M,19,19,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,3.0,2.0,,,,,,90.0,42.0,8.0,11.0,0.0987204,,2,,0.12,0.03,0.29,,,,,,2.0,2.0,1.0,3.0,,1.0,,,,1.0,,1.0,1.0,1.0,0.1689,0.766,0.48,4.0,1.0,1.0,1.0,1.0,,,,,,,,
14065107,home,FC Augsburg,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,False,29.0,25.0,2.0,1.0,0.0,14.0,14.0,11.0,15.0,3.0,4.0,,,,,,90.0,45.0,7.0,10.0,0.0237418,,0,,0.18,0.14,0.17,,,,,,1.0,1.0,3.0,4.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,2.0,,,,,,,
14065107,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,24.0,21.0,1.0,1.0,0.0,6.0,6.0,15.0,18.0,1.0,3.0,,,,,,90.0,38.0,6.6,7.0,0.0126464,,0,,0.08,0.06,-0.01,,,,,,,,5.0,3.0,1.0,,,,1.0,,1.0,,,2.0,,,,1.0,,3.0,,1.0,1.0,,,,,,,
14065107,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,24.0,14.0,1.0,1.0,0.0,6.0,9.0,8.0,15.0,1.0,2.0,,,,,,71.0,40.0,6.2,17.0,0.0128562,,0,,-0.06,0.09,-0.07,,,,,,4.0,,2.0,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,
14065107,home,FC Augsburg,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,F,32,32,False,34.0,30.0,2.0,1.0,1.0,4.0,4.0,26.0,30.0,1.0,7.0,,,,,,90.0,61.0,7.6,18.0,0.242845,,0,,0.67,0.29,-0.02,,,,,,5.0,,8.0,6.0,3.0,,1.0,2.0,,3.0,3.0,,,2.0,,,,6.0,1.0,3.0,,2.0,2.0,1.0,,,,,,
14065107,home,FC Augsburg,Elias Saad,elias-saad,E. Saad,F,24,185,4301,M,1130946,EUR,946252800,F,26,26,False,24.0,17.0,,,0.0,4.0,6.0,13.0,18.0,,2.0,,,,,,79.0,52.0,6.1,19.0,0.0135823,,2,,-0.67,0.32,-0.07,,Elias Saad,,,,4.0,1.0,7.0,5.0,7.0,,,,,,,1.0,,2.0,0.2984,0.2735,-0.43,2.0,,1.0,,,2.0,1.0,1.0,1.0,2.0,,,
