match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceMissed
11396449,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,,14.0,12.0,,,3.0,3.0,9.0,12.0,,,,,,79.0,28.0,7.2,9.0,0.0831,0.0,0.0142663,3,,2.0,,8.0,3.0,,,,,,,1.0,2.0,3.0,,,1.0,3.0,2.0,1.0,2.0,,,3.0,,2.0,1.0,1.0,1.0,,,,,
11396449,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,True,,14.0,11.0,,,3.0,3.0,8.0,11.0,,1.0,,,,31.0,15.0,6.8,4.0,0.0,0.0,0.0739031,0,,4.0,4.0,5.0,4.0,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
11396449,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,7.0,5.0,,,2.0,2.0,5.0,7.0,,1.0,,,,23.0,14.0,7.0,3.0,0.1464,0.1084,0.073936,2,,2.0,1.0,2.0,2.0,,,,1.0,,,,,2.0,,,2.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,
11396449,home,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,True,,7.0,6.0,,,3.0,3.0,3.0,4.0,,1.0,,,,23.0,12.0,6.6,3.0,0.06,0.0,0.0125062,1,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,
11396449,home,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,1.0,1.0,,,1.0,1.0,,,,,,,,11.0,6.0,6.1,1.0,0.0,0.0,4.636e-05,0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11396449,home,1. FSV Mainz 05,Daniel Batz,daniel-batz,D. Batz,G,33,189,138,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396449,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396449,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396449,home,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396449,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,,33.0,26.0,10.0,4.0,23.0,27.0,3.0,6.0,1.0,13.0,2.0,2.0,2.0,90.0,45.0,7.1,7.0,0.0,0.0,0.0069882,0,0.3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11396449,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,False,,53.0,49.0,3.0,2.0,22.0,23.0,27.0,33.0,3.0,4.0,,,,90.0,75.0,6.9,9.0,0.0226,0.0,0.0968565,1,,1.0,3.0,2.0,3.0,,,1.0,,,,,1.0,,,,3.0,,,,1.0,,,,,1.0,,,,,,,,
11396449,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,True,83.0,69.0,6.0,2.0,38.0,43.0,31.0,40.0,8.0,4.0,,,,90.0,101.0,7.7,14.0,0.0,0.0,0.0235054,0,,2.0,3.0,4.0,5.0,1.0,2.0,4.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,
11396449,away,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,,87.0,76.0,12.0,4.0,37.0,39.0,39.0,48.0,4.0,10.0,,,,90.0,101.0,7.6,12.0,0.0,0.0,0.0318703,0,,2.0,6.0,2.0,11.0,,2.0,1.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11396449,away,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,,72.0,60.0,6.0,,18.0,18.0,42.0,55.0,1.0,2.0,,,,89.0,91.0,6.9,16.0,0.0603,0.0,0.147194,2,,2.0,1.0,3.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,hiroki_ito38,
11396449,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,,58.0,50.0,2.0,,14.0,14.0,36.0,44.0,2.0,6.0,,,,90.0,70.0,7.2,11.0,0.0,0.0,0.0729315,0,,2.0,,4.0,4.0,,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,
11396449,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,,66.0,60.0,4.0,2.0,18.0,20.0,42.0,46.0,2.0,8.0,,,,90.0,78.0,6.6,12.0,0.0226,0.0,0.0432978,1,,,5.0,5.0,5.0,1.0,,,,,,,2.0,,,,,1.0,,1.0,4.0,,,1.0,,,,,,,,,,
11396449,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,M,14,14,False,,21.0,14.0,1.0,1.0,2.0,2.0,12.0,20.0,,3.0,,,,68.0,34.0,6.6,15.0,0.1952,0.6399,0.0170632,1,,1.0,1.0,4.0,3.0,1.0,,,,,,,,1.0,,,1.0,3.0,2.0,,4.0,1.0,,1.0,,,,,1.0,,,,silas,1.0
11396449,away,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,,39.0,31.0,4.0,2.0,9.0,10.0,22.0,30.0,1.0,4.0,,,,85.0,59.0,6.8,18.0,0.0,0.0,0.21014,0,,1.0,,6.0,5.0,2.0,,,2.0,2.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,,8.0,,,1.0,,,,,,,,,,
11396449,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,,32.0,27.0,1.0,,7.0,7.0,20.0,28.0,,3.0,,,,85.0,52.0,6.8,14.0,0.2753,0.0,0.0516477,3,,1.0,,6.0,2.0,1.0,,,,,,,,1.0,,,3.0,3.0,2.0,1.0,1.0,,,3.0,,2.0,,,,,,,,
11396449,away,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,,28.0,16.0,,,4.0,6.0,12.0,22.0,1.0,2.0,,,,90.0,45.0,10.0,15.0,0.4642,1.1488,0.0195895,5,,2.0,9.0,2.0,14.0,,1.0,,,,,3.0,,2.0,,,,2.0,2.0,1.0,3.0,3.0,3.0,,,1.0,,1.0,,,,,guirassy19off,
11396449,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,True,,11.0,7.0,2.0,,2.0,3.0,5.0,8.0,1.0,4.0,,,,22.0,15.0,6.9,5.0,0.0,0.0,0.0194049,0,,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,
11396449,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,True,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,12.0,4.0,6.4,,0.5091,0.2812,8.067e-05,1,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0
11396449,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,11.0,6.0,7.7,3.0,0.0146,0.2507,0.210834,1,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,denizundav,
11396449,away,VfB Stuttgart,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,True,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396449,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396449,away,VfB Stuttgart,Lilian Egloff,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396449,away,VfB Stuttgart,Roberto Massimo,roberto-massimo,R. Massimo,M,15,180,142,M,911956,EUR,971308800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396449,away,VfB Stuttgart,Luca Raimund,raimund-luca,L. Raimund,F,7,188,162,M,1409371,EUR,1113004800,M,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Luca Raimund,,,,,,,,,,,,,,,,,,,
11396449,away,VfB Stuttgart,Jovan Milošević,jovan-milosevic,J. Milošević,F,19,190,2131,M,1154491,EUR,1122768000,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Jovan Milosevic,,,,,,,,,,,,,,,,,,,
