match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_outfielderBlock,captain,stat_dispossessed,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget
10665983,home,Abha,Devis Epassy,,,devis-epassy,D. Epassy,G,1,187,1481,M,362758,EUR,728611200,G,16,16,False,38.0,24.0,17.0,3.0,24.0,26.0,12.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,44.0,7.3,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10665983,home,Abha,Fahad Bin Jumayah,,,fahad-bin-jumayah,F. B. Jumayah,D,14,170,22,M,893514,EUR,800064000,D,14,14,False,39.0,29.0,5.0,4.0,15.0,20.0,20.0,4.0,1.0,5.0,,,,,,90.0,62.0,6.9,15.0,0,15.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,3.0,1.0,3.0,,,,,,,,,,,,,,
10665983,home,Abha,Saad Natiq,,,saad-natiq,S. Natiq,D,,188,510,M,836756,EUR,764035200,D,4,4,False,101.0,86.0,13.0,3.0,66.0,71.0,30.0,6.0,6.0,7.0,1.0,,,,,90.0,115.0,7.8,15.0,1,20.0,,,3.0,2.0,7.0,2.0,,3.0,,,3.0,1.0,1.0,2.0,,,,,,,,,,,
10665983,home,Abha,Amine Attouchi,,,amine-attouchi,A. Atouchi,D,,186,95,M,866170,EUR,709948800,D,19,19,False,95.0,85.0,7.0,3.0,72.0,74.0,21.0,1.0,7.0,3.0,,,,,,90.0,108.0,7.3,11.0,0,13.0,,,4.0,1.0,5.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10665983,home,Abha,Abdullah Al-Zoari,,,abdullah-al-zoari,A. Z. Aldossary,D,,178,7,M,118137,EUR,555811200,D,3,3,False,37.0,31.0,,,14.0,16.0,23.0,6.0,1.0,4.0,,,,,,89.0,66.0,6.6,14.0,0,17.0,2.0,,1.0,1.0,6.0,2.0,,5.0,2.0,1.0,1.0,,,3.0,,True,3.0,,,,,,,,
10665983,home,Abha,Zakaria Al-Sudani,,,zakaria-al-sudani,Z. Al-Sudani,M,,183,5,M,328851,EUR,712195200,M,21,21,False,51.0,46.0,6.0,2.0,23.0,26.0,25.0,8.0,1.0,7.0,4.0,,,,,78.0,60.0,7.1,5.0,0,23.0,,,2.0,,3.0,1.0,3.0,1.0,1.0,,,,,,,,,3.0,,,,,,,
10665983,home,Abha,Uroš Matić,,,uros-matic,U. Matić,M,,185,66,M,63273,EUR,643420800,M,8,8,False,48.0,44.0,2.0,1.0,23.0,27.0,21.0,1.0,,6.0,1.0,,,,,90.0,64.0,6.7,9.0,0,21.0,,,,,3.0,1.0,,,,3.0,1.0,,,3.0,,,2.0,,,,,,,,
10665983,home,Abha,Nawaf Al Sadi,Nawaf Alsadi,,nawaf-alsadi,N. A. Sadi,M,18,172,64,M,1115888,EUR,972086400,M,18,18,False,17.0,13.0,,,3.0,3.0,15.0,2.0,,4.0,2.0,,,,,90.0,36.0,6.7,12.0,0,11.0,1.0,1.0,1.0,,9.0,,1.0,,,2.0,2.0,,,,,,5.0,,1.0,2.0,1.0,3.0,,,
10665983,home,Abha,Saad Bguir,Saad,Bguir,bguir-saad,S. Bguir,M,18,178,637,M,563030,EUR,764294400,M,10,10,False,44.0,35.0,7.0,4.0,3.0,3.0,47.0,3.0,,6.0,1.0,,,,,90.0,62.0,8.3,16.0,2,33.0,6.0,1.0,,,2.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,2.0,1.0,,
10665983,home,Abha,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,93,176,147,M,791578,EUR,750556800,M,7,7,False,40.0,35.0,4.0,2.0,15.0,16.0,27.0,6.0,,3.0,,,,,,90.0,63.0,6.7,14.0,1,21.0,3.0,1.0,1.0,2.0,7.0,2.0,2.0,3.0,1.0,3.0,,1.0,,1.0,,,3.0,1.0,,,,1.0,,,
10665983,home,Abha,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180,85,M,952442,EUR,788918400,F,9,9,False,20.0,15.0,,,1.0,2.0,18.0,2.0,1.0,1.0,,,,,,90.0,29.0,5.9,8.0,4,14.0,,,2.0,1.0,4.0,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,2.0,2.0,1.0
10665983,home,Abha,Nasser Al-Omran,,,nasser-al-omran,N. Al-Omran,M,,172,2,M,923943,EUR,868752000,M,23,23,True,6.0,3.0,,,1.0,1.0,5.0,,,,,,,,,12.0,6.0,6.2,3.0,0,2.0,,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,
