match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,player_firstName,stat_shotOffTarget,stat_outfielderBlock,player_lastName,stat_totalCross,stat_dispossessed,stat_challengeLost,stat_totalOffside,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437779,home,Valencia,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,,888930,EUR,901756800,F,17,17,False,6.0,5.0,,0.0,1.0,1.0,5.0,1.0,,,84.0,15.0,6.4,5.0,0.00429202,2,,,4.0,4.0,1.0,,,,,,2.0,1.0,,2.0,,,,0.3528,,,,,,2.0,,2.0,,,2.0,0.2507,,1.0,,,,
12437779,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,True,9.0,5.0,2.0,0.0,1.0,3.0,8.0,1.0,1.0,,28.0,17.0,6.5,8.0,0.0174286,0,,,4.0,2.0,3.0,,,,2.0,,2.0,,,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,,,
12437779,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,True,5.0,3.0,1.0,0.0,1.0,2.0,4.0,,3.0,,28.0,13.0,6.8,5.0,0.00995315,1,,1.0,2.0,3.0,2.0,,,,1.0,1.0,2.0,1.0,,2.0,,,,0.0377,,1.0,,,1.0,,1.0,,,,,,,,,,,
12437779,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,True,6.0,6.0,,0.0,4.0,4.0,3.0,,1.0,,16.0,13.0,6.4,4.0,0.00179204,1,,,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,0.0298,,,,,1.0,,,,,,,,,,,,,
12437779,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,True,1.0,1.0,,0.0,,,1.0,,,,16.0,2.0,6.7,,0.0235303,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,True,3.0,2.0,2.0,0.0,,,3.0,1.0,1.0,,9.0,6.0,6.8,2.0,0.00284242,0,,2.0,2.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,,800349,EUR,856051200,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Rodrigo Abajas,rodrigo-abajas,R. Abajas,D,3,186,101,M,,1657026,EUR,1070582400,D,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Martín Tejón,martin-tejon,M. Tejón,M,10,165,130,M,,1462786,EUR,1081728000,M,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,home,Valencia,Germán Valera,german-valera,G. Valera,M,11,170,823,M,,962710,EUR,1016236800,F,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,,294377,EUR,736646400,G,1,1,False,39.0,30.0,22.0,0.0,20.0,21.0,18.0,2.0,12.0,3.0,90.0,51.0,7.9,9.0,0.00190632,0,0.2608,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2.0,2.0,3.0,3.0
12437779,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,,910267,EUR,930873600,D,12,12,False,37.0,31.0,5.0,0.0,16.0,16.0,24.0,4.0,4.0,,90.0,61.0,7.2,12.0,0.0216259,0,,4.0,15.0,2.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,3.0,,1.0,1.0,,,,,,,,,,
12437779,away,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,,1067582,EUR,1002412800,D,22,22,False,50.0,41.0,8.0,0.0,30.0,34.0,16.0,5.0,1.0,,90.0,64.0,7.2,11.0,0.00169219,0,,2.0,11.0,2.0,4.0,,,1.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
12437779,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,,944225,EUR,983318400,D,5,5,False,44.0,36.0,7.0,0.0,31.0,36.0,8.0,5.0,2.0,,90.0,52.0,7.1,8.0,0.00171044,0,,2.0,5.0,3.0,4.0,,,,1.0,1.0,,,,2.0,3.0,,1.0,,,,2.0,,,,,,,,,,,,,,,
12437779,away,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,,1010165,EUR,966816000,D,23,23,False,27.0,22.0,5.0,0.0,10.0,14.0,15.0,4.0,6.0,,90.0,62.0,7.3,15.0,0.00844382,1,,2.0,12.0,2.0,5.0,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,0.0243,,,,,2.0,1.0,,,,,,,,,,,,
12437779,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,,976141,EUR,895017600,M,7,7,False,19.0,16.0,5.0,0.0,7.0,7.0,13.0,,1.0,,45.0,26.0,7.1,4.0,0.0825224,0,,3.0,10.0,,3.0,,,1.0,3.0,2.0,1.0,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12437779,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,,187313,EUR,774576000,M,6,6,False,35.0,22.0,5.0,0.0,11.0,13.0,22.0,3.0,2.0,,90.0,44.0,6.8,15.0,0.0185941,2,,1.0,11.0,4.0,7.0,,,,1.0,,1.0,,,1.0,6.0,1.0,3.0,0.0589,,,1.0,,,1.0,,,,,1.0,0.096,,,,,,
12437779,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,,985329,EUR,1006819200,M,10,10,False,15.0,12.0,,0.0,5.0,8.0,7.0,,3.0,,63.0,24.0,6.4,8.0,0.0029973,0,,,7.0,5.0,1.0,,,,,,3.0,1.0,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,
12437779,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,,255973,EUR,679795200,F,15,15,False,18.0,13.0,,0.0,2.0,3.0,19.0,1.0,2.0,,77.0,43.0,6.8,18.0,0.0270781,2,,,11.0,8.0,4.0,3.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,,2.0,0.1729,,1.0,,,4.0,3.0,1.0,,,,1.0,0.0101,,,,,,
12437779,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,,997280,EUR,973209600,F,9,9,False,9.0,8.0,,0.0,1.0,2.0,7.0,,,,63.0,15.0,6.8,2.0,0.0146682,0,,,7.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
12437779,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,,149370,EUR,772329600,F,16,16,False,30.0,16.0,6.0,0.0,9.0,11.0,26.0,1.0,2.0,,90.0,45.0,6.6,22.0,0.133048,0,,1.0,9.0,3.0,3.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,7.0,1.0,,,,2.0,,,,,,,,
12437779,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,,1084381,EUR,883612800,M,8,8,True,13.0,9.0,1.0,0.0,5.0,6.0,8.0,2.0,3.0,,45.0,20.0,6.5,7.0,0.00464713,1,,1.0,4.0,4.0,1.0,1.0,,,,,,,,2.0,1.0,,,0.0574,,1.0,,,1.0,,1.0,,,,,,,,,,,
12437779,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,,260031,EUR,742608000,M,14,14,True,15.0,12.0,1.0,0.0,2.0,3.0,16.0,2.0,3.0,,27.0,26.0,6.9,8.0,0.10666,1,,,11.0,,3.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.0283,,,,,4.0,,,,,1.0,,,,,,,,
12437779,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,budimir_ante,37318,EUR,680140800,F,17,17,True,4.0,1.0,,0.0,,,4.0,1.0,,,27.0,13.0,6.7,6.0,0.00512139,2,,,1.0,4.0,2.0,1.0,,,,,2.0,,,2.0,2.0,,1.0,0.1134,,2.0,,,,,1.0,,,,,,,,,,,
12437779,away,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,bryanzaragoza,1084730,EUR,999993600,F,19,19,True,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,,13.0,9.0,6.2,3.0,0.0756933,0,,1.0,2.0,6.0,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,
12437779,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Unai,,,García,,,,,,,,,,,,,,
12437779,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,,900792,EUR,783302400,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,away,Osasuna,Javi Martínez,javi-martinez,J. Martínez,M,5,180,87,M,,913732,EUR,945820800,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,away,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437779,away,Osasuna,Iker Benito,iker-benito,I. Benito,F,2,176,194,M,,1086346,EUR,1028937600,F,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
