match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_keyPass,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12764965,home,HJK,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,25,25,False,31.0,17.0,16.0,2.0,0.0,16.0,20.0,1.0,11.0,1.0,7.0,1.0,3.0,3.0,90.0,44.0,7.4,14.0,0.00015278,0,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764965,home,HJK,Georgios Antzoulas,,,georgios-antzoulas,G. Antzoulas,D,3,188,91,M,894484,EUR,949622400,D,3,3,False,42.0,31.0,5.0,1.0,0.0,19.0,23.0,14.0,21.0,10.0,1.0,1.0,,,89.0,70.0,7.1,14.0,0.0340565,1,,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,0.0414,0.2758,,,,,,,,,,,,,,,,,,,
12764965,home,HJK,Joona Toivio,,,joona-toivio,J. Toivio,D,,186,36,M,7449,EUR,573955200,D,4,4,False,37.0,31.0,9.0,6.0,0.0,23.0,24.0,8.0,13.0,4.0,2.0,,,,90.0,51.0,7.1,6.0,0.00985532,0,,,,3.0,2.0,,11.0,,1.0,1.0,1.0,,,,,True,2.0,,,,,,,,,,,,,,,,,
12764965,home,HJK,Daniel O'Shaughnessy,,,daniel-oshaughnessy,D. O'Shaughnessy,D,5,190,76,M,138466,EUR,779500800,D,5,5,False,70.0,54.0,15.0,7.0,0.0,34.0,37.0,20.0,33.0,12.0,,,,,90.0,93.0,8.5,18.0,0.0283472,1,,,,10.0,4.0,,9.0,4.0,1.0,2.0,2.0,,2.0,0.1159,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12764965,home,HJK,Miska Ylitolva,,,miska-ylitolva,M. Ylitolva,D,28,178,46,M,1046868,EUR,1085270400,M,28,28,False,28.0,13.0,,,0.0,3.0,5.0,10.0,23.0,7.0,4.0,1.0,,,90.0,58.0,7.0,26.0,0.00898631,0,,,,1.0,9.0,,4.0,1.0,,4.0,3.0,3.0,,,,,3.0,,3.0,,4.0,1.0,,,,,,,,,,,,
12764965,home,HJK,Ozan Kökçü,Ozan,Kökçü,ozan-kokcu,O. Kökçü,M,7,176,831,M,1100399,EUR,903398400,M,23,23,False,41.0,35.0,2.0,1.0,0.0,17.0,19.0,19.0,26.0,4.0,2.0,,,,90.0,56.0,7.4,13.0,0.209386,1,,4.0,1.0,2.0,6.0,,1.0,1.0,,1.0,1.0,1.0,,0.0783,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,
12764965,home,HJK,Georgios Kanellopoulos,Georgios,Kanellopoulos,georgios-kanellopoulos,G. Kanellopoulos,M,7,173,86,M,1140364,EUR,949104000,M,8,8,False,50.0,44.0,2.0,1.0,0.0,26.0,28.0,18.0,22.0,11.0,9.0,2.0,,,90.0,65.0,7.4,7.0,0.00719691,1,,,,4.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,,,0.2025,0.1327,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
12764965,home,HJK,Noah Pallas,,,noah-pallas,N. Pallas,D,23,173,49,M,1033519,EUR,989625600,M,30,30,False,35.0,25.0,2.0,,0.0,13.0,17.0,13.0,20.0,9.0,6.0,3.0,,,90.0,67.0,6.9,19.0,0.0943041,0,,2.0,1.0,1.0,6.0,,8.0,,,5.0,3.0,4.0,1.0,,,,1.0,2.0,1.0,,1.0,,,2.0,,,,,,,,,,
12764965,home,HJK,Liam Möller,,,liam-moller,L. Möller,M,22,182,64,M,1121058,EUR,1103587200,F,22,22,False,31.0,23.0,3.0,2.0,0.0,8.0,11.0,16.0,21.0,6.0,2.0,2.0,,,79.0,49.0,7.7,15.0,0.0963226,2,,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0169,0.992,,,5.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,
12764965,home,HJK,Lee Erwin,,,lee-erwin,L. Erwin,F,9,188,143,M,134224,EUR,764035200,F,94,94,False,15.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,11.0,5.0,3.0,2.0,,,79.0,27.0,7.0,9.0,0.00671499,5,,,,2.0,7.0,2.0,,,,,,1.0,1.0,0.2511,0.2394,,,5.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,
