match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork
12437006,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,True,32.0,24.0,10.0,2.0,0.0,23.0,29.0,1.0,3.0,8.0,1.0,2.0,4.0,1.0,1.0,90.0,40.0,7.7,8.0,0.00015551,0,0.9658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437006,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,,45.0,40.0,2.0,1.0,0.0,21.0,24.0,19.0,22.0,5.0,,,,,,90.0,62.0,7.2,10.0,0.0138112,1,,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0307,,,,,,,,,,,,,
12437006,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,,,,,,,12.0,11.0,6.6,,0.00107519,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12437006,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,,62.0,53.0,6.0,,0.0,31.0,36.0,22.0,26.0,3.0,,,,,,90.0,65.0,6.6,10.0,0.0124831,0,,,1.0,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
12437006,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,,37.0,31.0,1.0,,0.0,15.0,16.0,17.0,29.0,8.0,,,,,,85.0,62.0,7.2,19.0,0.077028,1,,8.0,,,4.0,4.0,,,,1.0,1.0,,2.0,,2.0,0.048,,,1.0,1.0,2.0,4.0,4.0,1.0,,,,,
12437006,home,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,False,,44.0,35.0,2.0,,0.0,18.0,21.0,17.0,23.0,6.0,,,,,,90.0,52.0,6.9,11.0,0.0745091,0,,,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,2.0,,,2.0,1.0,2.0,,,,,
12437006,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,,54.0,38.0,6.0,3.0,0.0,11.0,19.0,27.0,39.0,1.0,,,,,,90.0,72.0,7.3,22.0,0.0591464,2,,4.0,,3.0,5.0,7.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,0.0911,,,,,1.0,3.0,3.0,1.0,1.0,1.0,0.3923,,
12437006,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,,19.0,17.0,,,0.0,9.0,11.0,8.0,10.0,1.0,,,,,,63.0,31.0,6.7,10.0,0.064817,1,,2.0,,,4.0,3.0,,3.0,1.0,,,,,2.0,,0.0199,,,2.0,,2.0,,,1.0,,1.0,,,
12437006,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,,22.0,18.0,,,0.0,8.0,8.0,10.0,14.0,4.0,,,,,,90.0,41.0,7.0,12.0,0.0247975,2,,,4.0,,10.0,4.0,,3.0,2.0,2.0,1.0,,,2.0,1.0,0.1385,,,3.0,,4.0,,,1.0,,,,,
12437006,home,Aston Villa,Jaden Philogene-Bidace,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,,1014461,EUR,1013126400,M,19,19,False,,15.0,11.0,1.0,,0.0,3.0,3.0,8.0,13.0,4.0,,,,,,90.0,28.0,7.0,8.0,0.0345006,2,,1.0,1.0,,2.0,4.0,,2.0,1.0,1.0,,,,1.0,,0.117,,,1.0,,,2.0,1.0,,,1.0,,,
12437006,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,,13.0,11.0,,,0.0,2.0,2.0,9.0,12.0,1.0,,,,,,90.0,25.0,7.0,8.0,0.0561456,2,,1.0,4.0,2.0,9.0,5.0,,1.0,,2.0,,,1.0,2.0,1.0,0.0586,,,1.0,,3.0,1.0,1.0,1.0,,,,,
12437006,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,49.0,45.0,7.0,5.0,0.0,26.0,28.0,19.0,21.0,3.0,,,,,,78.0,59.0,7.0,4.0,0.0105531,0,,,1.0,,2.0,,,,,,8.0,,1.0,,1.0,,,,,,,,,,,,,,
12437006,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,,9.0,7.0,,,0.0,1.0,2.0,6.0,9.0,1.0,,,,,,27.0,17.0,6.6,7.0,0.0332716,0,,2.0,2.0,1.0,4.0,3.0,,3.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
12437006,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,,5.0,5.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,,13.0,8.0,6.7,1.0,0.0910825,0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
12437006,home,Aston Villa,Joe Gauci,joe-gauci,J. Gauci,G,46,194,365,M,,966874,EUR,962668800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Joe,Gauci,,,,,,,,,,,
