match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_goalAssist,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_ownGoals,stat_outfielderBlock,stat_errorLeadToAGoal
11369408,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,29.0,15.0,20.0,6.0,9.0,10.0,6.0,19.0,1.0,7.0,1.0,3.0,1.0,1.0,90.0,37.0,7.1,14.0,0.00088295,0,0.2213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369408,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,40.0,35.0,3.0,2.0,13.0,14.0,22.0,30.0,,3.0,,,,,74.0,56.0,6.8,11.0,0.0441158,0,,,,True,4.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369408,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,30.0,26.0,3.0,1.0,19.0,21.0,7.0,9.0,3.0,3.0,,,,,84.0,37.0,6.8,4.0,0.0038897,0,,,,,,,2.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11369408,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,False,67.0,58.0,9.0,3.0,35.0,37.0,23.0,30.0,3.0,4.0,,,,,90.0,75.0,7.0,10.0,0.0121524,0,,,,,,1.0,2.0,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369408,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,53.0,44.0,3.0,,20.0,23.0,24.0,30.0,2.0,8.0,,,,,90.0,73.0,7.5,12.0,0.0573259,0,,,,,,,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11369408,home,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,,82474,EUR,619056000,M,21,21,False,65.0,56.0,3.0,1.0,22.0,24.0,34.0,42.0,,10.0,,,,,90.0,76.0,6.8,13.0,0.0285219,0,,,,,1.0,,5.0,,1.0,1.0,5.0,1.0,4.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,
11369408,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,False,42.0,33.0,3.0,,12.0,13.0,21.0,35.0,,6.0,,,,,81.0,59.0,6.9,18.0,0.0187818,0,,,,,6.0,,5.0,3.0,,1.0,6.0,1.0,2.0,,,,,,4.0,2.0,1.0,,,,,,,,,,,,,
11369408,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,M,9,9,False,24.0,17.0,1.0,,3.0,3.0,14.0,23.0,,2.0,,,,,81.0,43.0,8.2,16.0,0.0488767,3,,,,,2.0,,4.0,2.0,1.0,1.0,5.0,,,4.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2993,0.7592,,,,,,,
11369408,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,33.0,32.0,2.0,2.0,8.0,8.0,24.0,25.0,,3.0,,,,,74.0,46.0,6.9,8.0,0.115296,0,,,,,,,6.0,3.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,
11369408,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,28.0,24.0,1.0,1.0,3.0,3.0,23.0,30.0,,6.0,,,,,90.0,49.0,8.1,11.0,0.199951,2,,,,,5.0,,3.0,2.0,1.0,,6.0,,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,3.0,0.0558,0.4579,,2.0,1.0,,,,
11369408,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,29.0,18.0,1.0,,6.0,8.0,13.0,23.0,2.0,3.0,,,,,90.0,49.0,8.5,18.0,0.121916,3,,,,,2.0,3.0,8.0,3.0,1.0,6.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,0.8109,0.6891,1.0,1.0,,,,,
11369408,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,True,13.0,9.0,1.0,1.0,6.0,10.0,3.0,3.0,1.0,,,,,,16.0,19.0,6.6,4.0,0.0119075,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369408,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,F,10,10,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,1.0,,,,,16.0,10.0,6.4,1.0,0.00154831,1,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,1.0,,,0.1685,0.2316,,,,1.0,,,
