match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,from,injury,playerName,reason,rescinded
10390039,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10390039,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
10390039,,1.0,2.0,,88,,,3,,,goal,,167601516.0,False,regular,984014.0,Enzo Le Fée,,,,,
10390039,,1.0,1.0,,79,,,12,,,goal,,167601503.0,False,ownGoal,1029018.0,Abdallah Sima,owngoal,,,,
10390039,,,,,76,,,15,,,substitution,,121494498.0,False,regular,,,,False,,,
10390039,,,,,76,,,15,,,substitution,,121494499.0,False,regular,,,,False,,,
10390039,,,,,76,,,15,,,substitution,,121494497.0,True,regular,,,,False,,,
10390039,,,,,70,,,21,,,substitution,,121494473.0,True,regular,,,,False,,,
10390039,,,,,61,,,30,,,substitution,,121494461.0,False,regular,,,,False,,,
10390039,,,,,58,,,33,,,substitution,,121494458.0,True,injury,,,,True,,,
10390039,,,,,52,,,39,,,card,,120581370.0,True,yellow,342911.0,Cédric Hountondji,,,Cédric Hountondji,Foul,False
10390039,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10390039,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,
10390039,,,,,30,,,16,,,card,,120581360.0,True,yellow,930584.0,Farid El Melali,,,Farid El Melali,Simulation,False
10390039,,1.0,0.0,,10,,,36,,,goal,,167601400.0,True,regular,1029018.0,Abdallah Sima,,,,,
10390039,,,,,4,,,42,,,card,,120581352.0,True,yellow,209768.0,Pierrick Capelle,,,Pierrick Capelle,Foul,False
