match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_challengeLost,stat_hitWoodwork,captain,player_sofascoreId,stat_goalAssist,stat_totalOffside,stat_bigChanceCreated
11406785,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,27.0,16.0,23.0,12.0,6.0,6.0,10.0,21.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,90.0,33.0,7.3,11.0,0.00420868,0,0.0708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406785,home,Hellas Verona,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,18,18,False,29.0,15.0,6.0,1.0,9.0,13.0,7.0,19.0,1.0,6.0,1.0,2.0,,,,90.0,70.0,6.8,23.0,0.076181,0,,3.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11406785,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,44.0,31.0,15.0,6.0,28.0,32.0,3.0,12.0,1.0,4.0,2.0,1.0,,,,90.0,53.0,7.3,13.0,0.00291948,0,,,,4.0,,,,,2.0,2.0,,1.0,,,4.0,3.0,,,,,,,,,,,,,,,,
11406785,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,45.0,40.0,10.0,7.0,34.0,38.0,6.0,7.0,3.0,5.0,4.0,2.0,,,,90.0,64.0,8.1,5.0,0.00239604,3,,,,6.0,,,,2.0,2.0,2.0,,,3.0,,3.0,1.0,1.0,2.0,1.0,1.0,0.3787,0.4973,,,,,,,,,,
11406785,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,False,31.0,25.0,6.0,4.0,10.0,13.0,15.0,20.0,3.0,5.0,3.0,2.0,,,,83.0,61.0,7.7,13.0,0.049054,2,,2.0,,3.0,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,0.0908,0.0305,,,,,,,,,,
11406785,home,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,False,26.0,17.0,6.0,2.0,8.0,11.0,9.0,15.0,1.0,1.0,,4.0,,,,59.0,29.0,6.3,10.0,0.00395348,1,,,,4.0,1.0,,,,,,,,1.0,,2.0,,,,,,0.0315,,,,1.0,,,,,,,
11406785,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,45.0,32.0,14.0,9.0,18.0,18.0,15.0,30.0,1.0,7.0,2.0,5.0,,,,83.0,64.0,7.1,19.0,0.0527777,2,,3.0,1.0,6.0,,2.0,1.0,,3.0,1.0,3.0,2.0,3.0,,1.0,,,,2.0,,0.0284,0.3051,,,,1.0,,,,,,
11406785,home,Hellas Verona,Stefan Mitrović,stefan-mitrovic,S. Mitrović,F,75,181,903,M,1019892,EUR,1029369600,M,10,10,False,11.0,9.0,,,6.0,6.0,3.0,6.0,,3.0,,2.0,,,,59.0,20.0,6.7,3.0,0.0010283,0,,1.0,,5.0,,1.0,1.0,,1.0,,,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,,
11406785,home,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,18.0,7.0,2.0,1.0,2.0,4.0,7.0,19.0,5.0,9.0,1.0,3.0,,,,90.0,37.0,6.8,16.0,0.129147,2,,5.0,2.0,10.0,,2.0,,,1.0,1.0,,3.0,4.0,,4.0,,,1.0,,,0.0684,,,,1.0,,1.0,,,,,
11406785,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,17.0,10.0,2.0,1.0,2.0,5.0,11.0,23.0,,1.0,,,,,,77.0,33.0,6.9,17.0,0.0831034,0,,11.0,3.0,2.0,,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,2.0,,True,,,,
