match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_ownGoals,stat_errorLeadToAGoal,stat_bigChanceCreated
11451085,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,34.0,19.0,22.0,9.0,13.0,16.0,6.0,18.0,2.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,43.0,7.4,15.0,0.002554,0,0.7624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451085,home,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,D,50,50,False,,25.0,17.0,4.0,3.0,7.0,10.0,10.0,20.0,1.0,1.0,,,,,,,90.0,48.0,6.8,18.0,0.0195649,1,,,,5.0,4.0,3.0,8.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0086,,,,,,,,,,,,,,,,,
11451085,home,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,False,,42.0,34.0,3.0,,27.0,30.0,7.0,12.0,2.0,2.0,,,,,,,90.0,51.0,7.2,8.0,0.00156762,0,,,,,1.0,2.0,2.0,4.0,,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11451085,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,,51.0,44.0,7.0,2.0,31.0,32.0,13.0,19.0,2.0,9.0,,,,,,,90.0,59.0,6.9,10.0,0.00719651,0,,,,,2.0,1.0,5.0,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11451085,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,26.0,19.0,2.0,,10.0,14.0,9.0,13.0,1.0,4.0,,,,,,,88.0,50.0,6.9,11.0,0.0128327,0,,,,1.0,,,4.0,6.0,6.0,,1.0,2.0,2.0,,,,,1.0,1.0,,2.0,3.0,,,,,,,,,,,
11451085,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,,41.0,35.0,4.0,2.0,15.0,17.0,20.0,25.0,1.0,10.0,,,,,,,90.0,56.0,7.3,9.0,0.0399023,0,,,,1.0,1.0,,2.0,3.0,1.0,,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
11451085,home,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,False,,44.0,32.0,6.0,4.0,14.0,20.0,18.0,24.0,,6.0,,,,,,,90.0,58.0,7.5,13.0,0.0228115,1,,,,,,,4.0,5.0,1.0,1.0,1.0,5.0,4.0,,4.0,0.0162,2.0,,,,1.0,,,,,,,,,,,,
11451085,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,31.0,22.0,1.0,,5.0,6.0,19.0,30.0,,5.0,,,,,,,84.0,45.0,7.1,14.0,0.195601,2,,,,5.0,,1.0,5.0,4.0,3.0,1.0,1.0,1.0,,,1.0,0.0993,,,3.0,1.0,4.0,2.0,2.0,1.0,0.1453,,,,,,,,
11451085,home,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,False,,36.0,33.0,2.0,1.0,9.0,9.0,24.0,28.0,1.0,7.0,,,,,,,90.0,64.0,7.4,11.0,0.192253,4,,,,1.0,,2.0,9.0,9.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,0.2216,,2.0,1.0,2.0,1.0,2.0,,,,2.0,,,,,,,
11451085,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,,30.0,26.0,2.0,2.0,10.0,11.0,16.0,21.0,,2.0,,,,,,,84.0,40.0,6.8,10.0,0.0593163,1,,,,2.0,,,4.0,2.0,1.0,,,2.0,,3.0,,0.0213,,,3.0,,1.0,,,1.0,0.0455,,,,,,,,
