match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_hitWoodwork,stat_errorLeadToAShot
14025267,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195.0,77788,M,986397,EUR,1054339200,F,30,30,False,13.0,6.0,,,1.0,,,6.0,13.0,3.0,,,,82.0,27.0,6.6,13.0,0.0110182,,2,,-0.06,0.3,-0.01,,benjamin_sesko,5.0,6.0,8.0,7.0,,,1.0,,,1.0,,,1.0,,2.0,,1.0,1.0,,2.0,0.2067,0.0175,-0.58,,,1.0,1.0,,,,,
14025267,home,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189.0,10471,M,1445799,EUR,1158883200,D,26,26,True,14.0,13.0,2.0,2.0,1.0,9.0,9.0,4.0,5.0,1.0,,,,25.0,18.0,6.9,1.0,0.0809395,,0,,0.32,0.01,-0.11,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,
14025267,home,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185.0,26643,M,1397168,EUR,1098748800,D,13,13,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,,20.0,14.0,6.1,4.0,0.00299591,,0,,0.01,-0.04,-0.4,,Odogwu,,1.0,3.0,4.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
14025267,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180.0,53174,M,1142175,EUR,1113868800,M,37,37,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,2.0,,,,20.0,19.0,6.2,4.0,0.011774,,0,,-0.14,0.01,-0.25,,KobbieM,1.0,1.0,3.0,3.0,1.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,1.0
14025267,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182.0,19122,M,846425,EUR,986947200,M,25,25,True,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,2.0,,,,9.0,14.0,6.8,2.0,0.00216057,,0,,0.03,0.0,-0.04,,ugartemanu,,1.0,1.0,4.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14025267,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,917007,EUR,990489600,F,11,11,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,8.0,17.0,6.5,7.0,0.00143627,,0,,0.03,-0.29,-0.01,,JZirkzee,3.0,2.0,6.0,5.0,,,,2.0,1.0,,,2.0,,,2.0,1.0,,,,3.0,,,,,,,,,,,,
14025267,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198.0,15154,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,altaybayindir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169.0,8798,M,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,tyrellmalacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183.0,53635,M,847030,EUR,879465600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,nousmaz97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181.0,41304,M,836694,EUR,915926400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,MMount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,away,Brighton & Hove Albion,Bart Verbruggen,,,bart-verbruggen,B. Verbruggen,G,1,193.0,4212,M,994363,EUR,1029628800,G,1,1,False,39.0,34.0,12.0,7.0,0.0,33.0,33.0,1.0,6.0,9.0,1.0,3.0,5.0,90.0,48.0,6.3,5.0,0.00020887,0.7064,0,-0.9557,0.02,-0.01,-0.4,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,away,Brighton & Hove Albion,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,27,188.0,2191,M,959628,EUR,942710400,D,27,27,False,58.0,51.0,7.0,4.0,0.0,27.0,30.0,24.0,28.0,6.0,,,,87.0,84.0,6.5,12.0,0.0249645,,0,,-0.03,0.14,-0.5,,,1.0,2.0,6.0,9.0,1.0,4.0,2.0,4.0,4.0,1.0,,3.0,2.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,
14025267,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3186,M,962012,EUR,960422400,D,6,6,False,78.0,68.0,5.0,1.0,0.0,45.0,51.0,23.0,27.0,1.0,,,,90.0,91.0,6.2,10.0,0.0328184,,0,,0.25,0.16,-0.69,,,7.0,5.0,9.0,11.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,
14025267,away,Brighton & Hove Albion,Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,190.0,1911,M,115365,EUR,690681600,D,5,5,False,90.0,86.0,4.0,1.0,0.0,61.0,63.0,25.0,27.0,11.0,,,,90.0,102.0,5.7,4.0,0.00824237,,1,,0.22,0.11,-0.86,,,,1.0,3.0,3.0,3.0,5.0,1.0,1.0,,,,,,,1.0,1.0,,,,,0.2088,,-0.54,True,,,1.0,,,,,1.0
14025267,away,Brighton & Hove Albion,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4482,M,997152,EUR,977443200,D,29,29,False,31.0,28.0,2.0,1.0,0.0,19.0,20.0,9.0,11.0,5.0,,,,59.0,41.0,6.7,7.0,0.201323,,1,,0.35,0.04,-0.4,,,,1.0,2.0,1.0,2.0,2.0,,,,,,,2.0,5.0,,,,,,,0.0409,,-0.05,,,,1.0,,,1.0,,
14025267,away,Brighton & Hove Albion,Carlos Baleba,,,baleba-carlos,C. Baleba,M,17,179.0,25912,M,1199043,EUR,1073088000,M,17,17,False,42.0,34.0,2.0,1.0,0.0,21.0,25.0,13.0,17.0,7.0,,,,59.0,49.0,6.2,10.0,0.00496057,,2,,-0.19,0.09,-0.1,,carlos_baleba,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,0.0464,,-0.15,,,,2.0,,,,,
14025267,away,Brighton & Hove Albion,Yasin Ayari,,,yasin-ayari,Y. Ayari,M,26,172.0,2693,M,1036269,EUR,1065398400,M,26,26,False,52.0,45.0,,,0.0,36.0,39.0,9.0,13.0,6.0,,,,60.0,64.0,6.1,8.0,0.0067357,,2,,-0.31,0.08,-0.35,,,,2.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,1.0,,,1.0,0.0833,,-0.23,,,,1.0,1.0,,,,1.0
14025267,away,Brighton & Hove Albion,Ferdi Kadıoğlu,,,ferdi-kadioglu,F. Kadıoğlu,D,24,174.0,21035,M,825844,EUR,939254400,M,24,24,False,37.0,29.0,5.0,1.0,0.0,13.0,15.0,16.0,22.0,5.0,,,,90.0,58.0,6.4,15.0,0.0508137,,2,,0.04,0.24,-0.25,,ferdikadioglu,,,4.0,5.0,,,2.0,2.0,2.0,2.0,,1.0,,5.0,4.0,3.0,,1.0,,1.0,0.1334,0.1461,0.02,,,,,1.0,1.0,1.0,,
14025267,away,Brighton & Hove Albion,Georginio Rutter,,,rutter-georginio,G. Rutter,M,10,182.0,3505,M,946695,EUR,1019260800,M,10,10,False,33.0,24.0,1.0,,0.0,11.0,15.0,13.0,18.0,1.0,,,,79.0,46.0,6.0,18.0,0.0729141,,0,,-0.09,0.16,-0.28,,,1.0,2.0,6.0,5.0,1.0,,,,,1.0,,2.0,1.0,,4.0,3.0,,,,5.0,,,,,,,,,,,,
14025267,away,Brighton & Hove Albion,Yankuba Minteh,,,minteh-yankuba,Y. Minteh,M,11,180.0,7051,M,1400106,EUR,1090454400,M,11,11,False,19.0,10.0,2.0,1.0,0.0,2.0,4.0,8.0,15.0,3.0,,,,90.0,43.0,5.9,22.0,0.0162684,,1,,-0.35,0.16,-0.23,,minteh01,2.0,1.0,9.0,7.0,,,,2.0,2.0,3.0,,1.0,1.0,4.0,6.0,3.0,1.0,,,3.0,0.0342,,-0.21,,,,1.0,,1.0,,,
14025267,away,Brighton & Hove Albion,Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,185.0,4510,M,33902,EUR,659577600,F,18,18,False,22.0,19.0,,,0.0,8.0,8.0,11.0,14.0,2.0,,,,90.0,36.0,7.6,10.0,0.0293145,,3,,-0.11,0.0,-0.06,,,1.0,1.0,7.0,4.0,1.0,,,,,2.0,,3.0,2.0,,4.0,3.0,,2.0,1.0,2.0,0.2088,0.7504,0.61,,,,1.0,,,,,
14025267,away,Brighton & Hove Albion,Tom Watson,,,watson-tom,T. Watson,M,22,190.0,853,M,1167066,EUR,1144454400,F,14,14,True,11.0,8.0,2.0,2.0,0.0,1.0,3.0,7.0,8.0,2.0,,,,31.0,15.0,6.7,4.0,0.00966357,,1,,-0.1,0.17,0.14,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,1.0,0.0366,0.1944,-0.12,,,,,,,,,
14025267,away,Brighton & Hove Albion,James Milner,,,james-milner,J. Milner,M,20,175.0,3367,M,791,EUR,505180800,M,20,20,True,30.0,30.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,2.0,,,,31.0,34.0,7.0,,0.277462,,0,,0.4,0.04,-0.08,,,1.0,,2.0,,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,2.0,,
14025267,away,Brighton & Hove Albion,Diego Gómez,Diego Gomez,,diego-gomez,D. Gómez,M,25,185.0,11180,M,1065588,EUR,1048723200,M,25,25,True,18.0,14.0,,,0.0,7.0,8.0,7.0,10.0,3.0,,,,30.0,31.0,6.4,8.0,0.00460045,,1,,-0.03,0.15,-0.07,,,1.0,1.0,5.0,3.0,,1.0,1.0,2.0,1.0,1.0,,3.0,,,,,,,,1.0,0.0394,,-0.15,,,,,1.0,,,,
14025267,away,Brighton & Hove Albion,Charalampos Kostoulas,Charalampos Kostoulas,,kostoulas-charalampos,C. Kostoulas,M,19,185.0,6032,M,1416535,EUR,1180483200,F,19,19,True,6.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,2.0,,,,11.0,15.0,7.5,5.0,0.00512821,,2,,-0.1,0.17,-0.07,,,1.0,2.0,4.0,4.0,1.0,,,,,1.0,,1.0,,,2.0,2.0,,1.0,1.0,1.0,0.2666,0.6102,0.48,,,,,1.0,,,,
14025267,away,Brighton & Hove Albion,Stefanos Tzimas,,,tzimas-stefanos,S. Tzimas,F,9,184.0,4563,M,1155321,EUR,1136505600,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,11.0,4.0,6.5,1.0,0.0530322,,1,,0.06,0.01,0.0,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,0.0211,,-0.09,,,,1.0,,,,,
14025267,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188.0,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,away,Brighton & Hove Albion,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181.0,1044,M,788784,EUR,879811200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,away,Brighton & Hove Albion,Diego Coppola,,,diego-coppola,D. Coppola,D,42,192.0,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025267,away,Brighton & Hove Albion,Nehemiah Oriola,Nehemiah Oriola,,nehemiah-oriola,N. Oriola,F,58,,81,M,1899611,EUR,1181520000,F,58,58,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
