match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_errorLeadToAGoal,stat_ownGoals,stat_keyPass,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
12625046,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,True,22.0,20.0,1.0,1.0,0.0,12.0,14.0,8.0,2.0,2.0,,,,45.0,29.0,6.3,2.0,0,,8.0,,3.0,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,
12625046,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,77,77,True,13.0,11.0,,,0.0,4.0,4.0,9.0,1.0,,1.0,,,45.0,22.0,6.4,8.0,0,,7.0,,3.0,3.0,,,,,,,,,,,,,,2.0,,3.0,,,,1.0,,,,,,,
12625046,home,Al-Fayha,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,358890,EUR,835401600,M,20,20,True,31.0,27.0,3.0,1.0,0.0,15.0,16.0,15.0,1.0,,2.0,,,45.0,39.0,6.4,6.0,1,,12.0,,3.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,
12625046,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,D,75,75,True,10.0,7.0,1.0,,0.0,3.0,5.0,5.0,,,1.0,,,18.0,16.0,7.0,3.0,0,Khalid Al Rammah,4.0,,3.0,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
12625046,home,Al-Fayha,Aldry Contreras,aldry-contreras,A. Contreras,M,10,160.0,43,M,1477492,EUR,1087344000,M,11,11,True,7.0,4.0,,,0.0,2.0,3.0,4.0,1.0,,2.0,,,18.0,9.0,6.6,4.0,0,Aldry Contreras,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,
12625046,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,home,Al-Fayha,Redha Alabdullah,redha-alabdullah,R. Alabdullah,F,,185.0,12,M,1547363,EUR,1108857600,F,27,27,True,,,,,,,,,,,,,,,,,,0,Redha Alabdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,19.0,13.0,11.0,5.0,0.0,10.0,11.0,8.0,,,1.0,,,90.0,20.0,6.7,6.0,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,35.0,31.0,3.0,1.0,0.0,20.0,23.0,12.0,6.0,2.0,6.0,,,90.0,49.0,6.9,7.0,0,,11.0,,3.0,1.0,,,2.0,2.0,,1.0,,,2.0,,,2.0,,,,1.0,,,,1.0,,,,,,,
12625046,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,44.0,36.0,7.0,3.0,0.0,30.0,35.0,9.0,2.0,,3.0,,,90.0,58.0,7.3,9.0,0,,6.0,,3.0,,1.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,
12625046,away,Al Raed,Ayoub Qasmi,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,919697,EUR,748396800,D,16,16,False,39.0,33.0,7.0,3.0,0.0,32.0,36.0,4.0,1.0,,2.0,,,84.0,49.0,6.9,7.0,1,,1.0,1.0,3.0,,6.0,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,False,47.0,43.0,1.0,,0.0,31.0,32.0,16.0,3.0,,6.0,,,84.0,60.0,7.1,6.0,1,,13.0,1.0,2.0,1.0,,4.0,1.0,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,,
12625046,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,42.0,34.0,3.0,3.0,0.0,17.0,20.0,22.0,7.0,4.0,7.0,,,90.0,71.0,9.3,15.0,4,,17.0,,11.0,4.0,,1.0,5.0,,True,,,,3.0,,,4.0,,3.0,1.0,3.0,,2.0,1.0,3.0,,,,3.0,1.0,1.0,
12625046,away,Al Raed,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180.0,913,M,73056,EUR,713059200,M,17,17,False,48.0,44.0,3.0,2.0,0.0,32.0,35.0,13.0,2.0,1.0,8.0,,,84.0,61.0,7.4,6.0,2,,12.0,,4.0,,,1.0,3.0,1.0,,,,2.0,3.0,,,,,,,1.0,,,,1.0,,,,,,,1.0
12625046,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,M,8,8,False,13.0,13.0,,,0.0,13.0,13.0,,1.0,,,,,44.0,17.0,6.5,1.0,0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,False,4.0,3.0,,,0.0,2.0,3.0,1.0,5.0,,1.0,,,25.0,11.0,6.1,4.0,1,,1.0,,1.0,3.0,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,
12625046,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,7,7,False,51.0,41.0,4.0,3.0,2.0,16.0,18.0,34.0,8.0,,6.0,,,90.0,74.0,8.9,21.0,3,,25.0,1.0,7.0,9.0,,,,1.0,,3.0,,2.0,,,,3.0,,6.0,1.0,4.0,,1.0,,1.0,,1.0,,,2.0,,1.0
12625046,away,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,F,15,15,False,49.0,45.0,5.0,1.0,2.0,19.0,20.0,32.0,4.0,2.0,8.0,,,90.0,67.0,9.6,10.0,2,,28.0,3.0,4.0,2.0,,,2.0,,,1.0,,,2.0,,,5.0,2.0,1.0,,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,
12625046,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,True,29.0,23.0,,,0.0,13.0,15.0,14.0,,,2.0,,,65.0,37.0,8.6,7.0,3,,10.0,,6.0,,,1.0,1.0,,,,4.0,1.0,,,,,,,,1.0,,,,1.0,,2.0,,2.0,,2.0,
12625046,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,M,24,24,True,59.0,55.0,10.0,9.0,0.0,32.0,32.0,27.0,2.0,1.0,4.0,,,46.0,60.0,7.2,4.0,0,,23.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,D,12,12,True,11.0,10.0,,,0.0,7.0,7.0,4.0,,,,,,11.0,11.0,6.6,1.0,0,Zakaria Al Hawsawi,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12625046,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,8.0,8.0,,,0.0,5.0,5.0,3.0,,,1.0,,,11.0,8.0,6.5,,0,Mubarak Abdul Rahman Al Rajeh,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12625046,away,Al Raed,Anas Al Zahrani,anas-al-zahrani,A. A. Zahrani,M,42,183.0,5,M,1462375,EUR,1058313600,M,42,42,True,8.0,8.0,,,0.0,6.0,6.0,2.0,,,2.0,,,11.0,10.0,6.8,,1,Anas Al Zahrani,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Saleh Alohaymid,saleh-alohaymid,S. Alohaymid,G,22,181.0,14,M,881836,EUR,895708800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Abdullah Hazazi,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,1548473,EUR,801792000,D,4,4,True,,,,,,,,,,,,,,,,,,0,Abdullah Hazazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625046,away,Al Raed,Nawaf Sahli,nawaf-sahli,N. Sahli,F,41,165.0,10,M,1429805,EUR,1052092800,F,41,41,True,,,,,,,,,,,,,,,,,,0,Nawaf Sahli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
