match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_challengeLost,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_errorLeadToAShot,stat_bigChanceCreated
12117318,home,Fluminense,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,False,7.0,6.0,,,0.0,1.0,2.0,5.0,,3.0,,,,,,,64.0,17.0,6.7,4.0,0.00374828,1,,5.0,,,4.0,7.0,2.0,1.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,0.14,1.0,,0.2991,,,,,
12117318,home,Fluminense,Renato Augusto,,,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,M,7,7,True,30.0,24.0,,,0.0,11.0,12.0,19.0,,4.0,,,,,,,52.0,41.0,7.2,8.0,0.00950204,4,,13.0,1.0,,2.0,7.0,5.0,1.0,2.0,,,,1.0,,,3.0,1.0,,,1.0,2.0,,3.0,0.2095,1.0,,0.0255,,,,,
12117318,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,24.0,23.0,1.0,1.0,0.0,11.0,11.0,13.0,,3.0,,,,,,,26.0,27.0,6.7,3.0,0.0149993,0,,12.0,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,
12117318,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,True,9.0,9.0,3.0,3.0,0.0,,,10.0,,,,,,,,,26.0,12.0,6.8,2.0,0.0278383,0,,10.0,1.0,1.0,1.0,1.0,,,,1.0,germancano14,,,,,,,,,,,2.0,,,,,,1.0,,,,
12117318,home,Fluminense,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,F,77,77,True,10.0,9.0,1.0,1.0,0.0,1.0,1.0,13.0,,1.0,,,,,,,13.0,23.0,7.1,6.0,0.0237893,1,,9.0,4.0,1.0,,2.0,4.0,1.0,,1.0,_marquinhos011,,1.0,,,,,4.0,2.0,,,,1.0,0.0663,,,,,1.0,,,
12117318,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,F,90,90,True,6.0,3.0,,,0.0,,,12.0,,1.0,,,,,,,13.0,18.0,6.9,11.0,0.107398,1,,4.0,6.0,1.0,,2.0,1.0,,,2.0,,,,,,1.0,,,,1.0,2.0,3.0,1.0,0.0315,,,,,,,,
12117318,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,home,Fluminense,Antônio Carlos,,,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,home,Fluminense,Gabriel Fuentes,,,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,927551,EUR,855446400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,home,Fluminense,Nonato,,,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,home,Fluminense,João Neto,João Neto,,joao-neto,João Neto,F,40,181,141,M,1110033,EUR,1057795200,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Gustavo,,,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,29.0,12.0,19.0,3.0,0.0,12.0,14.0,15.0,1.0,8.0,1.0,,3.0,1.0,,,90.0,38.0,7.2,17.0,7.254e-05,0,0.4919,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Dudu,,,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,False,37.0,28.0,6.0,1.0,0.0,17.0,21.0,23.0,5.0,6.0,,,,,,,90.0,77.0,7.5,20.0,0.0468747,0,,13.0,7.0,2.0,1.0,5.0,4.0,,,2.0,,,,2.0,,2.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,
12117318,away,Criciúma,Rodrigo Fagundes,,,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,35.0,27.0,6.0,1.0,0.0,18.0,21.0,14.0,8.0,5.0,,,,,,,90.0,52.0,7.6,8.0,0.00305412,1,,9.0,,,1.0,3.0,5.0,,,,,True,4.0,1.0,3.0,,,1.0,1.0,,2.0,,,0.0341,1.0,,0.1034,,,,,
12117318,away,Criciúma,Wilker Ángel,,,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,False,6.0,3.0,4.0,1.0,0.0,2.0,4.0,2.0,,,,,,,,,17.0,7.0,6.5,3.0,0.00032766,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Marcelo Hermes,,,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,26.0,21.0,3.0,1.0,0.0,7.0,8.0,22.0,5.0,3.0,,,,,,,90.0,49.0,7.3,11.0,0.0195726,0,,14.0,4.0,,,2.0,5.0,,1.0,,,,2.0,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,
12117318,away,Criciúma,Newton,Newton,,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,False,41.0,35.0,5.0,4.0,0.0,19.0,20.0,21.0,4.0,6.0,,,,,,,90.0,56.0,6.9,9.0,0.0107323,0,,16.0,,,1.0,6.0,5.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,1.0,,,,,,,,,,
12117318,away,Criciúma,Barreto,,,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,False,25.0,22.0,4.0,4.0,0.0,15.0,18.0,7.0,,3.0,,,,,,,65.0,37.0,6.9,3.0,0.011646,2,,7.0,,,,2.0,5.0,,2.0,,,,,1.0,1.0,5.0,,,,4.0,,,1.0,0.8392,1.0,,0.9186,,1.0,2.0,,
12117318,away,Criciúma,Ronald,,,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,6,6,False,32.0,31.0,2.0,2.0,0.0,14.0,15.0,17.0,,6.0,,,,,,,83.0,42.0,7.2,3.0,0.0270019,1,,17.0,,,,4.0,3.0,1.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0154,,,,,,,,
12117318,away,Criciúma,Fellipe Mateus,,,fellipe-mateus,F. Mateus,M,7,178,153,M,865321,EUR,666316800,M,7,7,False,20.0,14.0,,,0.0,8.0,9.0,11.0,1.0,2.0,,,,,,,83.0,38.0,6.8,13.0,0.0114015,1,,6.0,,,3.0,7.0,4.0,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,0.0403,1.0,,0.1581,,,,,
12117318,away,Criciúma,Yannick Bolasie,,,yannick-bolasie,Y. Bolasie,F,11,185,3708,M,46620,EUR,611971200,F,11,11,False,23.0,19.0,1.0,1.0,0.0,9.0,11.0,16.0,1.0,4.0,,,,,,,90.0,40.0,6.8,13.0,0.117258,1,,12.0,4.0,2.0,1.0,8.0,5.0,1.0,2.0,2.0,,,3.0,,,1.0,3.0,1.0,,1.0,1.0,3.0,1.0,0.0185,,,,1.0,,,,
12117318,away,Criciúma,Felipe Vizeu,,,felipe-vizeu,F. Vizeu,F,9,184,950,M,839635,EUR,858124800,F,9,9,False,17.0,11.0,,,0.0,7.0,8.0,9.0,1.0,2.0,,,,,,,65.0,22.0,6.4,6.0,0.0154148,1,,4.0,,,3.0,4.0,5.0,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,1.0,0.5155,,,,1.0,1.0,1.0,1.0,
12117318,away,Criciúma,Tobias Figueiredo,,,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,True,14.0,13.0,,,0.0,13.0,13.0,1.0,9.0,1.0,,,,,,,73.0,28.0,7.5,1.0,0.00020046,1,,,,,1.0,2.0,5.0,,,1.0,,,4.0,1.0,,1.0,,,,1.0,1.0,,,0.03,,1.0,,,,,,1.0
12117318,away,Criciúma,Patrick de Paula,,,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,85,85,True,11.0,9.0,3.0,2.0,0.0,8.0,8.0,3.0,1.0,1.0,,,,,,,25.0,16.0,6.6,3.0,0.00151402,0,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12117318,away,Criciúma,Pedro Rocha,Pedro,Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,28,28,True,6.0,3.0,,,0.0,,,7.0,,1.0,,,,,,,25.0,16.0,6.5,9.0,0.00109863,2,,3.0,1.0,,1.0,4.0,2.0,,1.0,,,,1.0,,,,2.0,1.0,1.0,,,2.0,1.0,0.0337,,1.0,,,,,,
12117318,away,Criciúma,Miguel Trauco,,,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,True,3.0,1.0,2.0,,0.0,,1.0,2.0,1.0,,,,,,,,16.0,5.0,6.5,2.0,0.00091143,0,,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Marquinhos Gabriel,,,marquinhos-gabriel,Marquinhos Gabriel,M,10,174,310,M,90812,EUR,648518400,M,10,10,True,9.0,7.0,2.0,,0.0,4.0,4.0,5.0,1.0,,,,,,,,16.0,12.0,6.2,3.0,0.00080774,0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
12117318,away,Criciúma,Alisson,,,alisson,Alisson,G,1,190,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Walisson Maia,,,walisson-maia,W. Maia,D,14,187,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Jonathan,,,jonathan,Jonathan,D,2,178,74,M,882351,EUR,714700800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Serginho,,,serginho,Serginho,M,70,180,332,M,849301,EUR,797126400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Matheusinho,,,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Jhonata Robert,,,jhonata-robert,J. Robert,F,10,179,384,M,998494,EUR,940896000,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117318,away,Criciúma,Arthur Caíke,,,arthur-caike,Arthur Caíke,F,,174,195,M,829832,EUR,708566400,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
