match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wasFouled,stat_outfielderBlock,captain,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_hitWoodwork
12421053,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,False,46.0,40.0,9.0,4.0,0.0,38.0,39.0,2.0,7.0,1.0,9.0,1.0,1.0,4.0,6.0,90.0,62.0,7.3,6.0,0.0006597,0,1.1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421053,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,40.0,32.0,5.0,3.0,0.0,14.0,19.0,19.0,22.0,3.0,2.0,,,,,82.0,56.0,7.0,11.0,0.158438,1,,1.0,1.0,2.0,4.0,5.0,8.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0329,2.0,,,,,,,,,,,,,,,,
12421053,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185,1987,M,1214992,EUR,1114992000,D,4,4,False,31.0,25.0,7.0,2.0,0.0,16.0,16.0,9.0,15.0,4.0,1.0,,,,,63.0,42.0,6.5,6.0,0.00932903,0,,,,2.0,1.0,2.0,5.0,,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
12421053,home,RSC Anderlecht,Zanka,,,zanka,Zanka,D,,189,459,M,26404,EUR,640828800,D,13,13,False,72.0,56.0,4.0,2.0,0.0,36.0,43.0,20.0,29.0,6.0,7.0,,,,,90.0,83.0,6.8,16.0,0.0396345,0,,,,4.0,3.0,5.0,4.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12421053,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,6,6,False,59.0,47.0,6.0,1.0,0.0,18.0,19.0,30.0,42.0,5.0,4.0,,,,,90.0,77.0,7.0,14.0,0.0577431,1,,2.0,1.0,1.0,,4.0,4.0,,,1.0,,4.0,3.0,1.0,3.0,0.0458,3.0,,,True,,,,,,,,,,,,,
12421053,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,17,17,False,78.0,62.0,11.0,8.0,0.0,26.0,29.0,37.0,50.0,2.0,7.0,,,,,90.0,100.0,7.6,18.0,0.175347,2,,1.0,1.0,,2.0,3.0,4.0,2.0,2.0,,2.0,,,1.0,1.0,0.0543,2.0,,,,1.0,1.0,1.0,1.0,0.0513,,,,,,,,
12421053,home,RSC Anderlecht,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1662,M,190405,EUR,797904000,M,32,32,False,73.0,63.0,5.0,4.0,0.0,34.0,37.0,29.0,37.0,5.0,10.0,,,,,90.0,92.0,6.9,16.0,0.0272229,1,,1.0,,4.0,3.0,9.0,8.0,2.0,,1.0,,4.0,3.0,1.0,1.0,0.0283,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
12421053,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,24.0,23.0,1.0,1.0,0.0,11.0,11.0,12.0,16.0,,2.0,,,,,62.0,38.0,6.7,7.0,0.0227995,1,,3.0,,,,3.0,4.0,2.0,1.0,,1.0,,,1.0,,0.0419,,3.0,,,1.0,1.0,,1.0,0.0299,,,,,,,,
12421053,home,RSC Anderlecht,Anders Dreyer,,,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,40.0,35.0,2.0,2.0,1.0,14.0,15.0,21.0,26.0,1.0,4.0,,,,,90.0,54.0,7.7,9.0,0.0760724,6,,1.0,,,,2.0,1.0,,,2.0,,1.0,1.0,1.0,,0.596,3.0,,,,,2.0,2.0,2.0,0.7119,1.0,1.0,,,,,,
12421053,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,False,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,,,,,,45.0,11.0,7.4,1.0,0.0113931,4,,,,1.0,,1.0,1.0,,,2.0,,,,,,0.4331,,1.0,,,,,,2.0,0.2829,,,1.0,,,,,
