match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,captain,stat_goalAssist,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_wonContest,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_penaltyConceded,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_totalOffside,stat_clearanceOffLine
11406849,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,False,31.0,26.0,1.0,1.0,8.0,12.0,18.0,19.0,1.0,1.0,4.0,,,,,90.0,39.0,6.6,9.0,0.0603183,3,,,,,5.0,,,,,,3.0,,4.0,,1.0,,0.2201,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,
11406849,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,True,24.0,24.0,,,7.0,7.0,17.0,18.0,,1.0,1.0,,,,,33.0,34.0,6.8,3.0,0.0111574,1,,1.0,,3.0,5.0,,,,1.0,1.0,1.0,,1.0,,,1.0,0.1209,,,,,,,,1.0,,1.0,,0.0886,,,,,,,,,
11406849,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,13.0,12.0,,,4.0,4.0,8.0,9.0,,1.0,2.0,,,,,11.0,15.0,6.8,2.0,0.00509584,0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11406849,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,noah.arinze,865523,EUR,959126400,F,17,17,True,3.0,2.0,,,2.0,2.0,,2.0,,,,,,,,8.0,4.0,6.5,2.0,2.043e-05,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,74,74,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Alejandro Jiménez,,,,,,,,,,,,,,,,,
11406849,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,29,29,False,32.0,16.0,23.0,7.0,9.0,11.0,7.0,21.0,1.0,2.0,14.0,2.0,3.0,,5.0,90.0,48.0,7.5,16.0,0.00096073,0,0.545,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
11406849,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,25.0,17.0,3.0,1.0,10.0,13.0,7.0,12.0,1.0,3.0,3.0,,,,,89.0,37.0,6.3,10.0,0.00140134,0,,,,2.0,8.0,3.0,1.0,2.0,1.0,1.0,1.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11406849,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,26.0,20.0,4.0,2.0,12.0,14.0,8.0,12.0,,2.0,5.0,,,,,90.0,37.0,7.3,6.0,0.00357927,1,,,,2.0,2.0,,,3.0,2.0,2.0,,,,,1.0,2.0,0.0333,,,,,,,2.0,,,,,,,,,,,,,,
11406849,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,,142148,EUR,740534400,D,23,23,False,34.0,28.0,1.0,1.0,17.0,23.0,11.0,11.0,,2.0,5.0,,,,,90.0,46.0,6.6,7.0,0.00496318,0,,,,1.0,4.0,2.0,,3.0,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,,965264,EUR,958176000,M,3,3,False,12.0,10.0,1.0,1.0,4.0,5.0,6.0,7.0,2.0,7.0,2.0,,,,,45.0,27.0,7.5,4.0,0.00373446,1,,,,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,0.0468,,,,,,1.0,1.0,,,1.0,,0.3009,,,,,,,1.0,1.0,
11406849,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,False,22.0,16.0,4.0,1.0,12.0,15.0,4.0,7.0,1.0,5.0,1.0,,,,,90.0,33.0,6.6,6.0,0.0010872,1,,,,1.0,7.0,3.0,,1.0,2.0,2.0,,2.0,3.0,,1.0,1.0,0.0188,True,,,,,,1.0,,,,,,,,,,,,,,
11406849,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,25.0,21.0,2.0,2.0,9.0,12.0,12.0,13.0,,6.0,2.0,,,,,90.0,40.0,6.7,6.0,0.0443657,0,,,,1.0,5.0,2.0,1.0,,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,M,22,22,False,31.0,17.0,2.0,1.0,8.0,11.0,11.0,22.0,7.0,8.0,2.0,,,,,79.0,44.0,6.8,16.0,0.0419619,0,,2.0,2.0,,2.0,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11406849,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,F,7,7,False,22.0,17.0,2.0,1.0,7.0,8.0,10.0,14.0,,2.0,5.0,,,,,90.0,34.0,6.9,9.0,0.0108214,3,,,,,7.0,2.0,,2.0,1.0,1.0,2.0,1.0,3.0,,,,0.8798,,,2.0,,,,,2.0,,1.0,,0.8474,,1.0,,,,,,,
11406849,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,Miranchuk,324353,EUR,813888000,F,59,59,False,13.0,11.0,,,2.0,2.0,11.0,15.0,,3.0,,,,,,63.0,25.0,6.7,8.0,0.15331,0,,4.0,2.0,1.0,2.0,,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,F,17,17,False,7.0,4.0,1.0,,,1.0,4.0,6.0,1.0,2.0,3.0,,,,,45.0,15.0,7.1,4.0,0.0422315,2,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.1509,,,,,,,,,,1.0,,0.3187,,,,,,,,,
11406849,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,D,77,77,True,10.0,10.0,,,5.0,5.0,6.0,6.0,,,2.0,,,,,45.0,17.0,7.1,1.0,0.00547703,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0
11406849,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,True,21.0,18.0,,,3.0,5.0,15.0,17.0,,5.0,3.0,,,,,45.0,34.0,6.8,10.0,0.0334133,0,,1.0,,,4.0,,2.0,,1.0,1.0,4.0,2.0,2.0,1.0,,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,
11406849,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,scamacca,807301,EUR,915148800,F,90,90,True,10.0,6.0,1.0,,3.0,4.0,3.0,6.0,,1.0,3.0,,,,,27.0,18.0,6.4,9.0,0.00113943,0,,,,2.0,4.0,1.0,1.0,,,,4.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11406849,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,,1157713,EUR,916185600,D,4,4,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,11.0,5.0,6.6,,0.00054157,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,True,,,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,,0,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,,79680,EUR,631497600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,José,Luis Palomino,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406849,away,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,el_bilal_9,982615,EUR,1002067200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
