match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11392854,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,23.0,9.0,22.0,8.0,4.0,7.0,5.0,16.0,4.0,4.0,6.0,90.0,31.0,8.1,15.0,0.0,0.0,0.00082464,0,0.6785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392854,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,28.0,16.0,7.0,1.0,6.0,10.0,10.0,19.0,9.0,,,90.0,46.0,6.9,18.0,0.0,0.0,0.00912298,0,,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11392854,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,21.0,11.0,4.0,2.0,7.0,11.0,4.0,11.0,6.0,,,90.0,31.0,7.1,11.0,0.0,0.0,0.00167318,0,,1.0,2.0,3.0,4.0,4.0,,4.0,2.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11392854,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,27.0,16.0,5.0,2.0,10.0,13.0,6.0,14.0,5.0,,,90.0,42.0,7.4,11.0,0.0165,0.0,0.00693023,1,,,,3.0,3.0,6.0,,7.0,2.0,2.0,2.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,
11392854,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,28.0,22.0,3.0,2.0,13.0,16.0,10.0,16.0,9.0,,,90.0,56.0,7.6,12.0,0.0,0.0,0.154736,0,,4.0,,,1.0,4.0,,6.0,1.0,1.0,,2.0,2.0,,,,Issiaga,Sylla,ISylla,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,
11392854,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,30.0,20.0,2.0,1.0,11.0,13.0,9.0,18.0,12.0,,,90.0,44.0,7.0,15.0,0.0,0.0,0.0195143,0,,1.0,1.0,2.0,5.0,4.0,1.0,,,2.0,2.0,2.0,,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,
11392854,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,36.0,26.0,7.0,4.0,8.0,8.0,19.0,31.0,5.0,,,90.0,54.0,7.3,14.0,0.0,0.0,0.0450987,0,,3.0,1.0,,4.0,8.0,,3.0,,2.0,2.0,2.0,4.0,1.0,,,,,,1.0,2.0,2.0,,3.0,1.0,,,,,,
11392854,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,False,13.0,11.0,1.0,1.0,3.0,4.0,8.0,9.0,4.0,,,73.0,29.0,7.0,6.0,0.0561,0.0,0.0116566,1,,,1.0,,2.0,5.0,,,2.0,4.0,3.0,3.0,1.0,1.0,,1.0,Khalil Fayad,,,,,,,,,,,,,,
11392854,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,42.0,31.0,9.0,7.0,10.0,14.0,22.0,29.0,6.0,,,90.0,63.0,7.1,17.0,0.298,0.0169,0.0797111,6,,1.0,7.0,2.0,11.0,4.0,,,,,,3.0,1.0,1.0,,3.0,,,,1.0,3.0,1.0,,1.0,1.0,True,2.0,1.0,1.0,,
11392854,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,10,10,False,19.0,12.0,,,5.0,6.0,7.0,14.0,8.0,,,81.0,42.0,7.1,14.0,0.3213,0.2088,0.0464606,3,,1.0,,1.0,6.0,8.0,1.0,1.0,,3.0,2.0,2.0,2.0,2.0,,,,,,,4.0,2.0,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0
11392854,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,14.0,9.0,1.0,1.0,,,9.0,14.0,3.0,,,81.0,20.0,6.7,8.0,0.8171,0.1264,0.155909,2,,,7.0,1.0,9.0,2.0,,,,1.0,,2.0,,,,,,,,,1.0,,,1.0,3.0,,1.0,1.0,1.0,1.0,
11392854,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,9,9,True,8.0,8.0,,,2.0,2.0,6.0,8.0,,,,17.0,12.0,6.5,4.0,0.0,0.0,0.00458354,0,,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
11392854,home,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,9.0,5.0,6.4,1.0,0.0,0.0,0.00097883,0,,,,,3.0,1.0,,,,1.0,,,,2.0,,,Sacha Delaye,,,,,,,1.0,,,,,,,
11392854,home,Montpellier,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185,975,M,940262,EUR,957571200,F,23,23,True,6.0,4.0,,,2.0,2.0,2.0,4.0,2.0,,,9.0,8.0,6.9,2.0,0.0,0.0,0.00757943,0,,,2.0,2.0,2.0,3.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
11392854,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,,,,
11392854,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Maxime Estève,,,,,,,,,,,,,,
11392854,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392854,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Enzo Tchato Mbiayi,,,,,,,,,,,,,,
11392854,home,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392854,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392854,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,32.0,21.0,17.0,7.0,17.0,21.0,4.0,11.0,8.0,3.0,4.0,90.0,41.0,7.6,11.0,0.0,0.0,0.00159905,0,0.3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392854,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,False,32.0,29.0,1.0,,16.0,16.0,13.0,17.0,8.0,,,75.0,55.0,6.8,10.0,0.0207,0.0,0.130203,1,,1.0,,2.0,6.0,6.0,,2.0,,2.0,1.0,2.0,2.0,2.0,,,,,,,2.0,,,2.0,2.0,,1.0,,,,
11392854,away,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,59.0,51.0,4.0,1.0,37.0,41.0,14.0,18.0,9.0,,,90.0,76.0,7.5,9.0,0.0,0.0,0.008216,0,,,2.0,4.0,3.0,6.0,,5.0,2.0,1.0,1.0,,,,2.0,,,,,,2.0,1.0,,,,,,,,,
11392854,away,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,63.0,54.0,7.0,1.0,34.0,38.0,20.0,25.0,6.0,,,90.0,75.0,7.4,10.0,0.0084,0.0565,0.0057563,1,,,,3.0,,3.0,,5.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,
