match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_ownGoals,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goodHighClaim,stat_lastManTackle
12421164,away,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,M,14,14,False,51.0,46.0,1.0,1.0,0.0,19.0,19.0,27.0,33.0,3.0,,,,89.0,78.0,6.3,17.0,0.114116,1,,,14.0,3.0,,2.0,,3.0,1.0,2.0,,2.0,,,1.0,,,1.0,,1.0,1.0,4.0,4.0,,,0.0609,,,,,,,1.0,,
12421164,away,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,M,2,2,False,48.0,39.0,,,0.0,19.0,21.0,20.0,27.0,5.0,,,,90.0,60.0,6.8,12.0,0.0358302,0,,,3.0,2.0,1.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177.0,876,M,58994,EUR,580694400,M,6,6,False,61.0,53.0,3.0,1.0,0.0,24.0,26.0,29.0,35.0,10.0,,,,90.0,76.0,7.6,8.0,0.0522122,0,,,3.0,,1.0,2.0,,,2.0,,3.0,8.0,,,,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Jelle Bataille,,,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,M,25,25,False,37.0,30.0,2.0,1.0,0.0,15.0,18.0,15.0,19.0,7.0,,,,75.0,59.0,7.5,9.0,0.0496541,1,,,1.0,,2.0,4.0,,1.0,1.0,,1.0,8.0,,,,,,4.0,4.0,3.0,,,1.0,1.0,,0.0864,,1.0,,,,,1.0,,
12421164,away,Royal Antwerp FC,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,F,9,9,False,44.0,39.0,3.0,3.0,0.0,13.0,13.0,27.0,36.0,5.0,,,,84.0,61.0,7.3,13.0,0.062177,3,,,3.0,1.0,,,,1.0,,1.0,,3.0,,,5.0,1.0,,2.0,,,1.0,,2.0,1.0,,0.1655,,,,,,,3.0,,
12421164,away,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,40.0,30.0,2.0,1.0,0.0,8.0,11.0,22.0,29.0,6.0,,,,90.0,63.0,7.5,21.0,0.0707256,3,,,6.0,4.0,,1.0,,6.0,,1.0,2.0,6.0,,,,,,2.0,1.0,,1.0,,3.0,2.0,1.0,0.1037,,,1.0,1.0,,0.0447,1.0,,
12421164,away,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,False,28.0,17.0,2.0,,1.0,2.0,4.0,15.0,24.0,2.0,,,,84.0,54.0,7.3,21.0,0.264924,1,,,11.0,4.0,,,,2.0,3.0,1.0,,5.0,,,,,1.0,2.0,2.0,1.0,3.0,,5.0,2.0,,0.0419,,,1.0,,,0.0161,,,
12421164,away,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,13.0,11.0,3.0,1.0,0.0,10.0,11.0,1.0,2.0,3.0,,,,15.0,14.0,6.6,2.0,0.00034724,0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Andreas Verstraeten,Andreas,Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,D,75,75,True,11.0,9.0,2.0,,0.0,3.0,3.0,6.0,8.0,2.0,,,,15.0,14.0,6.9,2.0,0.00712734,0,,,,,,1.0,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Jacob Ondrejka,,,ondrejka-jacob,J. Ondrejka,M,17,180.0,1006,M,1004790,EUR,1030924800,F,11,11,True,3.0,2.0,,,0.0,,,2.0,4.0,,,,,12.0,5.0,6.8,3.0,0.119568,0,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,True,4.0,2.0,,,0.0,,2.0,2.0,2.0,,,,,12.0,6.0,6.3,3.0,0.0025038,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.1774,,1.0,1.0,,,0.1721,,,
12421164,away,Royal Antwerp FC,Semm Renders,,,semm-renders,S. Renders,D,17,180.0,243,M,1546054,EUR,1197849600,D,54,54,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,1.0,4.0,,2.0,0.00065895,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Jean Butez,,,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Niels Devalckeneer,Niels,Devalckeneer,devalckeneer-niels,N. Devalckeneer,G,81,193.0,72,M,1391493,EUR,1084752000,G,81,81,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Milan Smits,Milan Smits,,smits-milan,M. Smits,M,6,183.0,74,M,1475074,EUR,1100304000,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421164,away,Royal Antwerp FC,Gerard Vandeplas,Gerard,Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,F,79,79,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
