match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_interceptionWon,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot
12514089,home,Santa Clara,Gustavo Klismahn,Klismahn,,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,F,77,77,False,,12.0,9.0,2.0,1.0,0.0,3.0,3.0,7.0,13.0,,4.0,,6.0,2.0,,,,,69.0,24.0,6.7,8.0,0.0725041,1,,1.0,5.0,1.0,,2.0,2.0,,2.0,,1.0,,1.0,,0.2107,1.0,4.0,,,1.0,,0.2454,1.0,1.0,,,,
12514089,home,Santa Clara,Frederico Venâncio,,,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,True,,4.0,2.0,,,0.0,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,21.0,7.0,6.5,3.0,6.678e-05,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12514089,home,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,True,,9.0,7.0,2.0,,0.0,2.0,2.0,5.0,7.0,,1.0,2.0,1.0,,,,,,21.0,13.0,7.0,2.0,0.00165932,0,,,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,
12514089,home,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,True,,6.0,5.0,,,0.0,,,5.0,6.0,1.0,2.0,,2.0,1.0,,,,,14.0,13.0,6.4,4.0,0.00503411,1,,,4.0,1.0,,,,1.0,1.0,,1.0,1.0,,,0.0167,,,,,1.0,,0.0409,,,,,,
12514089,home,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,D,42,42,True,,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,,,1.0,,,,,,,14.0,9.0,6.4,2.0,0.00188605,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12514089,home,Santa Clara,Daniel Borges,Daniel Borges,,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,M,41,41,True,,,,,,0.0,,,,1.0,,1.0,,,,,,,,11.0,3.0,6.5,2.0,,0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12514089,home,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514089,home,Santa Clara,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514089,home,Santa Clara,Habraão,,,habraao,Habraão,D,28,184,133,M,1167540,EUR,993513600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514089,home,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,1,1,False,,16.0,14.0,4.0,2.0,0.0,14.0,15.0,,1.0,,,2.0,7.0,,,2.0,3.0,1.0,90.0,26.0,7.0,2.0,9.665e-05,0,0.102,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12514089,away,Rio Ave,Marios Vrousai,,,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,D,17,17,False,,56.0,42.0,6.0,2.0,0.0,23.0,25.0,19.0,32.0,1.0,9.0,4.0,5.0,2.0,,,,,90.0,84.0,7.2,21.0,0.0200714,0,,2.0,7.0,5.0,4.0,2.0,,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,
12514089,away,Rio Ave,Patrick William,,,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,,60.0,52.0,10.0,4.0,0.0,35.0,36.0,17.0,24.0,1.0,2.0,7.0,4.0,1.0,,,,,90.0,73.0,6.6,8.0,0.0067417,0,,,4.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,
12514089,away,Rio Ave,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,True,48.0,41.0,7.0,4.0,0.0,32.0,36.0,9.0,12.0,4.0,5.0,13.0,3.0,,,,,,90.0,66.0,7.2,8.0,0.00703176,0,,4.0,5.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,
12514089,away,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,98,98,False,,55.0,45.0,6.0,2.0,0.0,29.0,32.0,16.0,28.0,,7.0,3.0,1.0,2.0,,,,,90.0,89.0,6.6,20.0,0.00922155,0,,1.0,5.0,3.0,2.0,3.0,,2.0,2.0,,1.0,,,,,,5.0,,,,,,,,,,,1.0
12514089,away,Rio Ave,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,6,6,False,,17.0,11.0,2.0,1.0,0.0,6.0,7.0,6.0,14.0,,2.0,,1.0,,,,,,78.0,29.0,6.8,12.0,0.370172,0,,1.0,3.0,,,2.0,1.0,2.0,1.0,,,1.0,,,,1.0,4.0,,,,,,1.0,1.0,,,,
12514089,away,Rio Ave,Demir Ege Tıknaz,,,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2293,M,1142613,EUR,1092700800,M,34,34,False,,21.0,18.0,1.0,1.0,0.0,13.0,16.0,5.0,5.0,1.0,4.0,2.0,2.0,1.0,,,,,42.0,29.0,6.7,4.0,0.00335799,0,,,3.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,Martim Neto,,,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,,42.0,36.0,5.0,3.0,0.0,16.0,17.0,20.0,25.0,,5.0,,3.0,1.0,,,,,78.0,56.0,6.8,12.0,0.0127959,0,,,4.0,3.0,2.0,2.0,2.0,3.0,,,1.0,2.0,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,19,19,False,,20.0,15.0,,,0.0,8.0,11.0,7.0,10.0,1.0,5.0,,4.0,2.0,,,,,66.0,28.0,6.9,8.0,0.00308442,0,,1.0,3.0,2.0,2.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,
12514089,away,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,,10.0,7.0,,,0.0,3.0,5.0,4.0,5.0,3.0,5.0,,1.0,2.0,,,,,90.0,28.0,6.5,9.0,0.00195202,3,,3.0,7.0,1.0,,,,2.0,2.0,1.0,,2.0,1.0,2.0,0.4362,,,1.0,,1.0,,0.0709,,,,,,
12514089,away,Rio Ave,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,11,11,False,,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,,3.0,1.0,1.0,2.0,,,,,42.0,21.0,6.3,6.0,0.0050185,0,,1.0,5.0,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,16,16,True,,40.0,31.0,2.0,1.0,0.0,13.0,16.0,20.0,26.0,1.0,1.0,,3.0,,,,,,48.0,44.0,6.7,10.0,0.192905,0,,1.0,3.0,,,,,,1.0,,1.0,1.0,,,,2.0,2.0,,,,,,2.0,,,,,
12514089,away,Rio Ave,Tim Sousa,Tim Sousa,,tim-sousa,T. Sousa,F,95,168,17,M,1959880,EUR,1108339200,F,94,94,True,,17.0,15.0,,,0.0,11.0,11.0,4.0,6.0,,3.0,,2.0,1.0,,,,,48.0,29.0,6.8,7.0,0.00725534,1,,,4.0,2.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,0.0196,,,1.0,,1.0,,0.068,,,,,,
12514089,away,Rio Ave,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,True,,16.0,12.0,2.0,,0.0,2.0,3.0,10.0,13.0,,3.0,,2.0,1.0,,,,,24.0,25.0,6.7,8.0,0.00936499,0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,,25.0,22.0,3.0,2.0,0.0,9.0,11.0,13.0,14.0,,,,1.0,,,,,,12.0,25.0,6.5,3.0,0.0152043,0,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,Ahmed Hassan,,,ahmed-hassan,A. Hassan,F,19,191,1936,M,1143587,EUR,731289600,F,22,22,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,12.0,2.0,6.6,,0.00218752,0,,2.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,
12514089,away,Rio Ave,Jhonatan,,,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,João Muniz,,,joao-muniz,J. Muniz,D,43,191,420,M,1217983,EUR,1119744000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514089,away,Rio Ave,Tobias Medina,Tobias Medina,,medina-tobias,T. Medina,F,27,170,106,M,1485103,EUR,1078272000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
