match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,captain,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_ownGoals,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper
12421245,home,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193,966,M,997020,EUR,980208000,G,16,16,False,32.0,21.0,19.0,8.0,0.0,16.0,20.0,5.0,12.0,1.0,1.0,1.0,12.0,1.0,3.0,1.0,6.0,1.0,90.0,46.0,8.2,11.0,0.00067269,0,1.5359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421245,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,False,21.0,18.0,3.0,1.0,0.0,16.0,17.0,2.0,4.0,2.0,9.0,8.0,2.0,,,,,,90.0,48.0,7.0,6.0,0.00035317,0,,3.0,6.0,3.0,1.0,3.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
12421245,home,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,22.0,17.0,3.0,,0.0,16.0,18.0,1.0,4.0,1.0,5.0,7.0,3.0,,,,,,90.0,38.0,6.4,6.0,0.00031706,0,,3.0,3.0,,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12421245,home,Sint-Truidense VV,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,False,33.0,27.0,4.0,3.0,0.0,21.0,24.0,6.0,9.0,4.0,8.0,11.0,2.0,,,,,,90.0,54.0,7.0,7.0,0.00147303,0,,2.0,3.0,1.0,,1.0,4.0,3.0,,,,,True,,,,,,,,,,,,,,,,,,,
12421245,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,M,60,60,False,21.0,15.0,2.0,,0.0,8.0,10.0,7.0,11.0,1.0,3.0,4.0,2.0,,,,,,74.0,37.0,6.9,9.0,0.00491093,1,,2.0,5.0,,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.1984,0.275,,,,,,,,,,,,,
12421245,home,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,8,8,False,52.0,46.0,6.0,5.0,0.0,27.0,27.0,19.0,25.0,1.0,2.0,3.0,7.0,,,,,,90.0,67.0,6.9,9.0,0.0201229,0,,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12421245,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,41.0,38.0,7.0,5.0,0.0,22.0,22.0,16.0,19.0,1.0,2.0,1.0,5.0,,,,,,89.0,46.0,6.6,4.0,0.0185065,0,,,2.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421245,home,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,M,2,2,False,37.0,28.0,3.0,,1.0,10.0,12.0,20.0,30.0,1.0,4.0,3.0,3.0,,,,,,90.0,62.0,7.5,16.0,0.311672,1,,,3.0,2.0,,2.0,,,3.0,,1.0,1.0,,,2.0,1.0,,0.0463,0.3182,2.0,5.0,2.0,2.0,1.0,,,,,,,,
12421245,home,Sint-Truidense VV,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183,3098,M,948250,EUR,952992000,F,7,7,False,29.0,24.0,2.0,2.0,0.0,14.0,17.0,12.0,17.0,,,,3.0,,,,,,71.0,47.0,6.5,13.0,0.10342,2,,,5.0,1.0,,,,,,,,,,3.0,1.0,1.0,,0.1453,0.4061,1.0,5.0,2.0,,,1.0,1.0,,,,,,
12421245,home,Sint-Truidense VV,Loïc Lapoussin,,,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,F,94,94,False,55.0,40.0,7.0,4.0,2.0,15.0,21.0,26.0,37.0,,6.0,1.0,10.0,,,,,,89.0,85.0,8.9,27.0,0.327732,2,,,7.0,1.0,,3.0,3.0,3.0,3.0,,2.0,1.0,,3.0,4.0,1.0,,0.1787,0.4283,2.0,3.0,1.0,1.0,2.0,,1.0,,,,,,
