match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_errorLeadToAGoal,captain,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals
10408597,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188.0,843,M,97951,EUR,756777600,G,1,1,False,20.0,14.0,11.0,5.0,12.0,13.0,2.0,7.0,8.0,1.0,2.0,90.0,30.0,6.3,6.0,0.0,0.0,0.00056771,0,-0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408597,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,False,66.0,60.0,8.0,5.0,23.0,25.0,37.0,47.0,3.0,,,90.0,87.0,6.9,14.0,0.0,0.0,0.181793,0,,6.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10408597,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183.0,4735,M,913679,EUR,763776000,D,21,21,False,78.0,68.0,13.0,9.0,42.0,46.0,26.0,32.0,9.0,,,90.0,89.0,7.1,11.0,0.0,0.0,0.0144007,0,,,1.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408597,home,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,5,5,False,65.0,61.0,7.0,5.0,46.0,46.0,15.0,19.0,5.0,,,90.0,72.0,6.7,4.0,0.0,0.0,0.00522611,0,,,1.0,4.0,1.0,5.0,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,
10408597,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170.0,66463,M,851271,EUR,934588800,D,3,3,False,59.0,52.0,3.0,3.0,23.0,27.0,32.0,45.0,5.0,,,90.0,94.0,6.9,20.0,0.0147,0.0,0.0450616,1,,13.0,1.0,1.0,2.0,2.0,,,,,,2.0,3.0,,3.0,,frangarci11,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10408597,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,False,41.0,37.0,3.0,2.0,16.0,17.0,22.0,25.0,10.0,,,86.0,57.0,7.3,4.0,0.1107,0.0,0.24852,2,,1.0,1.0,1.0,4.0,7.0,2.0,5.0,2.0,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,
10408597,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,False,59.0,48.0,13.0,10.0,15.0,18.0,34.0,46.0,8.0,,,57.0,74.0,6.5,17.0,0.0806,0.0,0.0252124,2,,5.0,,,2.0,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
10408597,home,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175.0,62,M,811493,EUR,670291200,M,14,14,False,12.0,8.0,,,4.0,4.0,5.0,12.0,2.0,,,57.0,22.0,6.8,8.0,0.0,0.0,0.0239214,0,,4.0,1.0,,1.0,2.0,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10408597,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,False,29.0,20.0,4.0,3.0,6.0,6.0,14.0,23.0,9.0,,,57.0,47.0,7.2,13.0,0.0362,0.0,0.0614863,1,,,1.0,,4.0,9.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,6.0,,,,2.0,2.0,,1.0,2.0,,True,1.0,,,,,,,
10408597,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168.0,1132,M,345111,EUR,720144000,M,18,18,False,31.0,24.0,1.0,1.0,3.0,4.0,22.0,34.0,2.0,,,90.0,48.0,6.8,16.0,0.0,0.0,0.142494,0,,7.0,,,2.0,3.0,,1.0,,2.0,,1.0,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,
