match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalCross,player_firstName,player_lastName,stat_totalContest,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_crossNotClaimed,stat_punches,stat_lastManTackle,stat_errorLeadToAGoal
12763976,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,865646,EUR,962409600,G,29,29,False,29.0,28.0,6.0,5.0,0.0,28.0,29.0,9.0,1.0,1.0,1.0,1.0,90.0,37.0,7.2,1.0,0.00012275,0,0.2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763976,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2045,M,82943,EUR,655516800,D,2,2,False,58.0,55.0,4.0,3.0,0.0,36.0,37.0,3.0,,,,,90.0,65.0,6.9,3.0,0.0169391,0,,True,19.0,21.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763976,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2307,M,1157713,EUR,916185600,D,4,4,False,51.0,49.0,2.0,2.0,1.0,44.0,44.0,9.0,,,,,90.0,62.0,7.2,7.0,0.00187612,1,,,5.0,7.0,,1.0,7.0,3.0,3.0,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.2237,1.0,,,,,,,,,,,,,,,,,
12763976,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3300,M,142148,EUR,740534400,D,23,23,False,37.0,32.0,,,0.0,20.0,21.0,4.0,,,,,71.0,45.0,6.8,7.0,0.00322678,1,,,12.0,17.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,,1.0,,,,1.0,,,1.0,,0.0812,,1.0,,,,,,,,,,,,,,,,
12763976,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2270,M,1397736,EUR,1109808000,M,27,27,False,30.0,22.0,1.0,1.0,0.0,11.0,13.0,6.0,,,,,45.0,50.0,6.3,17.0,0.0121175,0,,,11.0,19.0,1.0,,7.0,2.0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,5.0,1.0,,,,,,,,,,,,
12763976,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,189,7391,M,190437,EUR,792288000,M,8,8,False,68.0,61.0,7.0,6.0,0.0,29.0,30.0,4.0,,,,,90.0,82.0,8.1,10.0,0.330887,2,,,32.0,38.0,1.0,2.0,6.0,4.0,2.0,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0034,2.0,,,,2.0,,pasalicmario,1.0,1.0,0.9904,,,,,,,,
12763976,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1875,M,100389,EUR,670204800,M,15,15,False,42.0,39.0,3.0,2.0,0.0,15.0,17.0,2.0,,,,,64.0,49.0,7.0,4.0,0.0517191,0,,,24.0,25.0,,1.0,2.0,3.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,
12763976,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2129,M,132318,EUR,708220800,M,77,77,False,63.0,56.0,,,1.0,17.0,19.0,9.0,,,,,90.0,88.0,7.7,14.0,1.2439,3,,,40.0,48.0,,,3.0,,,,,,,1.0,2.0,,2.0,,,1.0,,0.1317,3.0,4.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,
12763976,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4808,M,980624,EUR,1014508800,F,24,24,False,44.0,35.0,9.0,8.0,0.0,4.0,6.0,2.0,,,,,64.0,59.0,7.9,15.0,0.781759,1,,,32.0,42.0,,,4.0,4.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,,1.0,0.0519,5.0,4.0,,,3.0,1.0,lakisamar10,,,,,1.0,,1.0,,,,
12763976,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14750,M,960441,EUR,984182400,F,17,17,False,40.0,33.0,1.0,1.0,1.0,9.0,9.0,4.0,,,,,90.0,70.0,8.7,20.0,0.604052,4,,,24.0,33.0,1.0,1.0,8.0,11.0,,,,,1.0,2.0,1.0,,2.0,1.0,1.0,3.0,4.0,0.4665,1.0,2.0,,,9.0,5.0,cdk,1.0,1.0,0.5043,,,1.0,,,,,
