match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalClearance,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_aerialWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist,stat_goals
10388302,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,31.0,21.0,14.0,5.0,18.0,22.0,3.0,9.0,8.0,2.0,1.0,1.0,90.0,36.0,5.9,10.0,0.0,0.0,0.00083255,0,-0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,False,,28.0,24.0,2.0,1.0,9.0,11.0,16.0,22.0,4.0,,,,90.0,65.0,6.2,13.0,0.0555,0.0978,0.315742,1,,jeremie_frimpong,5.0,1.0,1.0,8.0,9.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,48.0,40.0,4.0,2.0,26.0,27.0,14.0,21.0,4.0,,,,90.0,56.0,6.4,9.0,0.0,0.0,0.00419867,0,,jonatah,,,1.0,3.0,2.0,1.0,1.0,,,,2.0,2.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,58.0,53.0,4.0,4.0,28.0,30.0,25.0,28.0,6.0,,,,76.0,64.0,6.7,5.0,0.0,0.0,0.0169023,0,,edmondtapsoba,,,,1.0,3.0,1.0,,,,,2.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,51.0,41.0,3.0,1.0,18.0,24.0,24.0,28.0,3.0,,,,90.0,78.0,6.7,16.0,0.0,0.0,0.041507,0,,pierohincapie,1.0,1.0,2.0,5.0,8.0,,2.0,,,,2.0,1.0,3.0,1.0,,3.0,3.0,,1.0,3.0,1.0,,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3504,M,18304,EUR,608774400,M,20,20,False,,35.0,32.0,3.0,1.0,13.0,13.0,19.0,23.0,1.0,,,,45.0,44.0,6.9,4.0,0.1045,0.0,0.0400355,1,,,1.0,,1.0,1.0,4.0,,,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,44.0,40.0,5.0,4.0,21.0,21.0,19.0,24.0,5.0,,,,66.0,55.0,6.8,6.0,0.1297,0.0,0.0471622,1,,,1.0,,,5.0,4.0,2.0,,1.0,1.0,,2.0,2.0,1.0,3.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,M,19,19,False,,29.0,27.0,,,8.0,8.0,19.0,23.0,1.0,,,,90.0,46.0,6.7,8.0,0.239,0.1142,0.389318,2,,moussadiaby,2.0,,2.0,5.0,4.0,,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7715,M,150998,EUR,788918400,M,9,9,False,,18.0,9.0,2.0,2.0,1.0,2.0,8.0,16.0,2.0,,,,76.0,32.0,6.4,16.0,0.0184,0.0,0.013614,1,,sardarazmoun,,,2.0,8.0,4.0,1.0,2.0,,,,1.0,1.0,,4.0,,1.0,,2.0,,3.0,5.0,,,,1.0,1.0,,,,,,,
10388302,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,M,23,23,False,,11.0,7.0,,,1.0,3.0,6.0,11.0,2.0,,,,45.0,22.0,6.5,9.0,0.0,0.0,0.0908294,0,,ahlozek,3.0,,,2.0,3.0,,1.0,1.0,,,,,3.0,,,1.0,,2.0,,,,,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,17.0,13.0,,,4.0,5.0,9.0,12.0,1.0,,,,90.0,30.0,6.2,10.0,0.4707,0.0,0.0563438,3,,p_shicky,,,1.0,5.0,2.0,,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,3.0,1.0,,,,2.0,1.0,,,,,,
10388302,home,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,True,,29.0,21.0,2.0,1.0,9.0,10.0,13.0,23.0,3.0,,,,45.0,39.0,6.9,12.0,0.0956,0.0,0.0439177,3,,,4.0,1.0,,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,3.0,,1.0,,,,,
10388302,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,,25.0,21.0,,,11.0,12.0,10.0,13.0,5.0,,,,45.0,34.0,6.9,4.0,0.0839,0.0485,0.00886032,2,,exepalaciosok,,,,2.0,4.0,1.0,,,,1.0,2.0,1.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Paulinho,paulinho,Paulinho,F,10,175,11053,M,885179,EUR,963619200,F,7,7,True,,12.0,11.0,,,2.0,2.0,9.0,10.0,2.0,,,,24.0,15.0,6.6,2.0,0.0,0.0,0.0294818,0,,paulinho10,,,,1.0,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10388302,home,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,D,5,5,True,,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,14.0,4.0,6.2,1.0,0.0,0.0,0.00016352,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
