match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_wonTackle,stat_errorLeadToAShot,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11352577,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,35.0,20.0,23.0,8.0,14.0,15.0,6.0,20.0,4.0,2.0,2.0,90.0,38.0,6.6,15.0,0.00069789,0,0.3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,35.0,26.0,2.0,2.0,15.0,17.0,11.0,19.0,4.0,,,90.0,54.0,6.8,14.0,0.00395853,0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,46.0,40.0,5.0,1.0,19.0,22.0,21.0,24.0,2.0,,,90.0,58.0,6.6,7.0,0.00577619,1,,,3.0,3.0,,,6.0,1.0,,,tosinadarabioyo,2.0,2.0,1.0,1.0,1.0,0.0117,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,62.0,59.0,5.0,3.0,32.0,34.0,27.0,28.0,5.0,,,90.0,79.0,7.0,6.0,0.0081478,0,,,2.0,5.0,1.0,1.0,5.0,2.0,1.0,1.0,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,27.0,22.0,4.0,3.0,9.0,11.0,14.0,20.0,3.0,,,90.0,55.0,7.2,13.0,0.0797466,0,,4.0,3.0,7.0,2.0,1.0,4.0,3.0,2.0,1.0,,1.0,,,,6.0,,,,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
11352577,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,36.0,30.0,5.0,2.0,14.0,16.0,16.0,20.0,9.0,,,90.0,52.0,7.0,10.0,0.00547436,1,,,4.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,Palhinha,,3.0,,,2.0,0.0206,,,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11352577,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,False,50.0,47.0,2.0,2.0,24.0,24.0,24.0,28.0,3.0,,,89.0,65.0,7.4,10.0,0.10102,1,,2.0,5.0,3.0,1.0,1.0,,2.0,4.0,3.0,,,,1.0,,1.0,0.0564,,,1.0,1.0,1.0,,,1.0,,,True,1.0,1.0,1.0,0.218,,,,,,
11352577,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,M,14,14,False,20.0,15.0,2.0,1.0,7.0,9.0,8.0,13.0,4.0,,,79.0,33.0,7.4,9.0,0.00960312,1,,2.0,3.0,3.0,1.0,,,2.0,,,,1.0,,1.0,,1.0,0.3336,,,,2.0,,1.0,,1.0,,1.0,,,,1.0,0.374,1.0,1.0,,,,
11352577,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,22,22,False,34.0,28.0,1.0,,12.0,16.0,17.0,20.0,7.0,,,72.0,41.0,6.6,8.0,0.0149923,2,,2.0,2.0,1.0,1.0,,,1.0,,1.0,alexanderiwobi,,1.0,,,,0.0994,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,
11352577,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,26.0,23.0,3.0,2.0,9.0,9.0,16.0,22.0,5.0,,,79.0,38.0,6.9,8.0,0.0854729,2,,5.0,4.0,,1.0,,,2.0,,1.0,willianborges88,,,1.0,1.0,,0.1389,,,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,
11352577,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,27.0,22.0,2.0,2.0,11.0,12.0,11.0,15.0,4.0,,,90.0,44.0,7.6,12.0,0.0270422,5,,,10.0,7.0,3.0,2.0,,1.0,3.0,1.0,RJimenez9,4.0,4.0,3.0,1.0,,0.4507,,,1.0,1.0,,,,1.0,2.0,,,,,2.0,0.4251,1.0,3.0,,,,
11352577,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,True,10.0,5.0,1.0,1.0,1.0,3.0,5.0,10.0,2.0,,,18.0,16.0,6.8,7.0,0.0233801,1,,3.0,,,,,,,,,andreaspereira,,,,1.0,,0.0793,,,,,1.0,,,,,,,,,,,,,1.0,,,
11352577,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,True,2.0,1.0,,,,,1.0,2.0,,,,11.0,4.0,6.7,1.0,0.00078674,0,,,2.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11352577,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,11.0,6.0,7.1,,0.00056293,1,,,,2.0,,,1.0,,,,,,,,1.0,1.0,0.0335,,,,1.0,,1.0,,,,,,,,,,,,,,,
11352577,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,RodrigoMuniz019,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352577,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,22,22,False,23.0,17.0,8.0,2.0,16.0,16.0,1.0,7.0,6.0,1.0,2.0,90.0,29.0,6.7,6.0,0.00020611,0,-0.9829,,,,,,,,,,d_raya1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
