match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_penaltyConceded,captain,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
10388266,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,47.0,32.0,29.0,14.0,19.0,22.0,13.0,25.0,1.0,1.0,1.0,15.0,2.0,4.0,1.0,5.0,1.0,90.0,57.0,7.4,15.0,0.0,0.0,0.00787784,0,0.4763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388266,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,False,28.0,19.0,7.0,1.0,13.0,16.0,6.0,12.0,1.0,2.0,4.0,7.0,,,,,,61.0,36.0,5.4,10.0,0.0,0.0,0.00949588,0,,,,1.0,5.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10388266,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,36.0,28.0,8.0,4.0,20.0,22.0,8.0,14.0,1.0,1.0,4.0,9.0,,,,,,90.0,45.0,6.8,8.0,0.0,0.0,0.00294072,0,,,,3.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10388266,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,28.0,20.0,3.0,1.0,14.0,18.0,6.0,10.0,2.0,2.0,4.0,4.0,,,,,,90.0,40.0,6.6,8.0,0.1071,0.2082,0.0017693,2,,,,4.0,5.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388266,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,M,18,18,False,30.0,17.0,3.0,1.0,9.0,11.0,13.0,27.0,1.0,6.0,2.0,8.0,,,,,,90.0,65.0,8.1,21.0,0.0625,0.5485,0.248217,1,,,,,4.0,3.0,2.0,2.0,2.0,,,,1.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,
10388266,home,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,False,22.0,17.0,3.0,2.0,8.0,11.0,9.0,11.0,,4.0,,5.0,,,,,,65.0,33.0,6.3,8.0,0.0,0.0,0.0668881,0,,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,3.0,,laids_93,1.0,,,,,,,,,
10388266,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,35.0,21.0,7.0,,14.0,22.0,8.0,14.0,3.0,5.0,,7.0,,,,,,90.0,42.0,6.3,17.0,0.0,0.0,0.117015,0,,,,1.0,4.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,2.0,,,,,True,,,,,,,,
10388266,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,17.0,11.0,1.0,,3.0,6.0,8.0,11.0,1.0,4.0,2.0,3.0,,,,,,80.0,27.0,7.0,6.0,0.0548,0.0,0.00628195,1,,,,4.0,6.0,,1.0,2.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10388266,home,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,M,26,26,False,22.0,15.0,3.0,,10.0,11.0,5.0,13.0,,5.0,4.0,4.0,,,,,,86.0,46.0,6.8,14.0,0.0,0.0,0.0926325,0,,,,2.0,4.0,,,1.0,,,,,,2.0,,1.0,4.0,3.0,,,1.0,,,,,1.0,,,,,,,
10388266,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,16.0,12.0,2.0,1.0,2.0,4.0,11.0,16.0,,,1.0,7.0,,,,,,86.0,31.0,6.6,13.0,0.0563,0.0,0.554902,1,,,,3.0,8.0,,,,,2.0,,,,4.0,1.0,1.0,2.0,,,3.0,,3.0,,,,,1.0,1.0,1.0,,,,
