match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_totalCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_challengeLost,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,player_firstName,player_lastName,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed
13981498,home,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202.0,6222,M,356160,EUR,856396800,G,32,32,False,45.0,26.0,30.0,12.0,0.0,19.0,22.0,7.0,23.0,3.0,1.0,1.0,1.0,2.0,90.0,51.0,7.2,19.0,0.00189371,0.4845,0,0.6262,0.08,-0.01,-0.15,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182.0,6986,M,153257,EUR,744422400,D,22,22,False,48.0,40.0,3.0,2.0,0.0,20.0,23.0,20.0,25.0,4.0,,,,,90.0,67.0,7.3,10.0,0.0235903,,0,,0.21,0.26,0.13,,dilorenzo22,True,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185.0,2485,M,108484,EUR,676512000,D,5,5,False,41.0,39.0,4.0,3.0,0.0,30.0,30.0,9.0,11.0,7.0,,,,,90.0,60.0,6.9,3.0,0.00257976,,0,,0.1,0.07,0.18,,,,1.0,2.0,5.0,6.0,,8.0,4.0,3.0,,4.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191.0,3972,M,870263,EUR,928627200,D,4,4,False,41.0,38.0,1.0,,0.0,25.0,27.0,13.0,14.0,2.0,,,,,89.0,55.0,6.3,3.0,0.0050047,,0,,0.05,0.02,-0.18,,,,2.0,1.0,4.0,3.0,,7.0,,,2.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185.0,3729,M,148899,EUR,733017600,D,37,37,False,38.0,33.0,4.0,4.0,1.0,11.0,13.0,22.0,25.0,2.0,,,,,89.0,50.0,6.6,11.0,0.0415848,,1,,0.22,-0.23,-0.3,,,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,2.0,,1.0,1.0,1.0,0.0194,1.0,-0.13,,,,,,,,,,,,,,
13981498,home,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169.0,4342,M,907668,EUR,992217600,M,6,6,False,51.0,44.0,3.0,1.0,0.0,22.0,26.0,22.0,25.0,6.0,,,,,90.0,63.0,6.6,9.0,0.0323875,,1,,0.26,0.14,0.14,,billygilmour,,1.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,2.0,,,,,0.0918,,-0.14,1.0,,,,,,,,,,,,,
13981498,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171.0,4493,M,235672,EUR,744336000,M,21,21,False,29.0,23.0,2.0,1.0,0.0,9.0,10.0,14.0,19.0,,,,,,82.0,42.0,6.9,9.0,0.0307666,,0,,0.01,0.28,-0.11,,,,1.0,1.0,3.0,6.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,2.0,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,
13981498,home,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184.0,12968,M,787941,EUR,816480000,M,99,99,False,31.0,24.0,,,0.0,11.0,13.0,13.0,18.0,4.0,,,,,90.0,49.0,8.5,10.0,0.0595025,,1,,0.28,0.31,0.19,,anguiss_29,,2.0,3.0,3.0,7.0,1.0,1.0,2.0,2.0,1.0,,,,2.0,1.0,,2.0,,,0.1715,,0.52,,,1.0,1.0,1.0,1.0,1.0,0.6869,,,,,,
13981498,home,Napoli,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181.0,317675,M,70996,EUR,678067200,M,11,11,False,11.0,10.0,1.0,,0.0,3.0,3.0,7.0,8.0,1.0,,,,,37.0,13.0,7.2,2.0,0.013715,,1,,0.03,0.16,-0.01,,KDB,,,,,,,,,,,,,,,1.0,,,,,0.7884,,0.32,,,,,,1.0,1.0,0.7089,,,,,,
13981498,home,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193.0,25748,M,879346,EUR,850003200,M,8,8,False,24.0,16.0,,,0.0,5.0,8.0,11.0,16.0,4.0,,,,,90.0,33.0,7.3,11.0,0.0123869,,1,,-0.12,-0.57,-0.06,,ScottMcTominay,,1.0,2.0,2.0,3.0,,2.0,,,2.0,1.0,,,1.0,3.0,,,,,0.0348,,0.53,,,,,,1.0,1.0,0.2347,1.0,,,,,
13981498,home,Napoli,David Neres,david-neres,D. Neres,F,7,175.0,15134,M,850993,EUR,857347200,F,7,7,False,25.0,20.0,,,1.0,4.0,5.0,16.0,20.0,5.0,,,,,81.0,39.0,6.7,16.0,0.0749755,,2,,0.17,0.63,0.14,,davidneres,,1.0,1.0,7.0,2.0,2.0,,1.0,,,3.0,,,,5.0,,2.0,2.0,,0.1474,2.0,-0.57,,,,,1.0,,,,,,,,,
13981498,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184.0,3517,M,805078,EUR,878256000,D,17,17,True,22.0,16.0,2.0,,0.0,8.0,10.0,8.0,12.0,1.0,,,,,53.0,37.0,6.4,7.0,0.0069484,,0,,0.02,0.01,-0.2,,,,1.0,1.0,2.0,3.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Noa Lang,noa-lang,N. Lang,F,77,173.0,13002,M,875136,EUR,929577600,F,70,70,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,2.0,,,,,9.0,9.0,6.4,3.0,0.0062083,,0,,-0.16,-0.44,0.14,,noano,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182.0,3699,M,838232,EUR,938131200,M,20,20,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,,8.0,3.0,6.6,1.0,0.00010328,,0,,-0.02,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4281,M,908716,EUR,996192000,D,3,3,True,3.0,,1.0,,0.0,,2.0,,1.0,,,,,,1.0,3.0,,3.0,,,0,,,,,,MGutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,898815,EUR,911260800,D,31,31,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Mathias Ferrante,mathias-ferrante,M. Ferrante,G,25,202.0,520,M,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Ferrante,,,,
13981498,home,Napoli,David Spinelli,david-spinelli,D. Spinelli,G,61,,185,M,2272725,EUR,1209340800,G,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186.0,890,M,1165371,EUR,1090540800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182.0,3250,M,1069560,EUR,1042675200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,home,Napoli,Giuseppe Ambrosino,ambrosino-giuseppe,G. Ambrosino,F,10,187.0,1258,M,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183.0,12749,M,16206,EUR,598320000,G,1,1,False,43.0,32.0,16.0,5.0,0.0,30.0,33.0,2.0,10.0,8.0,,,1.0,,90.0,46.0,6.1,11.0,0.00047945,,0,-1.3696,0.01,0.03,-0.3,,yannsommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981498,away,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187.0,22699,M,383560,EUR,806112000,D,25,25,False,74.0,67.0,5.0,2.0,0.0,45.0,48.0,22.0,26.0,9.0,,,,,90.0,89.0,6.4,10.0,0.0862729,,0,,0.07,0.1,-0.41,,manuel_akanji,,1.0,1.0,1.0,4.0,,1.0,3.0,1.0,,,,1.0,2.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,
13981498,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192.0,5573,M,126816,EUR,571449600,D,15,15,False,73.0,71.0,4.0,2.0,0.0,44.0,44.0,27.0,29.0,4.0,,,,,90.0,85.0,6.5,5.0,0.0130445,,0,,0.2,0.04,-0.26,,,,3.0,3.0,4.0,4.0,,5.0,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
13981498,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190.0,15274,M,826188,EUR,923961600,D,95,95,False,77.0,68.0,10.0,5.0,0.0,30.0,33.0,38.0,44.0,4.0,,,,,90.0,102.0,6.2,15.0,0.0762388,,1,,0.26,0.13,-0.52,,alessandrobastoni,,,3.0,3.0,4.0,,5.0,,,1.0,2.0,,,,1.0,,3.0,,,0.044,1.0,-0.13,1.0,1.0,,1.0,,,,,,,,1.0,,
13981498,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189.0,15021,M,759520,EUR,829785600,M,2,2,False,20.0,16.0,,,0.0,6.0,7.0,10.0,13.0,,,,,,73.0,32.0,6.4,8.0,0.123198,,1,,0.06,-0.14,-0.16,,ddumfries2,,1.0,2.0,2.0,5.0,,1.0,1.0,1.0,2.0,,,,,2.0,,,,,0.0414,1.0,-0.12,1.0,1.0,,,,,,,,,,1.0,,
13981498,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175.0,21290,M,363856,EUR,855273600,M,23,23,False,27.0,23.0,4.0,3.0,0.0,7.0,7.0,16.0,20.0,1.0,,,,,73.0,35.0,6.2,7.0,0.109013,,1,,0.2,0.01,-0.17,,nicolo_barella,,2.0,,4.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,0.037,3.0,-0.08,1.0,,,1.0,1.0,,,,,,,,1.0,
13981498,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178.0,32988,M,135700,EUR,760665600,M,20,20,False,67.0,58.0,4.0,1.0,0.0,34.0,36.0,24.0,31.0,4.0,,,,,73.0,82.0,7.2,11.0,0.236737,,4,,0.27,0.22,-0.08,,HÇalhanoğlu,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,1.0,2.0,1.0,,2.0,,,0.9531,1.0,0.29,2.0,,,2.0,1.0,2.0,1.0,1.1955,,,,,,
13981498,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178.0,8680,M,37151,EUR,601344000,M,22,22,False,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,,,,,32.0,13.0,5.9,4.0,0.00321681,,0,,-0.02,0.01,-0.38,,micki_taryan,,1.0,,4.0,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
