match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_dispossessed,stat_wonTackle,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,captain,stat_punches
10382005,home,Fortuna Sittard,Ivo Pinto,,,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,True,6.0,4.0,,,1.0,2.0,3.0,4.0,2.0,,,,14.0,14.0,6.1,4.0,0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,
10382005,home,Fortuna Sittard,Doğan Erdoğan,,,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,True,11.0,4.0,,,2.0,2.0,3.0,10.0,3.0,,,,10.0,14.0,6.4,7.0,0,1.0,1.0,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,
10382005,home,Fortuna Sittard,Tom Hendriks,,,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,home,Fortuna Sittard,Ivor Pandur,,,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,home,Fortuna Sittard,Roel Janssen,,,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,home,Fortuna Sittard,Mike van Beijnen,,,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,home,Fortuna Sittard,Vasilios Sourlis,Vasilios,Sourlis,vasilios-sourlis,V. Sourlis,M,90,182,132,M,983032,EUR,1037232000,F,90,90,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,930666,EUR,939513600,G,1,1,False,34.0,25.0,19.0,11.0,20.0,23.0,5.0,11.0,7.0,,2.0,5.0,90.0,46.0,7.3,10.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
10382005,away,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,15,177,10,M,163571,EUR,702604800,D,5,5,False,18.0,14.0,3.0,,9.0,10.0,5.0,8.0,3.0,,,,45.0,28.0,6.5,6.0,0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,Marco Tol,,,marco-tol,M. Tol,D,3,188,40,M,860162,EUR,893462400,D,15,15,False,51.0,46.0,8.0,5.0,32.0,35.0,14.0,16.0,7.0,,,,90.0,68.0,7.2,6.0,0,,,3.0,5.0,4.0,,8.0,3.0,,1.0,,1.0,5.0,,,,1.0,1.0,,,,,,,,,
10382005,away,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,21,185,33,M,795134,EUR,854150400,D,4,4,False,66.0,54.0,9.0,4.0,35.0,40.0,19.0,26.0,5.0,,,,90.0,74.0,7.2,12.0,0,,,2.0,1.0,4.0,,2.0,1.0,2.0,,1.0,,,,,,2.0,,,,1.0,,,,,,
10382005,away,SC Cambuur,Alex Bangura,,,alex-bangura,A. Bangura,D,24,183,149,M,967178,EUR,931824000,D,16,16,False,38.0,32.0,5.0,4.0,18.0,19.0,14.0,22.0,3.0,,,,90.0,65.0,6.9,13.0,1,3.0,,,3.0,6.0,1.0,,1.0,3.0,3.0,1.0,,1.0,,,1.0,,2.0,,,3.0,,,,,,
10382005,away,SC Cambuur,Jamie Jacobs,,,jamie-jacobs,J. Jacobs,M,23,182,92,M,893744,EUR,881107200,M,8,8,False,11.0,8.0,1.0,1.0,4.0,4.0,4.0,7.0,2.0,,,,37.0,20.0,6.2,7.0,1,,,1.0,5.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,,3.0,,,1.0,,,,
10382005,away,SC Cambuur,Mees Hoedemakers,,,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,51.0,44.0,5.0,3.0,17.0,18.0,27.0,38.0,4.0,,,,90.0,68.0,8.1,15.0,2,5.0,,1.0,8.0,4.0,2.0,2.0,,3.0,,1.0,,3.0,1.0,,,,1.0,2.0,1.0,3.0,,,,2.0,,
10382005,away,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,6,183,32,M,192290,EUR,735350400,M,10,10,False,24.0,18.0,3.0,2.0,4.0,5.0,14.0,19.0,4.0,,,,75.0,36.0,6.8,11.0,3,,,1.0,4.0,3.0,,,,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,1.0,,,,
10382005,away,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,7,176,183,M,1023004,EUR,983491200,F,30,30,False,8.0,4.0,,,2.0,4.0,2.0,8.0,1.0,,,,37.0,16.0,6.5,8.0,1,4.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,
10382005,away,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,28,198,415,M,883327,EUR,891561600,F,28,28,False,22.0,18.0,1.0,1.0,7.0,8.0,11.0,14.0,,,,,90.0,31.0,7.1,6.0,2,,,3.0,2.0,5.0,,,1.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,3.0,,True,
10382005,away,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191,546,M,1199214,EUR,1045094400,F,39,39,False,28.0,20.0,6.0,2.0,5.0,7.0,15.0,24.0,6.0,,,,84.0,40.0,7.1,13.0,1,3.0,,1.0,4.0,4.0,1.0,,1.0,2.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,
10382005,away,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,14,181,83,M,915171,EUR,853286400,M,14,14,True,20.0,17.0,4.0,2.0,3.0,3.0,14.0,17.0,6.0,,,,53.0,28.0,8.0,7.0,2,,,,3.0,2.0,1.0,,,2.0,,,1.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,,,1.0,,
10382005,away,SC Cambuur,David Sambissa,,,david-sambissa,D. Sambissa,M,7,177,220,M,280459,EUR,821318400,D,18,18,True,13.0,12.0,,,6.0,7.0,7.0,10.0,2.0,,,,53.0,31.0,6.7,10.0,1,4.0,1.0,1.0,8.0,5.0,1.0,,1.0,2.0,1.0,,2.0,2.0,4.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,
10382005,away,SC Cambuur,Sai Van Wermeskerken,,,wermeskerken-sai-van,S. V. Wermeskerken,D,,178,82,M,795221,EUR,772761600,D,24,24,True,28.0,24.0,3.0,2.0,10.0,13.0,15.0,16.0,6.0,,,,45.0,39.0,7.1,6.0,1,1.0,1.0,,,2.0,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,
10382005,away,SC Cambuur,Jasper ter Heide,Jasper,ter Heide,jasper-ter-heide,J. t. Heide,D,10,173,22,M,910047,EUR,922665600,M,2,2,True,2.0,2.0,,,2.0,2.0,,,2.0,,,,15.0,6.0,7.3,1.0,1,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,
10382005,away,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,,192,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,Robbin Ruiter,,,robbin-ruiter,R. Ruiter,G,,196,25,M,40935,EUR,543628800,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,Floris Smand,Floris Smand,,floris-smand,F. Smand,D,3,185,51,M,1394011,EUR,1043020800,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,Calvin Mac-Intosh,Calvin,Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180,21,M,73801,EUR,618624000,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,18,180,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,Jhondly van der Meer,Jhondly van der Meer,,jhondly-van-der-meer,J. v. d. Meer,D,,183,70,M,1062999,EUR,1016755200,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382005,away,SC Cambuur,Tom Boere,,,tom-boere,T. Boere,F,9,182,43,M,215112,EUR,722563200,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
