match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_clearanceOffLine,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_bigChanceMissed
12451025,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,28.0,16.0,16.0,4.0,0.0,14.0,18.0,2.0,10.0,2.0,4.0,2.0,90.0,36.0,6.7,12.0,0.00021194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,7,7,False,56.0,46.0,7.0,4.0,0.0,24.0,29.0,22.0,29.0,2.0,6.0,,90.0,76.0,7.3,16.0,0.0311127,0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,46.0,36.0,6.0,3.0,0.0,26.0,29.0,10.0,17.0,11.0,3.0,,90.0,64.0,7.6,10.0,0.00296026,0,,6.0,5.0,6.0,,2.0,,,,,,True,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Abdoulaye Ndiaye,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1264,M,984527,EUR,1018396800,D,3,3,False,29.0,19.0,6.0,1.0,0.0,14.0,20.0,5.0,9.0,6.0,3.0,,57.0,45.0,6.3,13.0,0.00081157,1,,3.0,7.0,3.0,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,0.0877,,,,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,22,22,False,37.0,32.0,1.0,,0.0,17.0,19.0,15.0,20.0,5.0,3.0,,73.0,63.0,6.3,11.0,0.0088571,0,2.0,1.0,5.0,1.0,,,,1.0,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,25.0,20.0,,,0.0,11.0,13.0,9.0,13.0,,2.0,,69.0,38.0,7.4,8.0,0.00472787,0,1.0,,5.0,5.0,,1.0,3.0,1.0,,,,,3.0,,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,32.0,24.0,3.0,,0.0,16.0,19.0,8.0,13.0,3.0,1.0,,90.0,47.0,6.3,10.0,0.00478649,1,,,4.0,1.0,2.0,,,,,,,,,1.0,,,2.0,1.0,0.0158,,,1.0,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,M,14,14,False,11.0,5.0,4.0,1.0,1.0,3.0,5.0,4.0,8.0,2.0,5.0,,57.0,27.0,7.4,10.0,0.179294,0,2.0,2.0,6.0,7.0,1.0,,2.0,,2.0,,,,,1.0,1.0,1.0,3.0,,,,2.0,3.0,2.0,1.0,,,,,,,,,,,,,
12451025,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,9,9,False,21.0,19.0,1.0,,0.0,13.0,13.0,7.0,10.0,,5.0,,69.0,34.0,6.8,9.0,0.106732,0,2.0,,6.0,5.0,,,3.0,1.0,2.0,Kamory Doumbia,,,,,3.0,3.0,3.0,,,,2.0,,1.0,,kamory_doumbia03,2.0,,,,,,,,,,,
12451025,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,False,12.0,7.0,1.0,1.0,0.0,4.0,7.0,3.0,6.0,1.0,2.0,,45.0,21.0,6.7,8.0,0.0141091,1,1.0,1.0,4.0,3.0,,,1.0,1.0,,,,,3.0,1.0,,,1.0,,0.0674,,,1.0,,,,,1.0,,,,,,,,,,
12451025,home,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,26.0,20.0,1.0,,0.0,10.0,12.0,10.0,14.0,1.0,2.0,,90.0,35.0,7.5,8.0,0.0126846,1,,3.0,4.0,6.0,,1.0,1.0,2.0,,,,,2.0,1.0,3.0,,,,0.4594,,,2.0,,,,,,1.0,1.0,2.0,0.8931,,,,,,
12451025,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,True,41.0,37.0,2.0,,0.0,17.0,20.0,20.0,21.0,1.0,7.0,,45.0,54.0,7.1,10.0,0.0458988,1,,1.0,2.0,5.0,,,2.0,4.0,1.0,,,,,1.0,2.0,1.0,1.0,,0.0192,,1.0,1.0,,,,1.0,,1.0,,,0.0441,,,,,,
12451025,home,Stade Brestois,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1100,M,1001858,EUR,1066089600,D,44,44,True,28.0,26.0,3.0,2.0,0.0,18.0,19.0,8.0,9.0,1.0,1.0,,33.0,31.0,6.6,3.0,0.00275221,0,,,3.0,,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12451025,home,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,11.0,9.0,2.0,2.0,0.0,4.0,4.0,5.0,9.0,,3.0,,33.0,23.0,7.6,7.0,0.00557628,2,2.0,,2.0,4.0,,,,1.0,,,,,,,,,6.0,,0.0677,,,,,,,4.0,1.0,1.0,1.0,,0.2225,1.0,,,,,
12451025,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,True,14.0,12.0,1.0,,1.0,2.0,3.0,11.0,13.0,,,,21.0,20.0,7.2,4.0,0.187981,1,2.0,,1.0,1.0,,,,,1.0,,,,,,,,2.0,1.0,0.0338,,,,1.0,,,1.0,,,,,,,,,,,
12451025,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,18.0,15.0,2.0,1.0,0.0,8.0,9.0,7.0,9.0,1.0,3.0,,21.0,24.0,6.8,4.0,0.00291045,0,,,2.0,3.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
