match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12530853,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,32.0,29.0,12.0,9.0,0.0,26.0,26.0,3.0,6.0,6.0,2.0,3.0,90.0,39.0,7.7,3.0,0.0018916,0,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530853,home,Trabzonspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,20,20,False,,41.0,34.0,2.0,,0.0,17.0,18.0,18.0,25.0,4.0,,,87.0,59.0,7.0,9.0,0.0374363,0,,2.0,1.0,2.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530853,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,False,,33.0,30.0,1.0,,0.0,22.0,23.0,8.0,10.0,1.0,,,67.0,45.0,6.4,7.0,0.00174687,0,,,,1.0,,4.0,1.0,,1.0,,6.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12530853,home,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,D,44,44,False,,69.0,62.0,8.0,4.0,0.0,50.0,52.0,12.0,17.0,5.0,,,90.0,81.0,7.1,10.0,0.00501712,0,,,,1.0,,3.0,,,,,4.0,4.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
12530853,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,77,77,False,,46.0,40.0,3.0,1.0,1.0,18.0,21.0,23.0,27.0,7.0,,,90.0,65.0,8.1,9.0,0.142317,2,,2.0,1.0,,,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,,1.0,1.0,2.0,Arif Bosluk,,,1.0,1.0,1.0,0.0254,0.4898,,,,,,,,,
12530853,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,,61.0,57.0,3.0,2.0,0.0,22.0,23.0,35.0,38.0,11.0,,,90.0,74.0,7.1,5.0,0.0682972,1,,,,,,3.0,7.0,1.0,,,1.0,,3.0,1.0,2.0,,1.0,4.0,3.0,,,,,,,0.0228,,1.0,,,,,,,,
12530853,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,,50.0,44.0,,,0.0,19.0,20.0,25.0,30.0,3.0,,,82.0,61.0,7.0,9.0,0.0232497,1,,,,,1.0,4.0,2.0,,1.0,1.0,,1.0,,,2.0,2.0,1.0,,3.0,,,1.0,,,,0.203,,1.0,,,,,,,,
12530853,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,24.0,18.0,1.0,,0.0,5.0,5.0,13.0,25.0,6.0,,,67.0,45.0,6.7,20.0,0.0905994,1,,6.0,,,,7.0,2.0,1.0,3.0,,,1.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,0.0777,,1.0,1.0,,,,,,,
12530853,home,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,False,,64.0,58.0,1.0,1.0,2.0,16.0,17.0,43.0,52.0,6.0,,,90.0,85.0,10.0,12.0,0.283588,8,,5.0,1.0,,,3.0,3.0,,,,,1.0,2.0,,6.0,,2.0,1.0,4.0,,,,2.0,3.0,1.0,0.5734,0.9771,3.0,2.0,3.0,,,,,,
12530853,home,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,False,,43.0,35.0,1.0,,1.0,12.0,14.0,23.0,33.0,8.0,,,90.0,75.0,7.4,21.0,0.0862889,2,,4.0,,,1.0,7.0,7.0,,6.0,2.0,,,3.0,2.0,1.0,1.0,3.0,1.0,2.0,Cihan Canak,,,1.0,,,0.0556,,1.0,1.0,,,,,,,
12530853,home,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,,11.0,9.0,,,0.0,1.0,1.0,8.0,10.0,2.0,,,82.0,25.0,8.3,6.0,0.0130528,5,,,,1.0,,3.0,1.0,,,,1.0,1.0,,,,1.0,3.0,1.0,2.0,,,,1.0,4.0,,1.5958,2.3575,,,2.0,simbnz,1.0,,,,
