match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_ownGoals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_totalOffside
14064429,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182.0,1315,M,999070,EUR,1048809600,F,10,10,False,9.0,7.0,,,0.0,,,7.0,9.0,2.0,,,90.0,25.0,6.7,6.0,0.0880716,,2,,-0.37,0.61,0.0,,,4.0,1.0,6.0,1.0,7.0,6.0,,,,,1.0,,,,,3.0,0.3459,,,-0.31,,1.0,2.0,2.0,2.0,,,1.0,1.0,,,,,
14064429,home,Nantes,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176.0,892,M,963299,EUR,1035244800,M,8,8,True,12.0,11.0,1.0,,0.0,4.0,4.0,7.0,8.0,2.0,,,31.0,20.0,6.7,5.0,0.0350798,,0,,0.24,0.02,0.0,,,2.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
14064429,home,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185.0,32494,M,873551,EUR,880675200,F,31,31,True,9.0,4.0,1.0,,0.0,1.0,2.0,3.0,7.0,1.0,,,31.0,17.0,6.2,7.0,0.00234336,,2,,-0.17,0.08,-0.01,,,,,1.0,1.0,3.0,2.0,1.0,,,,2.0,,,,,1.0,0.136,,,-0.29,,1.0,,,1.0,1.0,,,,mostafamohamed11,,,,
14064429,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177.0,1755,M,1406007,EUR,1156809600,F,11,11,True,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,1.0,,,29.0,21.0,6.3,9.0,0.00274832,,0,,-0.36,0.07,-0.05,,,3.0,,,,3.0,2.0,1.0,,,,1.0,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,
14064429,home,Nantes,Amady Camara,Amady Camara,,camara-amady,A. Camara,F,14,180.0,638,M,1516047,EUR,1117238400,F,14,14,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,9.0,12.0,6.7,6.0,0.080578,,0,,0.18,-0.16,-0.02,,,4.0,1.0,,,2.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
14064429,home,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188.0,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,home,Nantes,Uroš Radaković,,,uros-radakovic,U. Radaković,D,26,194.0,312,M,151900,EUR,765072000,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,home,Nantes,Fabien Centonze,,,fabien-centonze,F. Centonze,D,18,182.0,177,M,802034,EUR,821750400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,home,Nantes,Bahmed Deuff,Bahmed Deuff,,bahmed-deuff,B. Deuff,M,52,178.0,109,M,1562126,EUR,1141948800,M,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,home,Nantes,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177.0,1229,M,942937,EUR,929491200,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,away,Lorient,Yvon Mvogo,,,yvon-mvogo,Y. Mvogo,G,38,190.0,548,M,149656,EUR,770860800,G,38,38,False,33.0,18.0,22.0,7.0,0.0,15.0,16.0,3.0,17.0,7.0,,,90.0,41.0,6.3,16.0,0.00046649,,0,-0.2709,0.09,-0.07,-0.13,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,
14064429,away,Lorient,Bamo Meïté,,,bamo-meite,B. Meïté,D,5,183.0,525,M,1131541,EUR,992995200,D,5,5,False,37.0,34.0,2.0,1.0,0.0,24.0,25.0,10.0,12.0,6.0,,,89.0,59.0,7.1,7.0,0.00548035,,0,,0.06,0.08,-0.04,,,2.0,,1.0,7.0,6.0,11.0,,,,,4.0,,,8.0,,2.0,,,,,,,3.0,2.0,,,1.0,,,,,,,
14064429,away,Lorient,Montassar Talbi,,,montassar-talbi,M. Talbi,D,3,190.0,3461,M,879618,EUR,896140800,D,3,3,False,49.0,45.0,6.0,4.0,0.0,34.0,35.0,11.0,14.0,3.0,,,90.0,59.0,7.2,4.0,0.193528,,0,,0.16,0.03,0.14,,True,,,,4.0,,5.0,,,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,
14064429,away,Lorient,Darlin Yongwa,,,darlin-yongwa,D. Yongwa,D,44,177.0,1325,M,998241,EUR,969580800,D,44,44,False,52.0,47.0,5.0,3.0,0.0,29.0,31.0,18.0,21.0,7.0,,,90.0,70.0,6.5,11.0,0.0153798,,0,,0.11,0.18,-0.26,,,,,1.0,,6.0,3.0,1.0,1.0,2.0,1.0,,,,5.0,,1.0,,,,,4.0,3.0,,,,,,,,,,,,
14064429,away,Lorient,Théo Le Bris,,,theo-le-bris,T. L. Bris,M,11,170.0,139,M,1131540,EUR,1033430400,M,11,11,False,32.0,29.0,,,0.0,16.0,17.0,13.0,15.0,4.0,,,90.0,52.0,6.7,11.0,0.0190155,,0,,-0.12,0.01,0.37,,,1.0,,,,3.0,2.0,,,2.0,2.0,2.0,,,4.0,,,,,2.0,,,4.0,1.0,,,,,,,,,,,
14064429,away,Lorient,Arthur Avom Ebong,Arthur Ebong,,ebong-arthur-avom,A. A. Ebong,M,62,173.0,2849,M,1465307,EUR,1103068800,M,62,62,False,58.0,45.0,8.0,5.0,0.0,25.0,26.0,20.0,32.0,2.0,,,90.0,73.0,7.1,17.0,0.0420363,,1,,0.21,0.13,-0.05,,,2.0,1.0,,,1.0,4.0,,1.0,,,,,,3.0,,3.0,0.022,,,-0.04,1.0,3.0,1.0,1.0,1.0,,,,,,,,,
14064429,away,Lorient,Noah Cadiou,,,cadiou-noah,N. Cadiou,M,8,191.0,107,M,993952,EUR,909360000,M,8,8,False,45.0,39.0,3.0,2.0,0.0,19.0,20.0,20.0,25.0,4.0,,,90.0,62.0,7.2,8.0,0.0218493,,1,,0.13,0.24,0.27,,,,,1.0,2.0,4.0,7.0,,1.0,3.0,1.0,3.0,,,5.0,,,0.0278,,,-0.07,,2.0,2.0,2.0,1.0,,1.0,,,,,,,
14064429,away,Lorient,Arsène Kouassi,Kan Guy Arsène Kouassi,,kan-guy-arsene-kouassi,A. Kouassi,D,43,178.0,5287,M,1855502,EUR,1094860800,M,43,43,False,30.0,24.0,2.0,1.0,0.0,10.0,13.0,14.0,17.0,4.0,,,90.0,61.0,6.8,16.0,0.013535,,0,,-0.13,0.11,0.15,,,4.0,,1.0,,5.0,8.0,2.0,2.0,3.0,2.0,2.0,,,2.0,,3.0,,,,,,3.0,3.0,2.0,,,,,,,,,,
14064429,away,Lorient,Aiyegun Tosin,,,aiyegun-tosin,A. Tosin,F,15,179.0,2383,M,875548,EUR,898819200,F,15,15,False,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,1.0,,,59.0,19.0,6.7,4.0,0.0109907,,1,,0.08,0.06,0.15,,,1.0,,,,2.0,3.0,1.0,,1.0,1.0,,,,,,1.0,0.0864,,,-0.32,,,2.0,1.0,,1.0,,,,,,,,
14064429,away,Lorient,Karim Dermane,Karim Dermane,,karim-dermane,K. Dermane,M,29,193.0,3326,M,1130307,EUR,1072396800,F,29,29,False,15.0,14.0,2.0,1.0,0.0,1.0,1.0,13.0,14.0,1.0,,,59.0,25.0,6.2,7.0,0.0217793,,1,,-0.18,0.16,-0.1,,,,,2.0,,6.0,2.0,1.0,,2.0,1.0,1.0,,,,,,0.0586,,1.0,-0.31,1.0,4.0,1.0,,1.0,,,,1.0,,,,,
14064429,away,Lorient,Sambou Soumano,,,soumano-sambou,S. Soumano,F,28,182.0,888,M,1103141,EUR,979344000,F,28,28,False,14.0,9.0,,,0.0,3.0,4.0,6.0,10.0,1.0,,,71.0,24.0,7.0,9.0,0.133783,,0,,-0.16,0.3,0.21,,,,,1.0,3.0,2.0,6.0,,,,,1.0,,,2.0,,3.0,,,2.0,,,4.0,,,,,,,,,,,,
14064429,away,Lorient,Pablo Pagis,Pablo Pagis,,pablo-pagis,P. Pagis,M,10,181.0,437,M,1174462,EUR,1041120000,F,10,10,True,9.0,6.0,2.0,2.0,0.0,3.0,4.0,3.0,5.0,1.0,,,31.0,19.0,6.9,5.0,0.0471192,,1,,0.15,0.01,0.2,,,1.0,1.0,,1.0,3.0,4.0,1.0,,,,1.0,1.0,,2.0,,2.0,0.0449,0.0547,,-0.08,,,2.0,1.0,,,,,,,,,,
14064429,away,Lorient,Jean-Victor Makengo,,,jean-victor-makengo,J. Makengo,M,17,177.0,232,M,802138,EUR,897609600,M,17,17,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,,,,31.0,17.0,6.6,3.0,0.0357639,,2,,-0.08,0.17,-0.02,,,1.0,1.0,1.0,1.0,2.0,3.0,,,1.0,,1.0,,,2.0,,,0.0816,,1.0,-0.27,,2.0,1.0,1.0,1.0,1.0,,,,,,,,
14064429,away,Lorient,Mohamed Bamba,,,mohamed-bamba,M. Bamba,F,9,185.0,944,M,1405239,EUR,1007942400,F,9,9,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,19.0,6.0,6.3,2.0,0.00167803,,0,,-0.01,-0.02,-0.01,,,,,2.0,1.0,4.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0
14064429,away,Lorient,Nathaniel Adjei,Nathaniel Adjei,,nathaniel-adjei,N. Adjei,D,32,191.0,432,M,1103079,EUR,1029888000,D,32,32,True,,,,,0.0,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,away,Lorient,Bingourou Kamara,,,bingourou-kamara,B. Kamara,G,21,193.0,273,M,583312,EUR,845856000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,away,Lorient,Isaac Monnier,,,isaac-monnier,I. Monnier,D,19,,16,M,2198401,EUR,1157760000,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,away,Lorient,Stevan Siba,Stevan Siba,,stevan-siba,S. Siba,D,97,,4,M,1426578,EUR,1167523200,D,97,97,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,away,Lorient,Joel Mugisha Mvuka,,,joel-mugisha-mvuka,J. Mvuka Mvuka,M,93,173.0,322,M,1027091,EUR,1037059200,M,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064429,away,Lorient,Ahmadou Bamba Dieng,Ahmadou Bamba Dieng,,ahmadou-bamba-dieng,A. B. Dieng,F,12,178.0,8305,M,1102503,EUR,953769600,F,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dieng_ahmadou_bamba,,,,
