match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_fouls,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_outfielderBlock,stat_wonContest,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_lastManTackle,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_saves,stat_accurateKeeperSweeper,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_goals
13078959,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9464,M,jonatah,227672,EUR,823996800,D,4,4,False,True,52.0,47.0,11.0,8.0,0.0,25.0,26.0,26.0,1.0,,,90.0,58.0,7.6,5.0,0,22.0,1.0,2.0,,,,2.0,,3.0,1.0,1.0,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,edmondtapsoba,883262,EUR,917913600,D,12,12,False,,48.0,38.0,11.0,5.0,0.0,23.0,26.0,22.0,6.0,3.0,,90.0,63.0,7.3,12.0,1,15.0,3.0,6.0,,1.0,,6.0,,2.0,2.0,2.0,1.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31055,M,pierohincapie,1002837,EUR,1010534400,D,3,3,False,,29.0,25.0,1.0,,0.0,15.0,17.0,12.0,6.0,2.0,,90.0,60.0,6.9,11.0,0,10.0,2.0,9.0,1.0,,,3.0,3.0,2.0,1.0,,3.0,5.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,
13078959,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,jeremie_frimpong,970361,EUR,976406400,M,30,30,False,,11.0,8.0,,,0.0,1.0,3.0,8.0,6.0,1.0,,90.0,29.0,7.0,10.0,1,7.0,,6.0,2.0,2.0,,1.0,1.0,,3.0,2.0,2.0,,,,3.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,
13078959,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15693,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,,39.0,34.0,6.0,3.0,0.0,14.0,15.0,25.0,4.0,3.0,,90.0,50.0,7.0,6.0,1,20.0,,3.0,,,1.0,1.0,1.0,3.0,3.0,2.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3318,M,,168903,EUR,780192000,M,8,8,False,,13.0,10.0,1.0,,0.0,7.0,8.0,5.0,4.0,2.0,,45.0,17.0,6.5,4.0,0,3.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12686,M,exepalaciosok,822600,EUR,907545600,M,25,25,False,,41.0,35.0,,,0.0,18.0,20.0,22.0,4.0,1.0,,90.0,54.0,7.0,8.0,1,17.0,,5.0,,1.0,,1.0,1.0,4.0,5.0,2.0,,,,,,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,grimaldo35,177177,EUR,811555200,M,20,20,False,,33.0,28.0,1.0,,1.0,10.0,10.0,27.0,5.0,,,90.0,54.0,7.5,12.0,1,20.0,1.0,2.0,1.0,3.0,,5.0,1.0,5.0,1.0,1.0,2.0,,,1.0,,3.0,,,4.0,2.0,2.0,1.0,,1.0,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148828,M,FWirtz,1019322,EUR,1051920000,F,10,10,False,,28.0,22.0,2.0,1.0,0.0,11.0,12.0,16.0,7.0,,,90.0,42.0,6.8,11.0,3,11.0,2.0,3.0,2.0,2.0,3.0,,,,1.0,,2.0,1.0,,1.0,,2.0,,,,,1.0,,,2.0,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10646,M,p_shicky,280609,EUR,822441600,F,14,14,True,,2.0,1.0,,,0.0,,1.0,1.0,,,,16.0,2.0,6.5,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
13078959,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2974,M,,1174761,EUR,1047859200,D,13,13,True,,7.0,4.0,1.0,,0.0,4.0,6.0,1.0,,,,29.0,15.0,6.7,4.0,0,,,1.0,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,Arthur,,,,,,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3092,M,,920379,EUR,931132800,M,19,19,True,,3.0,2.0,,,0.0,2.0,3.0,,1.0,,,29.0,9.0,7.2,2.0,2,,1.0,3.0,,,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,1.0
13078959,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2539,M,,15219,EUR,627868800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1269,M,,1173172,EUR,1108598400,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Francis Onyeka,onyeka-francis,F. Onyeka,M,21,186,1024,M,,1414916,EUR,1177804800,F,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4596,M,AlexGarcia97,796047,EUR,867456000,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2096,M,,846445,EUR,857433600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078959,away,Bayer 04 Leverkusen,Artem Stepanov,artem-stepanov,A. Stepanov,F,18,192,1626,M,,1489193,EUR,1186704000,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Artem Stepanov,,,,,,,,,,,,,,,,,
