match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_aerialWon,stat_dispossessed,captain,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot
12530882,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,39.0,32.0,13.0,6.0,0.0,30.0,35.0,2.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,90.0,48.0,6.5,7.0,0.00031823,0,-0.2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,42.0,33.0,8.0,2.0,0.0,15.0,16.0,18.0,26.0,6.0,2.0,2.0,1.0,,,,90.0,64.0,6.7,12.0,0.0199388,0,,1.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,3,3,False,69.0,59.0,12.0,3.0,0.0,43.0,44.0,16.0,25.0,3.0,5.0,3.0,1.0,,,,90.0,83.0,6.7,11.0,0.0258744,0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,62.0,57.0,8.0,5.0,0.0,43.0,44.0,14.0,18.0,5.0,4.0,5.0,2.0,,,,90.0,75.0,6.6,6.0,0.00556736,0,,,2.0,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,D,88,88,False,42.0,28.0,8.0,3.0,0.0,18.0,24.0,11.0,20.0,4.0,5.0,5.0,,,,,90.0,81.0,6.6,20.0,0.00508242,1,,5.0,8.0,2.0,,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,True,2.0,1.0,1.0,0.1207,,,,,,,,,
12530882,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,25.0,19.0,1.0,1.0,0.0,13.0,14.0,6.0,11.0,3.0,3.0,2.0,,,,,70.0,35.0,6.8,6.0,0.00104277,2,,1.0,3.0,,1.0,2.0,1.0,,1.0,,2.0,,,1.0,,,,,2.0,0.2517,,,,,,,,,
12530882,home,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,298,M,847013,EUR,869788800,M,42,42,False,42.0,37.0,5.0,5.0,0.0,17.0,20.0,23.0,28.0,4.0,1.0,7.0,2.0,,,,90.0,57.0,7.0,10.0,0.166921,0,,,4.0,2.0,,1.0,1.0,,2.0,2.0,,1.0,,,1.0,,6.0,3.0,,,,,,,,,,,
12530882,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,M,9,9,False,18.0,14.0,,,1.0,3.0,3.0,13.0,19.0,4.0,1.0,3.0,1.0,,,,78.0,35.0,7.0,11.0,0.561698,2,,,4.0,4.0,,1.0,1.0,2.0,,3.0,1.0,1.0,,1.0,,,4.0,2.0,1.0,0.0504,1.0,1.0,,,,,,,
12530882,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,False,30.0,24.0,3.0,2.0,0.0,10.0,13.0,15.0,18.0,2.0,,4.0,,,,,78.0,41.0,6.8,8.0,0.0719053,2,,1.0,4.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,2.0,0.0723,,,,,,,,,
12530882,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,M,27,27,False,31.0,25.0,1.0,1.0,0.0,10.0,12.0,15.0,19.0,7.0,,4.0,,,,,90.0,49.0,6.9,14.0,0.0758043,3,,1.0,9.0,9.0,,1.0,,2.0,1.0,3.0,1.0,6.0,,,3.0,,,,2.0,0.0931,,1.0,1.0,,,,,,
12530882,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,15.0,12.0,,,0.0,8.0,9.0,4.0,6.0,4.0,,3.0,2.0,,,,90.0,28.0,7.6,7.0,0.0506399,4,,,3.0,4.0,,,,1.0,,1.0,,2.0,,,1.0,,,,2.0,0.6007,1.0,1.0,,1.0,1.0,0.704,,,
12530882,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,True,9.0,6.0,1.0,,0.0,2.0,3.0,4.0,6.0,3.0,,,2.0,,,,20.0,15.0,6.8,4.0,0.00254867,1,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,0.0154,,,,1.0,,0.1189,,,
12530882,home,Alanyaspor,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,628,M,190147,EUR,820108800,F,11,11,True,7.0,6.0,2.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,,,,,,,12.0,12.0,6.7,2.0,0.0256252,1,,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,0.0151,,,,,,,,,
12530882,home,Alanyaspor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,10,10,True,2.0,,,,0.0,,,,2.0,,,,,,,,12.0,3.0,6.4,3.0,,0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
12530882,home,Alanyaspor,Mert Furkan Bayram,Mert Furkan Bayram,,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Eren Altıntaş,Eren Altintas,,altintas-eren,E. Altıntaş,M,26,183,20,M,1519985,EUR,1080604800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Buluthan Bulut,,,bulut-buluthan,B. Bulut,M,21,171,9,M,1046689,EUR,1027209600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Juan Christian,Juan Christian,,juan-christian,J. Christian,M,70,177,138,M,1412631,EUR,984182400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Bera Ceken,Bera Ceken,,bera-ceken,B. Ceken,F,,178,20,M,1568920,EUR,1124323200,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,home,Alanyaspor,Arda Usluoğlu,Arda Usluoğlu,,arda-usluoglu,A. Usluoğlu,F,9,189,69,M,1618838,EUR,1160611200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530882,away,Antalyaspor,Kenan Pirić,,,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,23.0,17.0,12.0,6.0,0.0,13.0,16.0,4.0,7.0,,1.0,4.0,,1.0,1.0,1.0,90.0,29.0,6.5,7.0,0.00032213,0,-0.1771,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12530882,away,Antalyaspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,D,17,17,False,37.0,25.0,5.0,1.0,0.0,13.0,16.0,12.0,22.0,5.0,1.0,5.0,1.0,,,,90.0,67.0,6.5,21.0,0.00846758,0,,,4.0,,1.0,2.0,1.0,4.0,1.0,,3.0,,,2.0,,,1.0,,,,,,,,,,,,
12530882,away,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,52.0,44.0,10.0,4.0,0.0,27.0,28.0,17.0,24.0,3.0,1.0,2.0,,,,,90.0,61.0,6.6,10.0,0.00824936,0,,1.0,4.0,,1.0,2.0,2.0,2.0,,,3.0,,2.0,1.0,,True,,,,,,,,,,,1.0,,1.0
12530882,away,Antalyaspor,Thalisson Kelven,,,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,False,56.0,54.0,3.0,3.0,0.0,40.0,41.0,14.0,15.0,6.0,6.0,3.0,1.0,,,,90.0,71.0,7.0,3.0,0.00526735,1,,,3.0,,1.0,3.0,1.0,,2.0,,,,,2.0,1.0,,,,,0.0517,,1.0,,,,,,,
12530882,away,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,44.0,32.0,6.0,1.0,0.0,17.0,23.0,15.0,27.0,5.0,3.0,9.0,,,,,90.0,73.0,7.0,21.0,0.00585915,2,,,2.0,1.0,,3.0,3.0,1.0,,,2.0,1.0,,1.0,,,6.0,,1.0,0.1625,,1.0,,,,,1.0,,
12530882,away,Antalyaspor,Oleksandr Petrusenko,Oleksandr,Petrusenko,oleksandr-petrusenko,O. Petrusenko,M,16,181,116,M,906673,EUR,890870400,M,16,16,False,49.0,44.0,4.0,3.0,0.0,29.0,31.0,15.0,18.0,2.0,,8.0,1.0,,,,90.0,58.0,6.8,6.0,0.00779348,0,,,4.0,,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12530882,away,Antalyaspor,Braian Samudio,,,braian-samudio,B. Samudio,F,18,180,162,M,892933,EUR,819676800,M,81,81,False,16.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,11.0,7.0,1.0,2.0,,,,,62.0,24.0,6.9,5.0,0.102673,0,,,4.0,1.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,
