match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,player_sofascoreId,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_hitWoodwork,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,captain,stat_ownGoals,stat_clearanceOffLine,stat_lastManTackle
12764270,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,False,45.0,41.0,15.0,11.0,0.0,38.0,39.0,3.0,6.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,90.0,55.0,7.3,4.0,0.00098456,0,-0.4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,False,68.0,56.0,8.0,3.0,0.0,41.0,44.0,16.0,27.0,4.0,2.0,,2.0,2.0,,,,,,,,90.0,85.0,6.4,15.0,0.076103,0,,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,False,85.0,77.0,6.0,5.0,0.0,57.0,59.0,20.0,26.0,9.0,3.0,8.0,4.0,1.0,,,,,,,,90.0,109.0,7.1,11.0,0.00587172,1,,,,3.0,3.0,,2.0,DAVINSON,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2754,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,66.0,51.0,8.0,2.0,0.0,41.0,49.0,11.0,19.0,5.0,2.0,8.0,1.0,,,,,,,,,90.0,82.0,6.8,20.0,0.132289,1,,2.0,1.0,3.0,2.0,,2.0,abdulkerimbard1,1.0,,2.0,1.0,,1.0,,1.0,1.0,0.0578,1.0,1.0,,,,,,,,,,,,,,
12764270,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,M,53,53,False,26.0,22.0,,,0.0,7.0,7.0,18.0,24.0,5.0,1.0,5.0,1.0,1.0,,,,,,,,74.0,52.0,7.6,13.0,0.583462,4,,5.0,3.0,1.0,5.0,,,barisalperyilmaz,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,2.0,0.4274,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8491,,,,,,
12764270,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,61.0,56.0,3.0,3.0,0.0,29.0,32.0,27.0,29.0,4.0,1.0,5.0,2.0,2.0,,,,,,,,89.0,74.0,7.0,6.0,0.0519467,0,,,,,2.0,2.0,,ltorreira34,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
12764270,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,913593,EUR,930355200,M,20,20,False,50.0,44.0,2.0,2.0,1.0,24.0,25.0,22.0,30.0,6.0,1.0,4.0,,,,,,,,,,90.0,74.0,7.6,13.0,0.375201,0,,5.0,2.0,1.0,3.0,2.0,1.0,gabrielsara,,1.0,3.0,3.0,,,1.0,3.0,2.0,,,3.0,,,,,,,,,,,,,,
12764270,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,857738,EUR,962928000,M,11,11,False,33.0,29.0,2.0,2.0,0.0,13.0,14.0,16.0,20.0,8.0,1.0,7.0,2.0,2.0,,,,,,,,86.0,53.0,8.1,7.0,0.0649806,3,,1.0,,,4.0,1.0,1.0,yunusakgun17,,1.0,5.0,4.0,,,,,2.0,0.4457,,1.0,,2.0,1.0,1.0,,1.0,,1.0509,,,,,,
12764270,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,F,10,10,False,49.0,38.0,5.0,2.0,0.0,9.0,10.0,34.0,49.0,1.0,,4.0,,,,,,,,,,74.0,69.0,8.3,18.0,0.297138,4,,10.0,5.0,,2.0,1.0,1.0,driesmertens,,,2.0,1.0,,3.0,,1.0,,0.1683,1.0,6.0,3.0,,1.0,,,,,,,,,,,
12764270,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,822471,EUR,914889600,F,45,45,False,18.0,13.0,1.0,1.0,0.0,2.0,3.0,11.0,15.0,8.0,,2.0,1.0,1.0,,,,,,,,86.0,33.0,6.7,8.0,0.0442563,4,,,,4.0,3.0,,1.0,Osimhen9,1.0,,4.0,2.0,2.0,1.0,,1.0,1.0,0.7397,,1.0,,2.0,1.0,,,1.0,,0.3932,,,,,,
12764270,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,233114,EUR,730080000,F,9,9,False,37.0,34.0,4.0,4.0,0.0,12.0,12.0,22.0,25.0,1.0,2.0,2.0,,,,,,,,,,90.0,48.0,7.7,5.0,0.301204,6,,,,1.0,6.0,,,MauroIcardi,4.0,1.0,1.0,,2.0,1.0,,,,1.2941,,2.0,1.0,5.0,,1.0,,,,1.6226,,,True,,,
12764270,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,True,14.0,14.0,1.0,1.0,0.0,7.0,7.0,7.0,7.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,16.0,22.0,6.8,1.0,0.00590888,0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
12764270,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,9.0,7.0,,,0.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,16.0,14.0,6.5,3.0,0.00389469,0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,1126433,EUR,1055376000,D,24,24,True,,,,,0.0,,,,,,1.0,,,,,,,,,,,11.0,1.0,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elias,Jelert,,,,
12764270,home,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,147745,EUR,749520000,F,44,44,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,1.0,,,,,,,,11.0,7.0,6.7,2.0,0.00102164,0,,,,1.0,,,,mbatshuayi,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12764270,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,True,1.0,,,,0.0,,1.0,,,,,1.0,,,,,,,,,,8.0,1.0,6.1,1.0,,0,,,,,1.0,1.0,,Nelsson,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Atakan Ordu,atakan-ordu,A. Ordu,G,,190,611,M,1405623,EUR,1112054400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Ali Yeşilyurt,ali-yesilyurt,A. Yeşilyurt,D,58,192,558,M,1149047,EUR,1122681600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,61036,M,249437,EUR,732499200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,HZiyech,,,,,,,,,,,,,,,,,,,,,,,,,,
12764270,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
