match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_aerialWon,captain,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
12421158,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188.0,195,M,110777,EUR,736128000,G,1,1,False,43.0,32.0,16.0,5.0,0.0,27.0,30.0,5.0,13.0,2.0,7.0,3.0,1.0,2.0,1.0,90.0,50.0,7.5,11.0,0.00435621,0,0.8626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421158,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3909,M,1134470,EUR,1009756800,D,77,77,False,24.0,20.0,3.0,1.0,1.0,8.0,10.0,14.0,16.0,3.0,1.0,,,,,90.0,50.0,7.8,9.0,0.255917,4,,z.elouahdi,2.0,2.0,5.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,0.6493,0.4787,2.0,,,,,,,,,,,,,
12421158,home,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179.0,4440,M,839095,EUR,920937600,D,46,46,False,64.0,62.0,2.0,1.0,0.0,36.0,37.0,26.0,27.0,1.0,,,,,,90.0,70.0,7.0,3.0,0.0101442,0,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
12421158,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,79.0,76.0,9.0,8.0,0.0,43.0,43.0,34.0,37.0,5.0,4.0,,,,,90.0,93.0,7.7,4.0,0.0806875,1,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,0.0905,,1.0,,1.0,4.0,1.0,,,,,,,,,
12421158,home,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,354046,EUR,776304000,D,18,18,False,48.0,43.0,5.0,2.0,0.0,17.0,20.0,26.0,32.0,2.0,4.0,,,,,90.0,66.0,7.1,11.0,0.0320675,0,,joriskayembe23,4.0,,3.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,
12421158,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190.0,620,M,1396027,EUR,1073260800,M,21,21,False,50.0,43.0,2.0,1.0,0.0,24.0,27.0,19.0,23.0,2.0,10.0,,,,,88.0,66.0,7.1,12.0,0.0137319,0,,,,,7.0,5.0,1.0,3.0,,,,,,,,5.0,4.0,2.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,
12421158,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,51.0,44.0,4.0,3.0,0.0,14.0,16.0,31.0,37.0,3.0,3.0,,,,,90.0,63.0,7.3,8.0,0.165754,2,,,2.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,0.1002,,,,,,,1.0,1.0,True,,,,,,
12421158,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,M,23,23,False,39.0,32.0,3.0,1.0,0.0,8.0,8.0,25.0,40.0,,5.0,,,,,89.0,64.0,7.6,23.0,0.876201,1,,,9.0,1.0,6.0,3.0,1.0,2.0,4.0,2.0,1.0,,1.0,,,1.0,1.0,,0.092,,2.0,,3.0,1.0,,1.0,,,,,,,,
12421158,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171.0,6599,M,1468744,EUR,1195430400,M,20,20,False,26.0,20.0,2.0,2.0,0.0,6.0,8.0,16.0,23.0,,2.0,,,,,75.0,42.0,7.9,12.0,0.118313,3,,,5.0,2.0,2.0,4.0,,1.0,1.0,1.0,,,,2.0,1.0,,,1.0,0.382,0.942,1.0,,2.0,,3.0,,,,1.0,1.0,,,,
12421158,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172.0,2650,M,1477662,EUR,1102982400,M,7,7,False,20.0,18.0,,,0.0,1.0,1.0,17.0,19.0,2.0,2.0,,,,,75.0,34.0,6.7,8.0,0.0366212,1,,,,,3.0,3.0,,2.0,2.0,1.0,,,1.0,,,,,,0.0255,,,,3.0,,2.0,,,,,,,,,
