match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_aerialLost,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_totalTackle,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyWon,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside
10411596,home,Roma,Tammy Abraham,tammy-abraham,T. Abraham,F,195,19720,M,tammy_abraham,610766,EUR,875750400,F,9,9,False,22.0,17.0,1.0,1.0,8.0,9.0,9.0,13.0,,2.0,,70.0,30.0,6.8,8.0,0.0,0.0,0.149773,0,,18,,3.0,3.0,4.0,,,,,,,,,1.0,2.0,,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,
10411596,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,20.0,17.0,1.0,1.0,4.0,4.0,13.0,17.0,,1.0,,45.0,26.0,6.9,5.0,0.3278,0.2764,0.0475409,2,,22,,,3.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
10411596,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,194,3565,M,Mati,44241,EUR,586396800,M,8,8,True,36.0,29.0,4.0,2.0,11.0,11.0,18.0,25.0,,5.0,,36.0,45.0,7.5,9.0,0.036,0.1751,0.0426285,1,,18,,,2.0,3.0,,,,,,,1.0,,1.0,,,,,3.0,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,
10411596,home,Roma,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,191,1887,M,,1102659,EUR,1046649600,M,68,68,True,13.0,13.0,,,6.0,6.0,8.0,9.0,,1.0,,21.0,16.0,6.6,1.0,0.0,0.0,0.0288425,0,,8,,,2.0,,,,,,,,1.0,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10411596,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,True,6.0,4.0,,,,,4.0,6.0,,,,20.0,9.0,5.9,3.0,0.7884,0.0,0.088018,1,,19,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
10411596,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,True,12.0,10.0,1.0,,1.0,1.0,10.0,12.0,,2.0,,20.0,21.0,7.5,4.0,0.1858,0.073,0.11004,3,,21,,,1.0,2.0,1.0,,,1.0,1.0,,,2.0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,
10411596,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,home,Roma,Matías Viña,matias-vina,M. Viña,D,180,7106,M,matiasv17,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,home,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,,893642,EUR,949968000,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,,,,,,,,,,,,,,,,,0.0,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,home,Roma,Filippo Tripi,filippo-tripi,F. Tripi,M,185,48,M,,986354,EUR,1010275200,D,65,65,True,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,190,31540,M,,791355,EUR,804384000,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,202,6222,M,,356160,EUR,856396800,G,32,32,False,51.0,25.0,35.0,9.0,16.0,18.0,9.0,33.0,1.0,10.0,3.0,90.0,60.0,6.6,28.0,0.0,0.0,0.00454258,0,-0.4493,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
10411596,away,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,184,149,M,,158235,EUR,723081600,D,26,26,False,44.0,35.0,4.0,1.0,29.0,32.0,6.0,12.0,2.0,4.0,,90.0,53.0,6.4,9.0,0.0,0.0,0.00262508,0,,,,,3.0,,,,,,,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,
10411596,away,Torino,David Zima,zima-david,D. Zima,D,190,298,M,,963084,EUR,973641600,D,6,6,False,50.0,40.0,3.0,2.0,35.0,42.0,5.0,8.0,2.0,10.0,,90.0,67.0,7.2,12.0,0.0,0.0,0.00189231,0,,4,,1.0,4.0,4.0,1.0,,,,,1.0,5.0,1.0,3.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
10411596,away,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,191,3972,M,,870263,EUR,928627200,D,4,4,False,28.0,24.0,3.0,1.0,18.0,18.0,7.0,11.0,1.0,3.0,,52.0,36.0,6.9,5.0,0.0634,0.0,0.134664,1,,4,True,,2.0,1.0,,,,,1.0,,1.0,1.0,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
10411596,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,180,1014,M,,233826,EUR,827625600,M,19,19,False,42.0,32.0,3.0,,11.0,15.0,22.0,30.0,3.0,8.0,,90.0,72.0,6.4,21.0,0.0,0.0,0.0936093,0,,20,,,8.0,3.0,2.0,3.0,2.0,,,,,,3.0,1.0,,,3.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,
10411596,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,182,4118,M,,930189,EUR,998352000,M,28,28,False,69.0,66.0,,,32.0,33.0,34.0,36.0,3.0,9.0,,90.0,82.0,7.0,3.0,0.0,0.0,0.0197917,0,,4,,,,4.0,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,176,2109,M,,189135,EUR,791683200,M,77,77,False,51.0,47.0,2.0,1.0,19.0,21.0,28.0,30.0,1.0,6.0,,90.0,67.0,7.7,8.0,0.1342,0.3841,0.0364368,1,,10,,,6.0,5.0,1.0,2.0,2.0,,,,3.0,,1.0,3.0,,,,3.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,
10411596,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,187,1424,M,,798147,EUR,791596800,M,27,27,False,15.0,11.0,,,5.0,7.0,6.0,9.0,,2.0,,30.0,22.0,6.1,9.0,0.0,0.0,0.00615272,0,,31,,,5.0,,2.0,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,
10411596,away,Torino,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,182,4256,M,Miranchuk,324353,EUR,813888000,F,59,59,False,32.0,27.0,2.0,1.0,8.0,11.0,19.0,21.0,,2.0,,81.0,46.0,6.9,10.0,0.1469,0.0,0.0902291,3,,59,,,4.0,4.0,,3.0,1.0,2.0,1.0,,,1.0,2.0,,,,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,
10411596,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,178,5477,M,niksivlasic_,357596,EUR,875923200,F,16,16,False,34.0,28.0,1.0,,8.0,9.0,20.0,26.0,,2.0,,90.0,49.0,6.9,12.0,0.21,0.0335,0.0299945,3,,10,,,6.0,5.0,,3.0,3.0,,2.0,,,1.0,3.0,,,,1.0,1.0,3.0,1.0,4.0,,,1.0,,,,,,,,,,,,,
10411596,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,181,3538,M,,333261,EUR,825897600,F,9,9,False,21.0,13.0,1.0,,7.0,9.0,6.0,12.0,,,,80.0,35.0,5.8,13.0,0.3267,0.0,0.0121972,2,,99,,2.0,8.0,4.0,2.0,,,2.0,,,,2.0,6.0,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,
10411596,away,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,190,12125,M,stephane_singo,978285,EUR,977702400,D,17,17,True,26.0,20.0,2.0,,12.0,13.0,9.0,15.0,3.0,7.0,,60.0,47.0,6.9,12.0,0.0,0.0,0.251808,0,,90,,3.0,3.0,5.0,1.0,1.0,,,,,,2.0,,1.0,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,
10411596,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,182,1729,M,,67769,EUR,714700800,D,13,13,True,21.0,17.0,3.0,,11.0,11.0,6.0,10.0,3.0,3.0,,38.0,32.0,7.1,4.0,0.0,0.0,0.00155421,0,,12,,,1.0,5.0,,,,,,1.0,1.0,,1.0,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,
10411596,away,Torino,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,187,534,M,,928777,EUR,963964800,M,21,21,True,8.0,8.0,,,5.0,5.0,3.0,3.0,,2.0,,10.0,9.0,6.4,,0.0,0.0,0.00303589,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,185,4597,M,n.radonjic7,802665,EUR,824342400,M,49,49,True,2.0,2.0,,,,,2.0,2.0,1.0,,,9.0,7.0,6.6,1.0,0.0,0.0,0.00100495,0,,49,,1.0,1.0,3.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0
10411596,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,185,85,M,,876235,EUR,962582400,G,89,89,True,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Etrit Berisha,etrit-berisha,E. Berisha,G,194,464,M,,35656,EUR,605491200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Ange N'Guessan,ange-nguessan,A. N'Guessan,D,187,76,M,,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,,,0.0,,0,,16,,,,,,,,,,,,,,,Ange,N'Guessan,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Demba Seck,demba-seck,D. Seck,M,190,1111,M,,1012248,EUR,981763200,F,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Matthew Garbett,matthew-garbett,M. Garbett,M,188,182,M,,1002607,EUR,1018656000,M,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Brian Bayeye,bayeye-brian,B. Bayeye,M,190,675,M,,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,175,995,M,,1142612,EUR,1086048000,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,188,924,M,,839226,EUR,984787200,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411596,away,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,185,1024,M,,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
