match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,confirmed,player_id,player_name,playerName,reason,rescinded,from
14062146,FT,1.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14062146,,,,,90,1.0,,1,,,substitution,125253200.0,False,False,regular,,,,,,,,
14062146,,,,,90,,,1,,,substitution,125253199.0,False,False,regular,,,,,,,,
14062146,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,,
14062146,,,,,83,,,8,,,substitution,125253049.0,False,False,regular,,,,,,,,
14062146,,,,,83,,,8,,,substitution,125253047.0,False,False,regular,,,,,,,,
14062146,,,,,73,,,18,,,varDecision,92903.0,,True,goalAwarded,,False,259803.0,Haris Tabaković,,,,
14062146,,,,,70,,,21,,,substitution,125252946.0,False,True,regular,,,,,,,,
14062146,,,,,70,,,21,,,substitution,125252945.0,False,True,regular,,,,,,,,
14062146,,,,,69,,,22,,,substitution,125252939.0,False,False,regular,,,,,,,,
14062146,,,,,65,,,26,,,varDecision,92901.0,,False,goalAwarded,,False,841947.0,Lovro Majer,,,,
14062146,,,,,57,,,34,,,substitution,125252867.0,False,True,regular,,,,,,,,
14062146,,,,,57,,,34,,,substitution,125252859.0,False,True,regular,,,,,,,,
14062146,HT,1.0,3.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14062146,,,,,45,0.0,,1,,,injuryTime,,,,,4.0,,,,,,,
14062146,,1.0,3.0,,34,,,12,,,goal,332111684.0,,False,regular,,,987504.0,Patrick Wimmer,,,,
14062146,,1.0,2.0,,30,,,16,,,goal,332111138.0,,False,regular,,,1107591.0,Mohamed Amoura,,,,
14062146,,,,,28,,,18,,,card,124436045.0,,False,yellow,,,841947.0,Lovro Majer,Lovro Majer,Foul,False,
14062146,,,,,23,,,23,,,varDecision,92887.0,,True,goalAwarded,,True,1184855.0,Konstantinos Koulierakis,,,,
14062146,,1.0,1.0,,22,,,24,,,goal,332110465.0,,True,ownGoal,,,1184855.0,Konstantinos Koulierakis,,,,owngoal
14062146,,0.0,1.0,,4,,,42,,,goal,332108347.0,,False,regular,,,987504.0,Patrick Wimmer,,,,
