match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_errorLeadToAGoal,stat_fouls,player_firstName,player_lastName,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14062146,home,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,15,15,False,14.0,11.0,,,0.0,5.0,7.0,6.0,7.0,1.0,1.0,,,,90.0,28.0,6.8,7.0,0.054933,20.659867924536,3.0,7.77,7.245,,4,,0.01,0.08,0.0,,,,4.0,7.0,6.0,8.0,1.0,,,1.0,2.0,,1.0,,3.0,0.2837,1.0,-0.58,,1.0,,,1.0,,,,,1.0,0.2085,,2.0,,,,,,
14062146,home,Borussia M'gladbach,Wael Mohya,wael-mohya,W. Mohya,M,36,176,520,M,1995809,EUR,1230681600,M,36,36,True,14.0,13.0,,,0.0,4.0,4.0,9.0,10.0,,3.0,,,,33.0,26.0,6.6,7.0,0.0145357,156.2051875402,12.0,77.91,20.37,,1,,-0.07,0.04,-0.02,,3.0,,,1.0,2.0,2.0,,2.0,,,1.0,,,,1.0,0.072,,-0.2,,1.0,,,,Wael Mohya,,,,,,,,,,,,,
14062146,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,10.0,10.0,,,0.0,1.0,1.0,9.0,9.0,,,,,,33.0,21.0,6.5,5.0,0.0136483,30.75473040154,4.0,-12.915,4.41,,3,,0.0,-0.04,-0.01,,1.0,,,2.0,,2.0,,,,2.0,,,,,3.0,0.2498,1.0,-0.32,,,,,,Grant-Leon Ranos,,,,1.0,0.1564,,,,,,,,
14062146,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,True,19.0,16.0,2.0,2.0,0.0,7.0,8.0,9.0,11.0,,,,,,20.0,30.0,7.3,6.0,0.428364,37.03524423036,5.0,32.55,13.65,,0,,0.48,0.06,0.0,,5.0,2.0,,1.0,,2.0,,,,,,,1.0,1.0,,,2.0,,,,,,,Lukas Ullrich,,,,,,,,,,,,,
14062146,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,True,28.0,24.0,1.0,1.0,0.0,1.0,1.0,23.0,27.0,,,,,,20.0,34.0,7.3,7.0,0.191242,81.681943673361,10.0,48.3,26.46,,0,,0.4,0.13,-0.01,,4.0,1.0,,,,2.0,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
14062146,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062146,home,Borussia M'gladbach,Fritz Fleck,fritz-fleck,F. Fleck,M,24,170,44,M,1925476,EUR,1180483200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fritz Fleck,,,,,,,,,,,,,
14062146,home,Borussia M'gladbach,Niklas Swider,niklas-swider,N. Swider,M,39,188,136,M,1568530,EUR,1167955200,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niklas Swider,,,,,,,,,,,,,
14062146,home,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062146,home,Borussia M'gladbach,Charles Herrmann,charles-herrmann,C. Herrmann,F,11,180,342,M,1470008,EUR,1137801600,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Herrmann,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,38.0,24.0,17.0,3.0,0.0,22.0,24.0,2.0,14.0,1.0,3.0,3.0,4.0,1.0,90.0,47.0,6.8,15.0,0.00014673,49.384361621978,9.0,-27.72,3.045,0.3345,0,-0.5561,0.09,-0.16,-0.12,0.32,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
14062146,away,VfL Wolfsburg,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,26,175,838,M,1155226,EUR,1111795200,D,26,26,False,35.0,26.0,4.0,,0.0,17.0,18.0,9.0,17.0,2.0,1.0,,,,90.0,59.0,6.1,15.0,0.0126462,106.12017613167,16.0,-48.405,3.57,,0,,-0.28,0.09,-0.19,,1.0,,2.0,,5.0,5.0,,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,
14062146,away,VfL Wolfsburg,Jenson Seelt,jenson-seelt,J. Seelt,D,14,192,601,M,1088897,EUR,1053648000,D,14,14,False,54.0,46.0,9.0,4.0,0.0,40.0,41.0,6.0,13.0,11.0,2.0,,,,90.0,69.0,7.0,8.0,0.00340387,140.85772007961,22.0,-54.495,6.93,,0,,0.16,0.09,0.35,,,,3.0,2.0,4.0,4.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,Jenson Seelt,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,45.0,37.0,5.0,,0.0,34.0,37.0,3.0,8.0,7.0,1.0,,,,90.0,62.0,6.0,9.0,0.00118161,158.14489968302,19.0,-3.36,12.075,,2,,-0.06,0.14,-0.62,,,,2.0,4.0,2.0,5.0,,,,1.0,,2.0,,,,0.1057,1.0,0.11,,1.0,,,1.0,,,,,1.0,0.5433,,,,,1.0,,,
14062146,away,VfL Wolfsburg,Aaron Zehnter,aaron-zehnter,A. Zehnter,M,25,180,593,M,1127788,EUR,1099180800,D,25,25,False,34.0,26.0,5.0,1.0,0.0,16.0,20.0,10.0,14.0,5.0,8.0,,,,90.0,57.0,6.6,10.0,0.107127,74.6180093504,12.0,-26.88,6.93,,0,,0.16,0.14,0.31,,1.0,1.0,4.0,,6.0,2.0,,1.0,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14062146,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,41.0,37.0,,,0.0,26.0,26.0,11.0,15.0,1.0,2.0,,,,89.0,53.0,6.1,9.0,0.0070157,135.80021605856,17.0,18.375,23.835,,0,,-0.27,-0.16,-0.03,,,,3.0,1.0,6.0,2.0,,2.0,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,53.0,41.0,8.0,2.0,0.0,26.0,30.0,15.0,23.0,2.0,8.0,,,,90.0,65.0,6.7,16.0,0.0573192,220.90571305101,24.0,-128.1,5.88,,1,,0.24,0.16,-0.04,,3.0,1.0,1.0,,3.0,2.0,,1.0,,1.0,,,2.0,1.0,1.0,0.0156,1.0,-0.05,,,,,1.0,,,True,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20706,M,105734,EUR,698025600,M,24,24,False,49.0,41.0,4.0,1.0,1.0,18.0,18.0,23.0,31.0,1.0,6.0,,,,89.0,62.0,6.9,14.0,0.353024,140.71063214694,18.0,-31.5,7.665,,0,,0.31,0.29,-0.09,,3.0,,2.0,1.0,6.0,3.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,,2.0,,,,chriseriksen8,,,,,,2.0,,,,1.0,,,,1.0,,
14062146,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,10,10,False,33.0,29.0,1.0,1.0,1.0,14.0,16.0,15.0,17.0,2.0,4.0,,,,83.0,43.0,6.9,7.0,0.340224,172.61945697798,19.0,-40.215,8.61,,2,,0.13,0.6,-0.04,,,,,,5.0,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,0.3719,1.0,-0.57,,,lovromajer,,1.0,,,,2.0,1.0,0.1388,1.0,1.0,,,,1.0,1.0,
14062146,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,23.0,17.0,2.0,1.0,0.0,8.0,8.0,9.0,15.0,1.0,3.0,,,,69.0,47.0,8.5,12.0,0.00636157,92.937600166596,11.0,16.38,11.655,,3,,-0.13,0.27,-0.09,,,,7.0,,11.0,6.0,1.0,4.0,3.0,,,1.0,3.0,2.0,4.0,0.8798,,0.98,,,,,1.0,,,,1.0,3.0,1.8121,,,,,,,,2.0
14062146,away,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,17.0,13.0,3.0,2.0,0.0,3.0,5.0,10.0,12.0,,1.0,,,,83.0,32.0,7.4,11.0,0.0158998,87.519497120075,6.0,-53.025,-0.20999999999999,,3,,-0.31,-0.07,-0.05,,1.0,,1.0,1.0,6.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,0.3423,1.0,0.55,,1.0,amoura9,,,Mohamed El Amine Amoura,,,1.0,1.0,0.683,,2.0,,,,1.0,,1.0
14062146,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,21.0,12.0,6.5,4.0,0.00057603,,,,,,0,,-0.03,-0.08,0.17,,,,2.0,,4.0,1.0,,1.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
14062146,away,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,3,3,True,1.0,,,,0.0,,1.0,,,4.0,,,,,14.0,7.0,6.9,1.0,,,,,,,0,,-0.03,,0.39,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,1127790,EUR,1108425600,F,17,17,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,14.0,4.0,6.4,,0.00232631,9.878429227362,1.0,-9.87,-9.87,,0,,0.04,0.03,0.13,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,5,5,True,,,,,0.0,,,,,1.0,,,,,1.0,2.0,,,,,,,,,0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Pharell Hensel,pharell-hensel,P. Hensel,M,37,188,37,M,2114948,EUR,1181260800,M,37,37,True,,,,,0.0,,,,,1.0,,,,,1.0,2.0,,1.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Jan Bürger,jan-burger,J. Bürger,D,41,180,49,M,1568511,EUR,1173484800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Bürger,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062146,away,VfL Wolfsburg,Trevor Benedict,trevor-benedict,T. Benedict,F,43,182,20,M,1901954,EUR,1175644800,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
