match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_outfielderBlock,player_sofascoreId,stat_errorLeadToAShot
12421187,home,Cercle Brugge,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,False,10.0,7.0,,,0.0,2.0,2.0,5.0,9.0,5.0,8.0,2.0,,,,89.0,38.0,7.0,10.0,0.00529239,7,,Felipe Augusto,,9.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,,,5.0,2.0,3.0,1.0,1.1031,1.219,1.0,1.0,,1.0,2.0,,,,3.0,1.0,1.0,,,
12421187,home,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,True,5.0,2.0,,,0.0,,1.0,3.0,5.0,1.0,6.0,1.0,,,,14.0,21.0,7.0,8.0,0.0289681,0,,,,3.0,3.0,1.0,3.0,4.0,,,1.0,,1.0,1.0,,,3.0,,,,1.0,1.0,,,,,,,,,,,
12421187,home,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,4.0,2.0,,,,14.0,12.0,7.1,4.0,0.00157616,1,,,,,3.0,3.0,,1.0,,,,,,2.0,1.0,,1.0,0.0317,,,1.0,,,,,,,,,,,,
12421187,home,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,True,,,,,0.0,,,,,,2.0,,,,,10.0,6.0,6.6,,,0,,Emmanuel Kakou,,2.0,,,4.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12421187,home,Cercle Brugge,Senna Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,,,8.0,4.0,6.6,1.0,0.0261243,0,,Senna,Miangue,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,home,Cercle Brugge,Malamine Efekele,efekele-malamine,M. Efekele,M,21,180.0,214,M,1385508,EUR,1090195200,F,7,7,True,,,,,0.0,,,,,,1.0,1.0,,,,1.0,2.0,,1.0,,0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12421187,home,Cercle Brugge,Eloy Room,eloy-room,E. Room,G,,188.0,180,M,40859,EUR,602726400,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,home,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,home,Cercle Brugge,Alama Bayo,alama-bayo,A. Bayo,M,22,181.0,107,M,1520808,EUR,1138838400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,Alama Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,away,KV Mechelen,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190.0,160,M,877292,EUR,830217600,G,1,1,False,42.0,31.0,15.0,4.0,0.0,30.0,32.0,1.0,10.0,,,11.0,,4.0,6.0,90.0,56.0,7.6,11.0,0.0001792,0,0.5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,away,KV Mechelen,Toon Raemaekers,toon-raemaekers,T. Raemaekers,D,28,195.0,180,M,1006483,EUR,968457600,D,4,4,False,66.0,60.0,5.0,2.0,0.0,46.0,48.0,14.0,18.0,1.0,4.0,7.0,,,,90.0,81.0,7.1,9.0,0.0258482,1,,,,6.0,,,5.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,0.0444,,1.0,,,1.0,,,,,,,,1.0,,
12421187,away,KV Mechelen,Stephen Welsh,welsh-stephen,S. Welsh,D,57,180.0,174,M,862953,EUR,948240000,D,21,21,False,69.0,67.0,7.0,6.0,0.0,55.0,56.0,12.0,13.0,1.0,1.0,1.0,,,,90.0,85.0,7.3,2.0,0.00651726,0,,,,6.0,,,8.0,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,
12421187,away,KV Mechelen,Ahmed Touba,ahmed-touba,A. Touba,D,5,190.0,4979,M,856216,EUR,889747200,D,6,6,False,86.0,68.0,19.0,10.0,0.0,52.0,57.0,16.0,29.0,9.0,18.0,5.0,,,,90.0,121.0,7.4,24.0,0.0139443,1,,,,14.0,1.0,,8.0,8.0,1.0,3.0,6.0,2.0,3.0,3.0,1.0,,4.0,0.019,,,,,2.0,,,,,,,,1.0,Toubaahmed59,
12421187,away,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,77,77,False,17.0,15.0,4.0,2.0,0.0,8.0,8.0,8.0,11.0,,2.0,2.0,,,,45.0,27.0,6.8,4.0,0.0283848,1,,,,2.0,,,,2.0,,,,2.0,,1.0,,1.0,2.0,0.0172,0.0612,,2.0,1.0,,,,,,,,,,,
12421187,away,KV Mechelen,Fredrik Hammar,fredrik-hammar,F. Hammar,M,6,181.0,204,M,946959,EUR,983145600,M,33,33,False,48.0,33.0,10.0,4.0,0.0,22.0,29.0,11.0,19.0,,4.0,6.0,,,,74.0,62.0,6.2,18.0,0.0086807,1,,,,10.0,,,,2.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,,1.0,0.0344,,,,,1.0,,,,,,,,,,1.0
12421187,away,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,16,16,False,64.0,51.0,10.0,6.0,0.0,30.0,36.0,21.0,28.0,3.0,10.0,6.0,,,,90.0,78.0,7.0,15.0,0.0392426,0,,,,5.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,2.0,,,2.0,,,,True,,,,,,
12421187,away,KV Mechelen,José Marsà,jose-marsa,J. Martinez,D,3,181.0,217,M,962625,EUR,1015200000,M,3,3,False,40.0,34.0,3.0,2.0,0.0,21.0,23.0,14.0,21.0,2.0,5.0,4.0,,,,73.0,67.0,7.1,12.0,0.444997,0,,,,4.0,1.0,,5.0,2.0,1.0,1.0,1.0,,,1.0,,,2.0,,,1.0,4.0,1.0,1.0,,,1.0,,,,,1.0,,
12421187,away,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184.0,140,M,58917,EUR,688003200,F,7,7,False,40.0,27.0,5.0,4.0,0.0,10.0,13.0,17.0,30.0,1.0,4.0,3.0,,,,83.0,59.0,6.8,22.0,0.19203,0,,,,15.0,2.0,,,1.0,2.0,2.0,6.0,4.0,2.0,3.0,,,,,,2.0,3.0,,1.0,,,1.0,,,,,,,
12421187,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,F,19,19,False,18.0,13.0,2.0,1.0,0.0,8.0,9.0,5.0,11.0,,2.0,1.0,,,,45.0,29.0,6.7,8.0,0.00278488,1,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,0.0233,,,2.0,,,,,,,,,,,,
12421187,away,KV Mechelen,Benito Raman,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,14,14,False,16.0,11.0,1.0,1.0,0.0,4.0,5.0,8.0,12.0,,3.0,1.0,,,,90.0,30.0,6.4,11.0,0.0278658,2,,,,7.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,0.3564,0.3157,,1.0,1.0,1.0,,,,,1.0,,,,,
12421187,away,KV Mechelen,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177.0,6622,M,1103488,EUR,1023408000,D,17,17,True,31.0,29.0,1.0,1.0,0.0,15.0,16.0,14.0,17.0,,1.0,1.0,,,,45.0,44.0,6.8,9.0,0.0235135,1,,,,4.0,,,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,0.0716,0.0339,,2.0,,2.0,,,,,,,,,,
12421187,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180.0,191,M,1445119,EUR,1091491200,M,35,35,True,20.0,17.0,1.0,1.0,0.0,10.0,10.0,7.0,11.0,1.0,4.0,4.0,,,,45.0,35.0,6.3,9.0,0.0181003,1,,,,6.0,3.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,,0.4556,,,1.0,,2.0,,,,,1.0,,,,,
12421187,away,KV Mechelen,Jules Van Cleemput,jules-van-cleemput,J. Van Cleemput,D,2,182.0,37,M,799163,EUR,878601600,D,2,2,True,26.0,19.0,3.0,1.0,0.0,14.0,15.0,5.0,11.0,2.0,2.0,2.0,,,,17.0,39.0,6.6,10.0,0.00952215,0,,,,2.0,1.0,,4.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
12421187,away,KV Mechelen,Petter Nosakhare Dahl,dahl-petter-nosakhare,P. N. Dahl,F,10,180.0,237,M,1199192,EUR,1066780800,F,10,10,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,2.0,1.0,,,,16.0,14.0,6.7,5.0,0.0171995,1,,,,2.0,4.0,2.0,,,,,,,,1.0,,1.0,,0.0269,0.0192,,,,,,,,,,,,,,
12421187,away,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197.0,268,M,886171,EUR,887500800,F,20,20,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,1.0,2.0,,,,16.0,4.0,6.7,2.0,0.00016948,0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12421187,away,KV Mechelen,Oskar Annell,annell-oskar,O. Annell,G,31,190.0,34,M,1445113,EUR,1108425600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,away,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185.0,7746,M,163199,EUR,795139200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandywalsh,
12421187,away,KV Mechelen,Noah Makanza,noah-makanza,N. Makanza,M,26,175.0,203,M,1972918,EUR,1105660800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,Noah Makanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421187,away,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
