match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_wonContest,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_ownGoals,stat_clearanceOffLine,stat_penaltyWon,stat_penaltyMiss,stat_totalOffside
14131896,home,FC Alverca,André Gomes,André Gomes,,andre-gomes,A. Gomes,G,13,182,794,M,1139990,EUR,1098230400,G,13,13,False,24.0,14.0,15.0,5.0,0.0,11.0,13.0,3.0,11.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,90.0,37.0,10.0,10.0,0.00061376,1.6164,0,3.1202,0.04,-0.06,0.42,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Kaiky Naves,Kaiky Naves,,kaiky-naves,K. Naves,D,4,186,1824,M,1167068,EUR,1020816000,D,4,4,False,33.0,30.0,9.0,6.0,0.0,20.0,21.0,10.0,12.0,5.0,2.0,,,,,,90.0,58.0,7.5,5.0,0.0028718,,0,,0.14,0.02,0.42,,1.0,4.0,2.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Sergi Gómez,,,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,5,5,False,17.0,17.0,1.0,1.0,0.0,14.0,14.0,3.0,3.0,2.0,,,,,,,71.0,27.0,7.1,1.0,0.00200033,,0,,0.07,0.01,0.32,,,1.0,,,6.0,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Bastien Meupiyou,,,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,False,43.0,38.0,8.0,4.0,0.0,30.0,34.0,8.0,9.0,7.0,7.0,,,,,,90.0,65.0,6.6,10.0,0.00435434,,0,,0.08,0.19,-0.21,,,1.0,7.0,2.0,5.0,,1.0,4.0,2.0,3.0,,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Nabil Touaizi,,,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,M,2,2,False,29.0,20.0,4.0,1.0,0.0,9.0,13.0,11.0,16.0,4.0,3.0,,,,,,90.0,56.0,7.4,15.0,0.221751,,1,,0.36,0.16,0.16,,,2.0,,2.0,4.0,,1.0,,,2.0,,,2.0,,,5.0,2.0,1.0,0.0432,2.0,-0.01,,,,,,,,,,,
14131896,home,FC Alverca,Alexsandro Amorim,,,amorim,Amorim,M,4,177,437,M,1511706,EUR,1116374400,M,8,8,False,35.0,28.0,4.0,2.0,0.0,17.0,20.0,11.0,15.0,10.0,7.0,2.0,,,,,90.0,52.0,7.3,9.0,0.0208282,,0,,0.15,0.12,0.14,,1.0,,6.0,2.0,1.0,,1.0,7.0,5.0,,,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,
14131896,home,FC Alverca,Sabit Abdulai,,,sabit-abdulai,S. Abdulai,M,21,185,126,M,1031485,EUR,926380800,M,21,21,False,29.0,26.0,3.0,1.0,0.0,19.0,20.0,7.0,9.0,2.0,5.0,,,,,,71.0,38.0,6.8,5.0,0.00201033,,1,,0.0,0.04,0.23,,,1.0,2.0,,3.0,,1.0,1.0,1.0,,,2.0,,,,,,,0.0088,,-0.02,,1.0,0.0765,,,,,,,,
14131896,home,FC Alverca,Francisco Chissumba,Francisco,Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,M,55,55,False,43.0,36.0,5.0,1.0,0.0,26.0,31.0,10.0,12.0,9.0,7.0,2.0,,,,,90.0,85.0,7.0,18.0,0.041979,,1,,0.1,0.07,0.18,,,,7.0,7.0,5.0,,,3.0,1.0,2.0,,2.0,4.0,,,2.0,,,0.503,,-0.53,2.0,,,1.0,,,,,,,
14131896,home,FC Alverca,Lincoln,,,lincoln,Lincoln,M,18,177,840,M,794928,EUR,910396800,F,18,18,False,32.0,26.0,4.0,3.0,0.0,12.0,13.0,14.0,19.0,8.0,6.0,5.0,,,,,85.0,51.0,7.4,11.0,0.0154817,,2,,0.04,0.05,0.37,,1.0,1.0,4.0,1.0,1.0,,,3.0,1.0,,,2.0,,,,2.0,,,0.0987,,0.01,,1.0,0.0339,1.0,,,,,,,
14131896,home,FC Alverca,Marko Milovanović,Marko,Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,9,9,False,11.0,8.0,,,0.0,3.0,4.0,5.0,7.0,2.0,,,,,,,67.0,18.0,6.4,6.0,0.00819481,,1,,-0.1,0.0,0.14,,1.0,2.0,2.0,,1.0,,,,,3.0,,,,,1.0,,,,0.0423,,-0.37,,,,1.0,,,,,,,
14131896,home,FC Alverca,Figueiredo,Figueiredo,,figueiredo,Figueiredo,M,20,178,683,M,1105790,EUR,997747200,F,20,20,False,34.0,26.0,,,0.0,14.0,16.0,12.0,18.0,11.0,4.0,2.0,,,,,85.0,56.0,7.4,17.0,0.112852,,2,,0.15,0.3,0.14,,1.0,4.0,4.0,5.0,1.0,,,1.0,1.0,4.0,,1.0,4.0,,,3.0,1.0,,0.1087,2.0,-0.35,1.0,,,2.0,,,,,,,
14131896,home,FC Alverca,Sandro Lima,,,sandro-lima,S. Lima,F,91,186,115,M,344023,EUR,657072000,F,91,91,True,11.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,7.0,5.0,2.0,3.0,,,,,23.0,19.0,6.8,6.0,0.0386369,,0,,-0.02,0.13,0.18,,1.0,2.0,4.0,,1.0,,,,,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,
14131896,home,FC Alverca,Steven Baseya,Steven Baseya,,steven-baseya,S. Baseya,D,14,189,123,M,1506777,EUR,1105660800,D,14,14,True,5.0,2.0,3.0,1.0,0.0,,1.0,2.0,4.0,,,,,,,,19.0,11.0,7.0,4.0,0.00051776,,1,,0.02,0.0,0.42,,,,,,3.0,1.0,,,,1.0,,,,,,,,1.0,0.0469,,0.0,,,,,,,,,,,
14131896,home,FC Alverca,Davy Gui,Davy,Gui,davy-jean-carl-kamon-gui-gui,D. Gui,M,6,185,95,M,2033832,EUR,1150329600,M,6,6,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,19.0,10.0,6.6,4.0,0.00204658,,2,,-0.01,0.26,-0.01,,,,2.0,,,,1.0,,,1.0,,,,,2.0,2.0,,1.0,0.6853,,0.01,,1.0,0.5165,,1.0,,,,,,
14131896,home,FC Alverca,Gian Cabezas,Gian Cabezas,,gian-cabezas,G. Cabezas,M,28,178,88,M,1099301,EUR,1041379200,M,28,28,True,5.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,12.0,7.0,6.6,2.0,0.00167564,,0,,0.0,0.06,0.13,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Cédric Nuozzi,,,cedric-nuozzi,C. Nuozzi,F,11,177,136,M,1405454,EUR,1138579200,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,12.0,9.0,6.5,6.0,0.0244675,,1,,0.19,0.0,0.0,,,,3.0,2.0,,,,,,1.0,,1.0,,,,2.0,,,0.3018,1.0,0.02,,1.0,,,1.0,1.0,,,,,
14131896,home,FC Alverca,Matheus Mendes,,,matheus-mendes,M. Mendes,G,31,193,410,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Isaac James,Isaac,James,isaac-james,I. James,D,12,175,46,M,1915110,EUR,1093651200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Gonçalo Esteves,,,goncalo-esteves,G. Esteves,D,2,171,466,M,1130376,EUR,1077840000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131896,home,FC Alverca,Tiago Leite,Tiago Leite,,tiago-leite,T. Leite,F,79,185,51,M,1528310,EUR,965001600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
