match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_bigChanceCreated,stat_fouls,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_goals,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyConceded
12117348,home,Bahia,Danilo Fernandes,,,danilo-fernandes,D. Fernandes,G,1,189.0,643,M,145054,EUR,576028800.0,G,1,1,False,20.0,15.0,8.0,3.0,0.0,13.0,14.0,2.0,6.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,90.0,30.0,7.2,5.0,0.00017642,0,0.2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Gilberto,,,gilberto,Gilberto,D,2,181.0,1500,M,261687,EUR,731462400.0,D,2,2,False,35.0,31.0,3.0,1.0,0.0,13.0,14.0,19.0,23.0,3.0,8.0,4.0,4.0,,,,90.0,59.0,7.7,9.0,0.120045,0,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Gabriel Xavier,Gabriel Xavier,,gabriel-xavier,G. Xavier,D,3,190.0,1259,M,1117710,EUR,989107200.0,D,3,3,False,39.0,32.0,5.0,2.0,0.0,28.0,30.0,4.0,9.0,6.0,7.0,7.0,,1.0,,,90.0,51.0,7.4,7.0,0.00198937,2,,,,2.0,1.0,,,,,1.0,,,,,1.0,2.0,1.0,0.1557,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Kanu,,,kanu,Kanu,D,4,186.0,926,M,871705,EUR,857692800.0,D,4,4,False,41.0,35.0,2.0,,0.0,23.0,25.0,12.0,16.0,2.0,5.0,7.0,1.0,1.0,,,90.0,56.0,7.1,7.0,0.00356034,0,,,,3.0,,1.0,,,,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Luciano Juba,,,luciano-juba,L. Juba,D,46,176.0,3659,M,1017264,EUR,935884800.0,D,46,46,False,30.0,22.0,,,0.0,11.0,12.0,12.0,23.0,3.0,5.0,5.0,2.0,1.0,,,90.0,57.0,7.7,12.0,0.100061,0,,5.0,1.0,2.0,,,,,,2.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Caio Alexandre,,,caio-alexandre,C. Alexandre,M,19,174.0,1777,M,1008832,EUR,919814400.0,M,19,19,False,41.0,36.0,5.0,2.0,0.0,18.0,20.0,18.0,23.0,,1.0,,1.0,,,,67.0,51.0,6.6,8.0,0.00946466,1,,2.0,,6.0,2.0,1.0,,,2.0,,1.0,,,,,1.0,,0.0296,,3.0,,,,,,,,,,,,,,,,
12117348,home,Bahia,Jean Lucas,,,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600.0,M,6,6,False,23.0,20.0,2.0,1.0,0.0,10.0,10.0,10.0,14.0,2.0,4.0,,6.0,,,,79.0,34.0,6.7,7.0,0.00573499,1,,1.0,,7.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,3.0,,,0.0274,,3.0,1.0,,,,,,,,,,,,,,,
12117348,home,Bahia,Ademir,,,ademir,Ademir,F,7,172.0,1700,M,922546,EUR,792892800.0,M,7,7,False,14.0,9.0,,,1.0,2.0,2.0,8.0,13.0,,4.0,,6.0,1.0,,,70.0,31.0,7.3,9.0,0.115775,5,,1.0,1.0,8.0,1.0,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,5.0,1.0,,0.9404,1.0,,2.0,1.0,2.0,0.3694,,,,,,,,,,,,
12117348,home,Bahia,Everton Ribeiro,,,everton-ribeiro,E. Ribeiro,M,10,174.0,5845,M,145063,EUR,608169600.0,M,10,10,False,32.0,27.0,1.0,,0.0,8.0,10.0,20.0,25.0,2.0,6.0,,4.0,2.0,,,71.0,43.0,7.1,9.0,0.219375,1,,3.0,1.0,4.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,0.0077,,1.0,1.0,,,,evertonri,True,,,,,,,,,,
12117348,home,Bahia,Thaciano,,,thaciano,Thaciano,M,16,182.0,1796,M,872039,EUR,800236800.0,M,16,16,False,9.0,6.0,1.0,,0.0,,1.0,6.0,8.0,,2.0,3.0,3.0,1.0,,,67.0,18.0,7.6,5.0,0.590809,1,,,,5.0,1.0,1.0,,,,,1.0,,1.0,3.0,2.0,,,0.1157,1.0,1.0,,,1.0,0.2346,,,1.0,2.0,,,,,,,,
12117348,home,Bahia,Luciano Rodríguez,,,luciano-rodriguez,L. Rodríguez,F,19,179.0,4244,M,1099361,EUR,1058313600.0,F,17,17,False,10.0,6.0,,,0.0,3.0,4.0,3.0,6.0,1.0,5.0,1.0,4.0,1.0,,,90.0,36.0,6.8,12.0,0.00773428,5,,,,6.0,,2.0,5.0,1.0,,,2.0,2.0,,1.0,,1.0,,1.5953,,,2.0,2.0,2.0,1.143,,,1.0,,1.0,,,,,,,
12117348,home,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,26,173.0,1112,M,959620,EUR,924048000.0,M,26,26,True,6.0,3.0,,,0.0,3.0,3.0,,3.0,1.0,1.0,,,,,,23.0,9.0,6.5,4.0,2.326e-05,0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117348,home,Bahia,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,20,169.0,2141,M,1106140,EUR,986083200.0,F,11,11,True,7.0,4.0,2.0,1.0,0.0,2.0,4.0,2.0,3.0,,3.0,,3.0,,,,23.0,13.0,7.1,3.0,0.00259429,1,,,,1.0,,,1.0,1.0,,1.0,2.0,2.0,,,,1.0,,0.079,,1.0,,,,,,,,,,,,,,,,
12117348,home,Bahia,Everaldo,,,everaldo,Everaldo,F,9,181.0,2414,M,386212,EUR,678672000.0,F,9,9,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,,20.0,4.0,6.4,2.0,0.00019824,0,,,,6.0,,,,,,1.0,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,
12117348,home,Bahia,Cauly,,,cauly,Cauly,M,8,175.0,2903,M,255873,EUR,811123200.0,M,8,8,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,,2.0,,,,,,19.0,9.0,6.6,4.0,0.00029261,0,,,,2.0,,,3.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Yago Felipe,,,yago-felipe,Y. Felipe,M,41,174.0,406,M,552164,EUR,791769600.0,M,20,20,True,1.0,,,,0.0,,,,1.0,,1.0,1.0,1.0,,,,11.0,4.0,6.4,1.0,,0,,,,3.0,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117348,home,Bahia,Adriel,Adriel,,adriel,Adriel,G,1,195.0,392,M,1106840,EUR,979430400.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Santiago Arias,,,santiago-arias,S. Arias,D,13,177.0,3440,M,158583,EUR,695260800.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Rezende,,,rezende,Rezende,D,5,186.0,736,M,868030,EUR,789004800.0,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187.0,899,M,794838,EUR,674697600.0,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117348,home,Bahia,Cicinho,,,cicinho,Cicinho,D,2,168.0,196,M,243271,EUR,599097600.0,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
