match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,captain,stat_totalCross,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine
11369964,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,F,13,13,False,59.0,56.0,5.0,5.0,17.0,17.0,39.0,44.0,2.0,1.0,,4.0,1.0,3.0,87.0,72.0,7.5,10.0,0.0603059,0,,,,1.0,,,1.0,,1.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175.0,1938,M,890110,EUR,906249600,F,7,7,True,10.0,10.0,,,1.0,1.0,9.0,10.0,2.0,1.0,1.0,3.0,1.0,,23.0,20.0,9.4,1.0,0.424087,4,,,,,1.0,3.0,2.0,1.0,,,0.217,0.7002,,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,
11369964,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,4.0,4.0,1.0,1.0,4.0,4.0,,,,,,,,,9.0,5.0,6.6,,3.218e-05,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,True,2.0,1.0,,,1.0,2.0,,,1.0,,,,,,9.0,3.0,6.5,1.0,1.201e-05,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183.0,257,M,930697,EUR,942364800,F,11,11,True,,,,,,,,,3.0,,,1.0,2.0,,9.0,5.0,6.7,1.0,,0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182.0,41,M,1127338,EUR,1015372800,M,14,14,True,1.0,,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Matt Lendfers,Matt Lendfers,,matt-lendfers,M. Lendfers,G,21,190.0,61,M,1393695,EUR,1141948800,G,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182.0,155,M,790973,EUR,848793600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,D,60,60,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185.0,65,M,1100555,EUR,1008115200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196.0,258,M,997499,EUR,697075200,G,16,16,False,25.0,18.0,15.0,9.0,15.0,18.0,3.0,7.0,,,,9.0,,,90.0,43.0,7.1,8.0,0.00070009,0,-0.2713,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,7.0,
11369964,away,KAA Gent,Ismael Kandouss,,,ismael-kandouss,I. Kandouss,D,27,192.0,739,M,934196,EUR,879292800,D,5,5,False,52.0,43.0,8.0,3.0,34.0,37.0,9.0,15.0,4.0,1.0,,2.0,1.0,2.0,90.0,69.0,6.5,13.0,0.00854528,0,,1.0,3.0,3.0,,,1.0,1.0,,,,,,8.0,2.0,,,,,1.0,,,,,,,,,,,
11369964,away,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189.0,608,M,801003,EUR,870912000,D,23,23,False,27.0,25.0,2.0,1.0,22.0,22.0,3.0,5.0,3.0,,,1.0,,,62.0,36.0,6.7,2.0,0.00078292,0,,3.0,2.0,3.0,,,,,1.0,,,,,6.0,1.0,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Brian Agbor,,,agbor-brian,B. Agbor,D,46,190.0,53,M,1067622,EUR,1007596800,D,21,21,False,49.0,42.0,10.0,7.0,31.0,35.0,11.0,14.0,3.0,2.0,1.0,6.0,1.0,2.0,90.0,67.0,7.0,12.0,0.00917761,0,,,1.0,2.0,,,,1.0,,,,,1.0,5.0,2.0,,,1.0,,,,,,,,,,,,,1.0
11369964,away,KAA Gent,Noah Fadiga,,,fadiga-noah,N. Fadiga,M,27,187.0,700,M,960437,EUR,944179200,M,22,22,False,22.0,17.0,1.0,,14.0,17.0,3.0,6.0,2.0,2.0,,4.0,1.0,1.0,82.0,37.0,6.8,9.0,0.00171659,1,,,,2.0,1.0,,3.0,1.0,1.0,,0.0323,,,1.0,,,1.0,,,,,,,,,,,,,,
11369964,away,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187.0,181,M,149795,EUR,788140800,M,13,13,False,57.0,38.0,16.0,7.0,23.0,30.0,15.0,27.0,3.0,2.0,1.0,10.0,1.0,2.0,90.0,72.0,6.2,23.0,0.0117457,0,,,,5.0,,,1.0,,1.0,3.0,,,,5.0,,,,,,1.0,,,,,,,,,,,
11369964,away,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188.0,1075,M,1019125,EUR,958435200,M,6,6,False,31.0,24.0,2.0,1.0,13.0,17.0,11.0,14.0,2.0,,,3.0,2.0,,90.0,40.0,6.4,9.0,0.00328768,0,,,,4.0,,,2.0,2.0,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
11369964,away,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190.0,3096,M,1009738,EUR,1022544000,M,3,3,False,10.0,7.0,,,6.0,8.0,1.0,2.0,1.0,,,1.0,,1.0,30.0,16.0,5.2,4.0,0.0021422,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176.0,162,M,45990,EUR,572832000,F,24,24,False,13.0,10.0,2.0,1.0,6.0,7.0,4.0,7.0,1.0,,,2.0,1.0,1.0,26.0,17.0,6.6,5.0,0.0186227,0,,,,,,,,,,,,,,,,True,1.0,,,,,,,,,,,,,,
11369964,away,KAA Gent,Daisuke Yokota,,,daisuke-yokota,D. Yokota,F,18,171.0,556,M,1108551,EUR,960595200,F,14,14,False,12.0,11.0,,,4.0,4.0,8.0,9.0,4.0,2.0,2.0,2.0,1.0,2.0,62.0,25.0,6.9,4.0,0.113075,1,,1.0,,3.0,,,2.0,,1.0,,0.0386,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,
11369964,away,KAA Gent,Laurent Depoitre,,,laurent-depoitre,L. Depoitre,F,29,191.0,125,M,171235,EUR,597456000,F,29,29,False,12.0,8.0,,,3.0,4.0,5.0,8.0,4.0,,,1.0,,3.0,62.0,21.0,6.7,8.0,0.0190326,1,,5.0,4.0,6.0,,,,,,1.0,0.2434,,,3.0,,,,,,,,1.0,,,,,,,,,
11369964,away,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,8,8,True,18.0,13.0,2.0,,7.0,9.0,7.0,11.0,1.0,,,2.0,,3.0,64.0,30.0,6.9,9.0,0.00860831,1,,1.0,1.0,2.0,,1.0,1.0,,,,0.0414,0.6113,1.0,3.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,,
11369964,away,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180.0,256,M,1046245,EUR,1006300800,M,18,18,True,11.0,9.0,4.0,2.0,5.0,6.0,4.0,5.0,3.0,,,1.0,3.0,,28.0,19.0,6.4,2.0,0.00533818,0,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176.0,575,M,1135616,EUR,1107129600,F,9,9,True,3.0,2.0,,,2.0,3.0,,,1.0,,,2.0,,1.0,28.0,9.0,6.3,4.0,2.473e-05,0,,,,2.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,
11369964,away,KAA Gent,Ahmed Abdullahi,,,abdullahi-ahmed,A. Abdullahi,F,9,,662,M,1442017,EUR,1087603200,F,32,32,True,5.0,4.0,,,2.0,2.0,2.0,4.0,,1.0,,1.0,,,28.0,9.0,6.3,4.0,0.00334498,0,,,,3.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,
11369964,away,KAA Gent,Matías Fernández,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,183.0,1683,M,1149144,EUR,1107388800,F,28,28,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,,,1.0,,,8.0,5.0,6.5,1.0,0.00028919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Celestin De Schrevel,,,de-schrevel-celestin,C. D. Schrevel,G,1,188.0,78,M,1048440,EUR,1017705600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Robbie Van Hauter,Robbie,Van Hauter,van-hauter-robbie,R. V. Hauter,M,14,170.0,39,M,1126689,EUR,1054252800,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182.0,175,M,1396529,EUR,1131148800,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369964,away,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184.0,273,M,1092662,EUR,1020556800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
