match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_dispossessed,stat_clearanceOffLine,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_unsuccessfulTouch,stat_keyPass,captain,stat_totalOffside,stat_shotOffTarget,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_penaltyFaced
12421184,home,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199.0,4402,M,1149148,EUR,1122768000,G,39,39,False,35.0,27.0,20.0,12.0,0.0,19.0,21.0,8.0,14.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,40.0,7.4,8.0,0.00352506,0,0.8577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3909,M,1134470,EUR,1009756800,D,77,77,False,18.0,15.0,3.0,2.0,0.0,4.0,6.0,11.0,12.0,8.0,5.0,,,,,,90.0,46.0,7.7,5.0,0.0248253,1,,z.elouahdi,1.0,1.0,5.0,9.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,0.044,0.3006,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185.0,237,M,935309,EUR,952992000,D,3,3,False,40.0,40.0,5.0,5.0,0.0,33.0,33.0,7.0,7.0,5.0,3.0,,,,,,90.0,57.0,8.2,,0.0234766,1,,,,1.0,,2.0,,,,,1.0,,,,0.0261,,1.0,6.0,1.0,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,4.0,2.0,1.0,,0.0,,2.0,2.0,2.0,1.0,1.0,,,,,,6.0,5.0,3.0,2.0,0.00019935,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,354046,EUR,776304000,D,18,18,False,48.0,40.0,5.0,1.0,0.0,24.0,27.0,16.0,22.0,2.0,6.0,,,,,,90.0,73.0,7.3,12.0,0.0401273,0,,joriskayembe23,,1.0,6.0,1.0,1.0,1.0,,,,,,3.0,,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12421184,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191.0,235,M,1086072,EUR,1074384000,M,24,24,False,10.0,9.0,,,0.0,7.0,7.0,2.0,3.0,1.0,2.0,,,,,,20.0,12.0,6.7,1.0,0.00113206,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,M,23,23,False,37.0,28.0,6.0,4.0,0.0,15.0,16.0,14.0,24.0,2.0,7.0,,,,,,89.0,53.0,7.6,15.0,0.216993,1,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,0.7884,0.8159,,,1.0,3.0,,,1.0,1.0,1.0,4.0,2.0,,,,,,,,
12421184,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171.0,6599,M,1468744,EUR,1195430400,M,20,20,False,32.0,23.0,4.0,2.0,0.0,12.0,13.0,13.0,23.0,,7.0,,,,,,70.0,58.0,6.9,18.0,0.125642,1,,,,,8.0,10.0,1.0,3.0,2.0,,1.0,,7.0,3.0,0.0227,,1.0,,,4.0,3.0,,2.0,,,3.0,1.0,,,,,,,,
12421184,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,54.0,49.0,5.0,3.0,0.0,21.0,22.0,28.0,32.0,3.0,3.0,,,,,,90.0,81.0,8.0,11.0,0.403755,1,,,,,3.0,10.0,1.0,3.0,3.0,1.0,5.0,2.0,2.0,,0.0378,0.3206,,,2.0,,2.0,,,1.0,,3.0,2.0,True,1.0,,,,,,
12421184,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172.0,2650,M,1477662,EUR,1102982400,M,7,7,False,26.0,22.0,2.0,1.0,0.0,5.0,5.0,18.0,24.0,2.0,5.0,,,,,,69.0,54.0,7.6,14.0,0.138732,2,,,,,4.0,8.0,,5.0,3.0,,1.0,,4.0,1.0,0.1112,,1.0,,,3.0,1.0,,1.0,,,5.0,1.0,,1.0,1.0,1.0,,,,
12421184,home,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196.0,5773,M,987734,EUR,974937600,F,99,99,False,13.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,9.0,2.0,1.0,,,,,,69.0,30.0,6.1,10.0,0.0791719,2,,,1.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.5173,0.437,,,,,5.0,,,,,3.0,1.0,,,1.0,,2.0,1.0,,
12421184,home,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179.0,4440,M,839095,EUR,920937600,D,46,46,True,27.0,22.0,4.0,,0.0,14.0,16.0,8.0,11.0,1.0,2.0,,,,,,70.0,36.0,6.6,5.0,0.00209411,1,,,,1.0,,2.0,,,,,1.0,1.0,,,0.454,,,,1.0,,,,,,,,,,,1.0,,1.0,,,
12421184,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182.0,619,M,1512197,EUR,1119139200,F,32,32,True,6.0,4.0,,,0.0,,,4.0,6.0,1.0,1.0,,,,,,21.0,15.0,6.6,4.0,0.00209344,1,,,,,2.0,2.0,,2.0,,,,,2.0,,0.0254,,,,,,,,,,,,,,,1.0,,,,,
12421184,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185.0,4405,M,1010634,EUR,987033600,F,9,9,True,10.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,6.0,,,,,,,,21.0,18.0,7.4,6.0,0.00455648,1,,,,2.0,5.0,4.0,1.0,1.0,,1.0,,,3.0,1.0,0.7884,0.8828,,,,,2.0,,,,1.0,,,,,,1.0,,,,
12421184,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190.0,620,M,1396027,EUR,1073260800,M,21,21,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,2.0,,,,,,20.0,10.0,7.2,1.0,0.00584614,0,,,,,2.0,,,,,,,,,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,
12421184,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180.0,165,M,961902,EUR,1011571200,D,27,27,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188.0,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184.0,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Luca Oyen,,,luca-oyen,L. Oyen,M,11,172.0,406,M,996986,EUR,1047600000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421184,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172.0,366,M,198282,EUR,703900800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421184,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187.0,289,M,996979,EUR,1015632000,G,1,1,False,34.0,30.0,8.0,4.0,0.0,29.0,32.0,1.0,2.0,,4.0,,1.0,3.0,,,90.0,39.0,6.8,4.0,0.00024027,0,0.7567,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0
12421184,away,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184.0,257,M,832976,EUR,881971200,D,5,5,False,44.0,44.0,2.0,2.0,0.0,28.0,28.0,16.0,17.0,2.0,1.0,,,,,,65.0,51.0,6.7,1.0,0.0108151,0,,,,1.0,3.0,2.0,1.0,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
12421184,away,Oud-Heverlee Leuven,Hasan Kuruçay,,,kurucay-hassan,H. Kuruçay,D,4,187.0,204,M,852096,EUR,872985600,D,58,58,False,71.0,67.0,8.0,6.0,0.0,37.0,38.0,30.0,33.0,2.0,4.0,,,,,,90.0,80.0,6.6,4.0,0.0291513,0,,,1.0,,4.0,6.0,1.0,,,,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,
12421184,away,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175.0,168,M,590036,EUR,786240000,D,14,14,False,69.0,66.0,4.0,2.0,0.0,25.0,25.0,42.0,47.0,2.0,3.0,,,,,,90.0,82.0,7.1,6.0,0.430038,0,,,6.0,,7.0,4.0,,,,,2.0,1.0,2.0,2.0,,,,1.0,,3.0,,,1.0,,,,1.0,,,,,,,,
12421184,away,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178.0,57,M,823046,EUR,871948800,M,77,77,False,30.0,22.0,,,0.0,10.0,11.0,13.0,24.0,2.0,1.0,,,,,,79.0,48.0,6.9,15.0,0.0594787,0,,,,,,3.0,,,,,1.0,,2.0,,,,,1.0,,5.0,,,1.0,,,2.0,1.0,,,,,,,,
12421184,away,Oud-Heverlee Leuven,Wouter George,,,wouter-george,W. George,M,6,172.0,63,M,983027,EUR,1015027200,M,55,55,False,33.0,27.0,4.0,2.0,0.0,12.0,13.0,15.0,20.0,,7.0,,,,,,65.0,43.0,6.2,10.0,0.0614494,1,,,,,11.0,3.0,4.0,1.0,,,2.0,1.0,1.0,4.0,0.0801,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,
12421184,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178.0,212,M,190413,EUR,837648000,M,8,8,False,68.0,58.0,3.0,,0.0,21.0,24.0,37.0,46.0,1.0,9.0,,,,,,90.0,90.0,7.6,14.0,0.203597,0,,,,,2.0,9.0,2.0,1.0,1.0,,7.0,2.0,1.0,,,,,,2.0,2.0,,,,1.0,,2.0,2.0,True,,,,,,,
12421184,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170.0,293,M,1028340,EUR,886204800,M,30,30,False,33.0,27.0,,,0.0,5.0,7.0,22.0,27.0,5.0,5.0,,,,,,79.0,55.0,6.8,10.0,0.0634793,1,,,,,6.0,2.0,1.0,2.0,1.0,,1.0,,,2.0,0.0555,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,
12421184,away,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174.0,435,M,978327,EUR,972604800,F,11,11,False,16.0,11.0,,,0.0,3.0,4.0,8.0,13.0,,3.0,,,,,,66.0,27.0,6.5,10.0,0.0212861,1,,,1.0,,4.0,2.0,,2.0,1.0,,,,1.0,1.0,0.1225,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,
12421184,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175.0,445,M,862821,EUR,898646400,F,10,10,False,48.0,43.0,4.0,2.0,0.0,14.0,14.0,29.0,40.0,,6.0,,,,,,90.0,66.0,6.7,15.0,0.100595,4,,,1.0,,4.0,,,,,1.0,,,,1.0,0.3135,,2.0,,1.0,6.0,2.0,,,,,2.0,3.0,,,1.0,,1.0,,,
12421184,away,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,417,M,1143547,EUR,996969600,F,19,19,False,15.0,9.0,2.0,2.0,0.0,3.0,5.0,6.0,12.0,,2.0,,,,,,90.0,30.0,6.5,11.0,0.0360045,5,,,,1.0,5.0,3.0,1.0,4.0,2.0,1.0,,,,2.0,0.6945,,2.0,,,2.0,,,,,,,1.0,,,2.0,,1.0,,,
12421184,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191.0,1087,M,1155383,EUR,1108512000,M,6,6,True,20.0,18.0,1.0,1.0,0.0,5.0,7.0,14.0,14.0,,3.0,,,,,,25.0,30.0,6.6,4.0,0.0868659,1,,,,,4.0,3.0,,,,1.0,1.0,1.0,2.0,2.0,0.3432,0.8577,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,,
12421184,away,Oud-Heverlee Leuven,William Balikwisha,,,william-balikwisha,W. Balikwisha,M,21,174.0,684,M,943881,EUR,926467200,M,21,21,True,16.0,14.0,,,0.0,2.0,2.0,14.0,17.0,,,,,,,,25.0,24.0,7.1,4.0,0.136945,0,,,,,1.0,3.0,,3.0,2.0,,,,1.0,,,,,,,3.0,,,2.0,1.0,,,2.0,,1.0,,,,,,
12421184,away,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181.0,893,M,1019892,EUR,1029369600,F,23,23,True,10.0,6.0,,,0.0,1.0,3.0,5.0,7.0,1.0,1.0,,,,,,24.0,18.0,6.9,5.0,0.0164154,3,,,,,,2.0,,1.0,1.0,,1.0,,,,0.2043,,,,,,,,,,,1.0,,,,3.0,,,,,
12421184,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179.0,703,M,846447,EUR,877392000,D,20,20,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,,,,,,,,11.0,13.0,6.1,3.0,0.00419632,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12421184,away,Oud-Heverlee Leuven,Manuel Osifo,Manuel Osifo,,manuel-osifo,M. Osifo,D,25,182.0,65,M,1122524,EUR,1059609600,M,25,25,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,,,,,,,,11.0,9.0,6.6,1.0,0.00087577,0,,,,,2.0,3.0,,,,,2.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,
