match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,stat_wonContest,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_challengeLost,stat_dispossessed,stat_penaltyConceded,stat_accurateCross,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss
10411547,home,Empoli,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186,3803,M,MarkoPjaca,190435,EUR,799718400,F,14,14,False,18.0,15.0,1.0,1.0,7.0,8.0,10.0,13.0,,2.0,,2.0,,,,,,,56.0,29.0,6.7,7.0,0.0782,0.0602,0.0427808,2,,,,3.0,1.0,4.0,4.0,1.0,,,,,,,,,2.0,,,1.0,,,1.0,,2.0,,,,,
10411547,home,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,True,15.0,13.0,1.0,,11.0,12.0,2.0,3.0,,1.0,1.0,1.0,,,,,,,45.0,20.0,6.6,4.0,0.2465,0.0592,0.00066124,1,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,
10411547,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,34,34,True,20.0,17.0,3.0,,16.0,18.0,1.0,2.0,,1.0,,2.0,,,,,,,35.0,23.0,6.5,3.0,0.0,0.0,0.00014454,0,,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
10411547,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,F,28,28,True,18.0,15.0,1.0,1.0,2.0,2.0,13.0,17.0,,2.0,,1.0,,,,,,,34.0,23.0,6.7,5.0,0.0,0.0,0.169251,0,,,,1.0,,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
10411547,home,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,,1012179,EUR,1047772800,M,21,21,True,13.0,12.0,,,7.0,7.0,5.0,8.0,,,,,,,,,,,24.0,17.0,6.5,4.0,0.0,0.0,0.0617807,0,,,,2.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10411547,home,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,11,11,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,13.0,5.0,6.6,2.0,0.0,0.0,0.00120233,0,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,
10411547,home,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Samir Ujkani,samir-ujkani,S. Ujkani,G,,186,72,,,27991,EUR,584064000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Duccio Degli Innocenti,duccio-degli-innocenti,D. D. Innocenti,M,6,180,80,M,,1015856,EUR,1051488000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Emmanuel Ekong,emmanuel-ekong,E. Ekong,M,11,176,283,M,,1000015,EUR,1024963200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Sam Lammers,sam-lammers,S. Lammers,F,10,191,836,M,,804901,EUR,862358400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,home,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,False,27.0,18.0,18.0,9.0,14.0,14.0,4.0,13.0,,,,7.0,,1.0,2.0,,,3.0,90.0,35.0,7.4,9.0,0.0,0.0,0.00046183,0,0.1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,False,41.0,35.0,8.0,5.0,20.0,20.0,15.0,22.0,1.0,4.0,1.0,6.0,,,,,,,90.0,53.0,7.8,7.0,0.1408,0.0,0.0603879,1,,,,1.0,,,,,2.0,2.0,,3.0,,,1.0,,,2.0,1.0,,True,,,,,,,,,
10411547,away,Atalanta,Merih Demiral,merih-demiral,M. Demiral,D,28,190,4108,M,merihdemiral,806968,EUR,889056000,D,28,28,False,29.0,26.0,2.0,1.0,22.0,23.0,4.0,6.0,4.0,7.0,6.0,6.0,,,,,,,90.0,46.0,7.7,4.0,0.0,0.0,0.00155471,0,,,,,,,,,2.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
10411547,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,28.0,22.0,6.0,4.0,13.0,14.0,9.0,14.0,1.0,4.0,1.0,4.0,1.0,,,,,,55.0,38.0,7.2,6.0,0.0,0.0,0.0155953,0,,,,,,,,,1.0,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,
10411547,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,M,33,33,False,36.0,25.0,2.0,1.0,10.0,13.0,16.0,26.0,6.0,8.0,2.0,2.0,,,,,,,90.0,60.0,7.2,18.0,0.4353,0.9848,0.051679,2,,,,3.0,2.0,12.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,1.0,,,,,1.0,,4.0,1.0,,1.0,1.0,,,,
10411547,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,88,88,False,50.0,46.0,3.0,1.0,16.0,16.0,30.0,34.0,,3.0,,5.0,,,,,,,90.0,59.0,7.5,6.0,0.0,0.0,0.130913,0,,,,,,5.0,,,,2.0,,3.0,,3.0,4.0,,,,,,,,2.0,,,,1.0,1.0,,
10411547,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,16.0,12.0,,,7.0,8.0,5.0,8.0,,2.0,,4.0,,,,,,,65.0,33.0,6.6,9.0,0.5511,0.1031,0.0308412,4,,,,,1.0,2.0,,3.0,,2.0,,1.0,4.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,
10411547,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,False,56.0,49.0,7.0,3.0,19.0,21.0,32.0,39.0,,2.0,2.0,5.0,,,,,,,90.0,72.0,7.0,11.0,0.7884,0.8322,0.238161,1,,,,4.0,,3.0,,,,2.0,,2.0,1.0,1.0,4.0,,,1.0,,1.0,,1.0,1.0,,2.0,,,,1.0,1.0
10411547,away,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,,842364,EUR,864086400,M,3,3,False,39.0,33.0,1.0,,13.0,15.0,20.0,25.0,,2.0,1.0,7.0,,,,,,,89.0,60.0,6.7,12.0,0.0775,0.0,0.0507395,2,,,,1.0,,3.0,,1.0,,2.0,,1.0,3.0,1.0,,1.0,,,1.0,,,,2.0,,,,,,,
10411547,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,False,23.0,16.0,1.0,,9.0,9.0,7.0,15.0,,3.0,,5.0,,,,,,,89.0,45.0,7.0,16.0,0.5868,0.5765,0.244287,6,,,,1.0,,9.0,3.0,4.0,,,2.0,,3.0,2.0,2.0,2.0,1.0,,,2.0,,2.0,3.0,,,1.0,,,1.0,
10411547,away,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,17,17,False,19.0,19.0,1.0,1.0,1.0,1.0,18.0,18.0,2.0,3.0,,,,,,,,,65.0,28.0,7.0,4.0,0.5312,0.1496,0.100679,3,,,,,1.0,5.0,,1.0,,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,,,3.0,,,,,,,
10411547,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,True,25.0,22.0,1.0,,14.0,15.0,8.0,10.0,,1.0,,3.0,,,,,,,35.0,28.0,6.6,3.0,0.0,0.0,0.00292085,0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10411547,away,Atalanta,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,malinovskyi18,195850,EUR,736473600,M,18,18,True,15.0,12.0,3.0,1.0,7.0,7.0,5.0,8.0,,2.0,,3.0,,,,,,,25.0,23.0,6.4,7.0,0.0137,0.0,0.00231112,1,,,,,,4.0,2.0,1.0,,,,2.0,,1.0,,,,2.0,,,,1.0,,,,,,,,
10411547,away,Atalanta,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,True,8.0,7.0,,,1.0,1.0,6.0,7.0,3.0,4.0,4.0,,,,,,,,25.0,14.0,6.8,2.0,0.0,0.0,0.0175592,0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10411547,away,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,,967722,EUR,994982400,D,5,5,True,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,2.0,,,,,,,,1.0,3.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411547,away,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
