match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_lastManTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10437960,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,18.0,17.0,4.0,3.0,17.0,18.0,6.0,1.0,2.0,90.0,27.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437960,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,96.0,86.0,7.0,6.0,45.0,49.0,8.0,,,90.0,107.0,7.6,10.0,1,Gonçalo,Inácio,goncaloinacio_25,41.0,47.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10437960,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,107.0,94.0,10.0,5.0,61.0,64.0,11.0,,,90.0,112.0,7.7,13.0,0,Sebastián,Coates,,33.0,43.0,1.0,5.0,3.0,8.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10437960,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,102.0,96.0,8.0,5.0,49.0,50.0,6.0,,,90.0,110.0,6.7,9.0,1,,,,47.0,53.0,,1.0,2.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10437960,home,Sporting CP,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,M,24,24,False,67.0,52.0,11.0,7.0,25.0,28.0,8.0,,,90.0,112.0,9.6,32.0,3,,,pedroporro29,33.0,59.0,,,1.0,4.0,4.0,3.0,2.0,2.0,2.0,,,,,8.0,,,,,1.0,20.0,,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,
10437960,home,Sporting CP,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,15,15,False,50.0,47.0,3.0,3.0,21.0,22.0,4.0,,,77.0,69.0,7.0,8.0,1,,,ugartemanu,26.0,28.0,1.0,,8.0,5.0,2.0,,,1.0,,,3.0,4.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,2.0,,,,,,,,,
10437960,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,28,28,False,27.0,20.0,2.0,1.0,6.0,8.0,6.0,,,77.0,43.0,7.5,12.0,2,,,pedroogoncalves28,15.0,20.0,1.0,,4.0,2.0,1.0,,,1.0,,,3.0,2.0,,2.0,,,,2.0,,1.0,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,
10437960,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,41.0,39.0,1.0,1.0,15.0,15.0,2.0,,,87.0,55.0,7.0,7.0,3,Nuno,Santos,,25.0,32.0,,,,,,,,,,,,,,1.0,,,,,,6.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,
10437960,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,12.0,11.0,,,3.0,3.0,2.0,,,45.0,25.0,6.7,7.0,0,,,,8.0,11.0,,,2.0,4.0,4.0,2.0,,,,,,1.0,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,
10437960,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,23.0,20.0,1.0,,9.0,9.0,1.0,,,56.0,28.0,6.5,4.0,2,Francisco,Trincão,trincao,11.0,15.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,
