match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_accurateLongBalls,stat_hitWoodwork,stat_totalClearance,stat_errorLeadToAShot,stat_fouls,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,captain,stat_errorLeadToAGoal,stat_goals
12448233,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,12.0,11.0,1.0,0.0,11.0,12.0,7.0,2.0,2.0,90.0,17.0,6.7,1.0,7.308e-05,0,0.5953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448233,home,Feyenoord,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177,516,M,796279,EUR,907027200,D,30,30,False,46.0,38.0,1.0,0.0,15.0,19.0,4.0,,,65.0,71.0,7.4,13.0,0.0731221,1,,23.0,28.0,1.0,2.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.048,,,,,,,,,,,,,,,,,,
12448233,home,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,75.0,66.0,5.0,0.0,24.0,26.0,3.0,,,90.0,89.0,7.0,9.0,0.0347809,2,,42.0,49.0,,3.0,4.0,5.0,7.0,,,,2.0,,4.0,1.0,,2.0,,0.046,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
12448233,home,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,75.0,73.0,3.0,0.0,23.0,24.0,5.0,,,90.0,96.0,8.1,6.0,0.313074,3,,51.0,53.0,2.0,1.0,3.0,3.0,8.0,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,0.3454,1.0,,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,0.304,3.0,,,,,,
12448233,home,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,51.0,46.0,,0.0,10.0,10.0,6.0,,,65.0,66.0,7.2,10.0,0.317568,2,,37.0,45.0,4.0,,1.0,,1.0,,,,1.0,,1.0,,,,,0.0464,,,,,,1.0,,,,1.0,,4.0,1.0,,,,,
12448233,home,Feyenoord,In-Beom Hwang,,,in-beom-hwang,I. Hwang,M,6,177,3392,M,889689,EUR,843177600,M,4,4,False,61.0,50.0,5.0,0.0,11.0,14.0,5.0,,,87.0,74.0,7.2,20.0,0.355269,0,,40.0,53.0,6.0,1.0,1.0,7.0,2.0,4.0,1.0,,,,,1.0,1.0,,1.0,,3.0,,,,1.0,1.0,,,,2.0,,3.0,,Hwang,1.0,,,
12448233,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,False,45.0,40.0,6.0,0.0,11.0,12.0,4.0,,,56.0,48.0,7.2,5.0,0.0396745,1,,29.0,33.0,,1.0,2.0,1.0,3.0,,,,1.0,,1.0,1.0,1.0,,,0.0294,5.0,,,,1.0,,,,,,,2.0,,rramizz_,,,,
12448233,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,36.0,31.0,,0.0,5.0,5.0,2.0,,,90.0,56.0,7.7,10.0,0.434736,5,,27.0,32.0,1.0,,,4.0,5.0,1.0,1.0,4.0,,,1.0,2.0,,1.0,,0.3522,,,,,,1.0,2.0,,3.0,2.0,0.1458,2.0,2.0,,1.0,True,,
12448233,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,23,23,False,33.0,26.0,4.0,0.0,7.0,8.0,3.0,,,90.0,69.0,7.2,21.0,0.560535,5,,21.0,34.0,9.0,1.0,,5.0,7.0,1.0,1.0,7.0,2.0,,,2.0,1.0,,,0.4716,3.0,2.0,1.0,,,2.0,5.0,2.0,2.0,2.0,0.3495,1.0,1.0,hadj.a20,1.0,,,
12448233,home,Feyenoord,Zepiqueno Redmond,Zepiqueno Redmond,,zepiqueno-redmond,Z. Redmond,F,29,184,686,M,1384488,EUR,1150934400,F,49,49,False,9.0,5.0,,0.0,,,1.0,,,56.0,17.0,6.7,5.0,0.0116147,1,,5.0,9.0,,2.0,1.0,4.0,3.0,,,1.0,,,,,,2.0,,0.0497,,,,,1.0,,,,1.0,,0.2138,,,,,,,
