match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateLongBalls,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalOffside,stat_wonTackle,captain,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_punches
11369389,home,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,11.0,8.0,,3.0,3.0,8.0,3.0,,,88.0,23.0,6.8,4.0,0.0659203,6,,5.0,2.0,5.0,1.0,,,1.0,2.0,0.9165,0.0322,,4.0,4.0,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,2.0,,,1.0,,,2.0,,
11369389,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,True,29.0,27.0,1.0,4.0,4.0,28.0,4.0,,,45.0,36.0,7.9,4.0,1.22624,0,,26.0,,,,,,1.0,,,,1.0,1.0,,,1.0,,,3.0,,,3.0,3.0,1.0,,,,,1.0,,,,1.0,3.0,,,
11369389,home,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,F,12,12,True,14.0,11.0,,3.0,3.0,12.0,1.0,,,25.0,22.0,7.6,4.0,0.0549637,3,,8.0,,1.0,2.0,1.0,,,1.0,0.5517,0.7276,,2.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
11369389,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,14.0,10.0,,1.0,3.0,11.0,2.0,,,25.0,18.0,6.8,5.0,0.0403348,0,,9.0,,2.0,,,,,,,,,3.0,,,,,1.0,1.0,,,,,,1.0,,3.0,,,,,2.0,,,,,
11369389,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,24,24,True,17.0,16.0,1.0,4.0,4.0,13.0,,,,20.0,21.0,7.4,2.0,0.105382,0,,12.0,1.0,3.0,,,,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,
11369389,home,Atlético Madrid,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,soyuncu_caglar,758608,EUR,832809600,D,4,4,True,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,2.0,5.0,,1.0,0.00013962,0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,home,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,,825133,EUR,785203200,D,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,home,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,13,13,False,62.0,48.0,24.0,47.0,50.0,12.0,6.0,3.0,7.0,90.0,76.0,7.7,14.0,0.00159762,0,-0.2338,1.0,,,,,,,,,,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11369389,away,Villarreal,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,,980732,EUR,985737600,D,26,26,False,75.0,66.0,10.0,31.0,36.0,39.0,5.0,,,90.0,94.0,6.9,10.0,0.0208423,0,,35.0,,5.0,,,,,1.0,,,7.0,1.0,,2.0,,1.0,,1.0,,,,,,,,4.0,,,1.0,,3.0,,,,,
11369389,away,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,59.0,53.0,5.0,43.0,46.0,13.0,,,,90.0,74.0,6.6,7.0,0.00294392,0,,10.0,1.0,1.0,,,2.0,1.0,,,,2.0,2.0,,9.0,,,1.0,,,,,,1.0,,,,,,,True,,,,,,
11369389,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,5,5,False,76.0,70.0,8.0,58.0,62.0,14.0,3.0,,,90.0,87.0,6.4,8.0,0.00314748,1,,12.0,2.0,3.0,,,,1.0,,0.1259,,3.0,3.0,1.0,6.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,
11369389,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,,229740,EUR,710294400,D,18,18,False,36.0,31.0,6.0,16.0,17.0,19.0,2.0,,,83.0,43.0,6.2,5.0,0.00818517,1,,15.0,,,,,,,,0.019,,4.0,3.0,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,
11369389,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,M,21,21,False,15.0,12.0,1.0,7.0,8.0,7.0,2.0,,,45.0,32.0,7.5,4.0,0.00272554,1,,5.0,1.0,9.0,1.0,,1.0,1.0,1.0,0.0727,0.0351,1.0,2.0,,2.0,,5.0,,,,,,,,2.0,,2.0,,,4.0,,2.0,,,,,
11369389,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,False,50.0,47.0,1.0,24.0,25.0,25.0,2.0,,,90.0,67.0,6.6,9.0,0.0126713,1,,23.0,2.0,3.0,,,1.0,4.0,,0.025,,,4.0,1.0,3.0,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,
11369389,away,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,73.0,70.0,2.0,32.0,34.0,41.0,4.0,,,90.0,82.0,7.2,4.0,0.227802,0,,39.0,1.0,6.0,,,,,2.0,,,1.0,3.0,,1.0,1.0,1.0,,3.0,,,2.0,1.0,1.0,2.0,,2.0,,,,,2.0,,,,,
11369389,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,False,47.0,42.0,3.0,18.0,21.0,26.0,4.0,,,74.0,54.0,7.1,8.0,0.0368958,1,,24.0,,,1.0,,,3.0,,0.0191,0.105,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,
11369389,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,False,54.0,45.0,5.0,20.0,24.0,30.0,4.0,,,90.0,76.0,8.4,13.0,0.0813327,3,,25.0,2.0,8.0,2.0,1.0,1.0,1.0,,0.2781,0.3114,3.0,3.0,1.0,3.0,1.0,2.0,,2.0,,,,,1.0,,2.0,4.0,,,1.0,,4.0,,,,,
11369389,away,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,False,2.0,1.0,,1.0,2.0,,,,,36.0,9.0,6.4,4.0,2.6e-05,2,,,1.0,1.0,2.0,,,2.0,,0.2633,0.4502,,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,
11369389,away,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,,1088565,EUR,971827200,M,20,20,True,18.0,12.0,3.0,9.0,13.0,6.0,1.0,,,54.0,24.0,6.4,6.0,0.0676382,1,,4.0,,2.0,1.0,,,,2.0,0.0614,0.2078,1.0,3.0,,1.0,,,3.0,1.0,Ramón Terrats,,1.0,1.0,,,,,,,,,,,,,,
11369389,away,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,iliasakhomach,1089108,EUR,1082073600,F,27,27,True,19.0,16.0,,7.0,9.0,10.0,2.0,,,45.0,28.0,6.8,6.0,0.00585096,0,,9.0,,4.0,,,,3.0,2.0,,,,2.0,,,1.0,,1.0,1.0,,,,,1.0,,,2.0,,,,,2.0,,,,,
11369389,away,Villarreal,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,,1396048,EUR,1004313600,D,37,37,True,5.0,5.0,,3.0,3.0,2.0,,,,16.0,6.0,6.1,,0.00600555,0,,2.0,,,,,,,,,,,,,,,,,,Carlos Romero,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Ben Brereton Díaz,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,F,9,9,True,1.0,1.0,,,,1.0,,,,11.0,1.0,6.5,,0.00045531,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,,53739,EUR,665452800,D,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,,843678,EUR,844473600,M,4,4,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369389,away,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
