match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_interceptionWon,stat_errorLeadToAShot,captain,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_goodHighClaim,stat_lastManTackle,stat_totalOffside,stat_goals
12436569,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,False,18.0,15.0,6.0,3.0,0.0,13.0,13.0,2.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,90.0,23.0,6.6,3.0,0.00022489,0,0.9755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436569,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,False,68.0,64.0,5.0,3.0,0.0,33.0,35.0,32.0,35.0,3.0,3.0,,,,,,90.0,87.0,7.2,6.0,0.0286005,0,,2.0,1.0,1.0,9.0,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436569,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,False,42.0,41.0,,,0.0,33.0,33.0,8.0,9.0,,1.0,,,,,,52.0,47.0,6.5,1.0,0.00476785,0,,,,,3.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436569,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,33.0,32.0,4.0,3.0,0.0,19.0,20.0,13.0,14.0,1.0,,,,,,,52.0,38.0,6.6,2.0,0.00743499,0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436569,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,M,16,16,False,40.0,37.0,1.0,1.0,0.0,13.0,14.0,25.0,28.0,,2.0,,,,,,83.0,65.0,7.7,13.0,0.145937,1,,2.0,1.0,,4.0,1.0,1.0,3.0,2.0,,5.0,,1.0,5.0,1.0,2.0,1.0,0.0306,0.0137,5.0,,,,,,,,,,,,
12436569,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,False,28.0,24.0,1.0,,0.0,10.0,11.0,14.0,17.0,1.0,5.0,,,,,,59.0,36.0,6.4,6.0,0.0192671,0,,,,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
12436569,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,78.0,72.0,14.0,13.0,0.0,14.0,14.0,62.0,73.0,1.0,4.0,,,,,,90.0,99.0,8.1,14.0,0.421283,4,,9.0,4.0,,2.0,1.0,,1.0,1.0,,4.0,,2.0,1.0,,1.0,,0.1349,,4.0,,,True,1.0,3.0,1.0,1.0,,,,,
12436569,home,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181,8461,M,,1461595,EUR,1174003200,M,41,41,False,26.0,23.0,1.0,,0.0,9.0,11.0,14.0,18.0,1.0,9.0,,,,,,90.0,53.0,6.4,14.0,0.0186764,1,,3.0,,2.0,2.0,,,6.0,,1.0,4.0,,2.0,1.0,,,,0.0239,,,,,,,,1.0,,,,,,
12436569,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,F,37,37,False,43.0,38.0,3.0,2.0,0.0,12.0,15.0,26.0,29.0,1.0,5.0,,,,,,90.0,56.0,6.9,10.0,0.086404,2,,1.0,,,3.0,2.0,2.0,2.0,1.0,3.0,6.0,,1.0,1.0,,,,0.1286,,,,,,1.0,1.0,1.0,,,,,,
12436569,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,7,7,False,21.0,19.0,3.0,3.0,0.0,5.0,5.0,14.0,16.0,2.0,1.0,,,,,,59.0,32.0,7.1,5.0,0.203134,1,,,,,3.0,2.0,,1.0,,1.0,4.0,1.0,,3.0,1.0,,1.0,0.0566,0.1105,2.0,,,,,,,,,,,,
12436569,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,15.0,9.0,,,0.0,4.0,6.0,5.0,10.0,,1.0,,,,,,90.0,31.0,6.1,13.0,0.0131682,6,,1.0,,3.0,4.0,,,1.0,1.0,5.0,10.0,,,2.0,,,2.0,1.3084,0.9876,,,,,3.0,4.0,,,2.0,,,,
12436569,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,22.0,19.0,2.0,1.0,0.0,9.0,12.0,10.0,10.0,,4.0,,,,,,38.0,25.0,6.5,4.0,0.00797269,0,,,,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,
12436569,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,26.0,23.0,1.0,,0.0,13.0,14.0,10.0,12.0,1.0,2.0,,,,,,38.0,38.0,7.2,4.0,0.005351,3,,,,3.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,1.0,1.0,0.3649,0.1107,1.0,2.0,,,,2.0,,,1.0,,,,
12436569,home,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,D,13,13,True,23.0,23.0,,,0.0,6.0,6.0,17.0,20.0,,1.0,,,,,,31.0,34.0,7.3,3.0,0.0275334,0,,3.0,,,5.0,2.0,2.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12436569,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,True,12.0,8.0,,,0.0,1.0,1.0,9.0,15.0,,,,,,,,31.0,22.0,6.5,8.0,0.0325595,1,,4.0,2.0,,1.0,,,,1.0,1.0,3.0,,,2.0,,,,0.1235,,2.0,,,,,1.0,,,1.0,,,,
12436569,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,9.0,8.0,1.0,1.0,0.0,4.0,4.0,6.0,10.0,,2.0,,,,,,14.0,17.0,6.6,6.0,0.309981,1,,5.0,2.0,,,,,1.0,,,1.0,,,1.0,,,,0.0651,,1.0,,,,,,1.0,,,,,,
12436569,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436569,home,Manchester United,Tyler Fredricson,Tyler,Fredricson,tyler-fredricson,T. Fredricson,D,33,184,5383,M,,1142182,EUR,1109116800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436569,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436569,home,Manchester United,Chido Obi-Martin,,,chido-obi,C. O. Martin,F,9,188,13289,M,,1566204,EUR,1196294400,F,56,56,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436569,away,West Ham United,Alphonse Aréola,,,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,False,38.0,26.0,17.0,5.0,0.0,23.0,25.0,3.0,13.0,,6.0,5.0,5.0,,,,90.0,46.0,8.1,12.0,0.000807,0,1.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12436569,away,West Ham United,Jean-Clair Todibo,,,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,25,25,False,47.0,44.0,5.0,2.0,0.0,34.0,34.0,10.0,13.0,1.0,5.0,,,,,,83.0,54.0,6.8,4.0,0.00242474,0,,,,,2.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,
12436569,away,West Ham United,Max Kilman,,,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,26,26,False,47.0,40.0,6.0,1.0,0.0,37.0,40.0,3.0,7.0,6.0,5.0,,,,,,90.0,59.0,7.1,7.0,0.00231795,1,,,,4.0,7.0,3.0,2.0,,,3.0,4.0,1.0,,,,,,0.2044,,,,,,,1.0,,1.0,1.0,,,,
12436569,away,West Ham United,Aaron Cresswell,,,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,False,45.0,44.0,4.0,3.0,0.0,33.0,33.0,12.0,17.0,2.0,6.0,,,,,,90.0,60.0,7.2,7.0,0.178098,0,,5.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12436569,away,West Ham United,Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,M,5,5,False,27.0,24.0,1.0,,0.0,15.0,17.0,9.0,12.0,1.0,4.0,,,,,,83.0,45.0,7.0,9.0,0.0200043,1,,2.0,,3.0,6.0,2.0,1.0,1.0,,1.0,3.0,1.0,,2.0,1.0,,,0.0648,,,,,,,,1.0,,,,1.0,,
12436569,away,West Ham United,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,prowsey16,161717,EUR,783648000,M,8,8,False,69.0,64.0,,,0.0,42.0,46.0,23.0,26.0,,4.0,,,,,,90.0,81.0,7.6,7.0,0.127746,2,,3.0,1.0,1.0,4.0,3.0,3.0,,,1.0,1.0,,,,,1.0,2.0,0.4599,1.039,2.0,1.0,,,,,,,1.0,,,,
12436569,away,West Ham United,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,24,24,False,36.0,30.0,2.0,1.0,0.0,23.0,25.0,7.0,11.0,2.0,4.0,,,,,,64.0,45.0,6.8,8.0,0.00559679,0,,,,1.0,4.0,2.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,
12436569,away,West Ham United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,M,29,29,False,36.0,31.0,,,1.0,14.0,15.0,17.0,21.0,2.0,1.0,,,,,,90.0,62.0,7.5,12.0,0.22251,0,,,,,7.0,3.0,2.0,2.0,1.0,1.0,8.0,2.0,1.0,7.0,3.0,1.0,,,,2.0,1.0,,,,,,,,,,1.0,
12436569,away,West Ham United,Tomáš Souček,,,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,F,28,28,False,33.0,23.0,2.0,1.0,0.0,14.0,17.0,9.0,16.0,5.0,2.0,,,,,,90.0,49.0,7.8,14.0,0.00475762,1,,,,3.0,4.0,1.0,1.0,2.0,,1.0,2.0,,,1.0,,,1.0,0.5858,0.9869,,1.0,,,,,,3.0,,,,,1.0
12436569,away,West Ham United,Jarrod Bowen,,,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,11.0,6.0,,,0.0,1.0,3.0,6.0,11.0,,2.0,,,,,,73.0,24.0,6.9,13.0,0.00769811,1,,3.0,1.0,,2.0,1.0,1.0,,1.0,,5.0,,,3.0,,,1.0,0.3211,0.9496,,,,True,2.0,,,,,,,,1.0
12436569,away,West Ham United,Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,F,14,14,False,27.0,23.0,1.0,,1.0,14.0,16.0,9.0,13.0,,3.0,,,,,,73.0,45.0,6.8,14.0,0.0192818,3,,2.0,,,2.0,,,2.0,,,8.0,3.0,,5.0,2.0,1.0,,0.1241,,1.0,,,,3.0,2.0,1.0,,,,,,
12436569,away,West Ham United,Edson Álvarez,,,edson-alvarez,E. Álvarez,M,11,190,10872,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,True,22.0,21.0,1.0,,0.0,13.0,14.0,8.0,8.0,,3.0,,,,,,26.0,24.0,6.4,2.0,0.00306883,0,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
