match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalOffside,captain,stat_shotOffTarget,stat_accurateCross,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,player_firstName,player_lastName,stat_errorLeadToAShot,stat_goals,stat_penaltyWon
12436559,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,33.0,30.0,8.0,5.0,0.0,28.0,28.0,2.0,5.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,90.0,43.0,7.0,3.0,0.00021116,0,0.6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436559,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,34.0,27.0,4.0,,0.0,22.0,25.0,5.0,11.0,5.0,,,,,,,90.0,60.0,7.3,9.0,0.00865011,1,,2.0,1.0,2.0,3.0,6.0,1.0,6.0,3.0,2.0,4.0,3.0,1.0,2.0,0.056,,,,,,,,,,,,,,,,,,,,,
12436559,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,75.0,67.0,17.0,10.0,0.0,54.0,61.0,13.0,14.0,4.0,,,,,,,90.0,90.0,7.1,8.0,0.00442529,0,,,1.0,1.0,3.0,2.0,,8.0,1.0,3.0,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12436559,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,False,50.0,42.0,5.0,,0.0,38.0,41.0,4.0,9.0,1.0,,,,,,,90.0,61.0,6.3,9.0,0.00096587,0,,,,,2.0,4.0,,5.0,1.0,,4.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
12436559,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,38.0,28.0,6.0,3.0,0.0,18.0,21.0,10.0,19.0,5.0,,,,,,,90.0,64.0,6.7,17.0,0.00673907,0,,2.0,1.0,3.0,6.0,5.0,,4.0,2.0,2.0,,,1.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
12436559,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,False,47.0,42.0,5.0,4.0,0.0,36.0,38.0,6.0,10.0,6.0,,,,,,,74.0,56.0,6.9,6.0,0.00271149,2,,1.0,1.0,,1.0,3.0,1.0,1.0,,,2.0,,,,0.2302,,,1.0,,,1.0,1.0,,True,1.0,,,,,,,,,,,
12436559,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,20,20,False,44.0,41.0,4.0,4.0,0.0,29.0,30.0,13.0,15.0,,,,,,,,85.0,51.0,6.4,4.0,0.0124208,0,,1.0,1.0,,5.0,1.0,,2.0,,2.0,1.0,1.0,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12436559,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,False,15.0,9.0,,,0.0,2.0,3.0,7.0,12.0,2.0,,,,,,,61.0,32.0,7.3,9.0,0.0109511,2,,,1.0,,1.0,4.0,,1.0,,1.0,3.0,2.0,1.0,,0.1679,,,,2.0,,,,,,,,,2.0,0.5656,,,,,,,
12436559,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,10.0,8.0,3.0,2.0,0.0,4.0,4.0,4.0,6.0,,,,,,,,61.0,19.0,6.2,5.0,0.258615,2,,,2.0,1.0,4.0,2.0,,,,,1.0,,,,0.2882,1.0,,1.0,2.0,1.0,,,,,2.0,,,,,andreaspereira,2.0,,,,,
12436559,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,M,11,11,False,16.0,10.0,1.0,,0.0,3.0,6.0,8.0,12.0,3.0,,,,,,,74.0,28.0,6.1,12.0,0.0514623,1,,2.0,,,6.0,2.0,1.0,,,,1.0,,1.0,3.0,0.0715,,,,2.0,2.0,1.0,,,,,1.0,,,,adamatrd,,,,,,
12436559,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,13.0,11.0,,,0.0,7.0,8.0,4.0,5.0,2.0,,,,,,,90.0,27.0,6.5,6.0,0.0031961,2,,,1.0,4.0,2.0,5.0,,2.0,,,,,,,0.2067,,,,3.0,,2.0,1.0,1.0,,2.0,,,,,RJimenez9,1.0,,,,,
12436559,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,F,17,17,True,24.0,22.0,3.0,2.0,0.0,6.0,6.0,16.0,19.0,,,,,,,,29.0,35.0,6.9,5.0,0.026373,1,,1.0,,,3.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,0.0249,,,,,1.0,3.0,2.0,,,,,,,,alexanderiwobi,,,,,,
12436559,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,True,20.0,20.0,1.0,1.0,0.0,5.0,5.0,16.0,16.0,2.0,,,,,,,29.0,24.0,6.8,2.0,0.0511594,0,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,esr,,,,,,
