match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_challengeLost,stat_dispossessed,stat_interceptionWon,captain,stat_totalContest,stat_hitWoodwork,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_totalOffside
10385380,home,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,False,39.0,21.0,24.0,7.0,18.0,25.0,3.0,14.0,1.0,1.0,12.0,1.0,3.0,4.0,1.0,1.0,90.0,54.0,7.0,18.0,0.0,0.0,0.00031914,0,-0.3468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385380,home,Leicester City,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1219,M,308526,EUR,787968000,D,18,18,False,39.0,36.0,2.0,1.0,33.0,35.0,3.0,4.0,3.0,4.0,2.0,,,,,,90.0,48.0,6.8,3.0,0.0046,0.0658,0.00094425,1,,,,3.0,4.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385380,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,51.0,44.0,7.0,4.0,36.0,40.0,8.0,11.0,1.0,2.0,4.0,,,,,,90.0,56.0,6.6,8.0,0.0,0.0,0.00457413,0,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385380,home,Leicester City,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,758608,EUR,832809600,D,4,4,False,47.0,39.0,5.0,1.0,32.0,36.0,7.0,11.0,,2.0,2.0,,,,,,72.0,56.0,6.8,8.0,0.0,0.0,0.00289934,0,,,,1.0,1.0,,2.0,2.0,1.0,,,,soyuncu_caglar,1.0,,,,,,,,,,,,,,,,,
10385380,home,Leicester City,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,M,27,27,False,40.0,33.0,3.0,2.0,27.0,31.0,7.0,10.0,2.0,6.0,3.0,,,,,,90.0,62.0,7.1,9.0,0.1935,0.0,0.00867351,1,,,,4.0,4.0,,,3.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10385380,home,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,False,14.0,11.0,2.0,1.0,9.0,10.0,2.0,4.0,,1.0,,,,,,,45.0,20.0,6.4,6.0,0.0,0.0,0.0022598,0,,,,,3.0,,,,,,2.0,1.0,kdh_8,,,,,2.0,1.0,1.0,,,,,,,,,,,
10385380,home,Leicester City,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,44.0,39.0,2.0,2.0,30.0,32.0,10.0,14.0,1.0,6.0,6.0,,,,,,90.0,61.0,7.5,8.0,0.0151,0.0671,0.0489418,1,,,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,youritielemans,2.0,2.0,1.0,,,,1.0,True,1.0,1.0,,,,,,,,
10385380,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,M,2,2,False,30.0,24.0,3.0,1.0,18.0,21.0,7.0,10.0,2.0,5.0,2.0,,,,,,90.0,51.0,7.1,7.0,0.0456,0.0,0.0106288,1,,,,1.0,1.0,,3.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
10385380,home,Leicester City,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,F,10,10,False,28.0,22.0,4.0,3.0,12.0,14.0,11.0,18.0,,2.0,5.0,,,,,,90.0,38.0,7.3,10.0,0.0,0.0,0.284577,0,,,,,,,,1.0,1.0,,1.0,1.0,Madders,,4.0,1.0,,,,1.0,,,,5.0,,,,,,,
10385380,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,10.0,5.0,1.0,,2.0,4.0,3.0,6.0,,,1.0,,,,,,71.0,14.0,6.4,7.0,0.0,0.0,0.00721254,0,,,,1.0,4.0,,,,,1.0,,,Vardy7,,,,,,1.0,,,1.0,,1.0,,,,,,,
