match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_totalCross,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_accurateCross,stat_punches,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal,stat_bigChanceMissed
12224397,home,Miami FC,Khadim Ndiaye,,,ndiaye-khadim,K. Ndiaye,G,200.0,22,M,970960,EUR,955497600.0,G,1,1,False,14.0,13.0,3.0,2.0,13.0,13.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,49.0,17.0,6.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224397,home,Miami FC,Daltyn Knutson,,,daltyn-knutson,D. Knutson,D,187.0,4,M,981107,EUR,857174400.0,D,13,13,False,86.0,62.0,11.0,3.0,48.0,55.0,31.0,,3.0,4.0,5.0,2.0,,,90.0,93.0,6.3,24.0,1,13,1.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12224397,home,Miami FC,Samuel Biek,Samuel Biek,,samuel-biek,S. Biek,M,191.0,4,M,1046604,EUR,870912000.0,D,6,6,False,75.0,68.0,13.0,9.0,52.0,53.0,22.0,1.0,5.0,2.0,3.0,,,,90.0,78.0,6.1,7.0,0,,,16.0,1.0,1.0,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12224397,home,Miami FC,Alejandro Mitrano,,,alejandro-mitrano,A. Mitrano,D,181.0,23,M,911590,EUR,891648000.0,D,29,29,False,55.0,44.0,7.0,1.0,32.0,38.0,17.0,1.0,3.0,5.0,6.0,1.0,,,90.0,72.0,6.4,12.0,0,3,,12.0,,,,2.0,1.0,,4.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12224397,home,Miami FC,Nicolás Cardona,Nicolás Cardona,,nicolas-cardona,N. Cardona,D,180.0,45,M,1099327,EUR,918691200.0,M,4,4,False,29.0,20.0,4.0,,13.0,15.0,15.0,,5.0,3.0,5.0,,,,90.0,51.0,6.3,17.0,1,4,,7.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,True,1.0,2.0,1.0,,,,,,,,,,,,
12224397,home,Miami FC,Andrew Booth,,,andrew-booth,A. Booth,M,,6,M,884375,EUR,900547200.0,M,80,80,False,33.0,30.0,1.0,1.0,13.0,14.0,19.0,,3.0,5.0,2.0,2.0,,,90.0,42.0,6.6,6.0,0,7,,17.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,
12224397,home,Miami FC,Manuel Botta,,,manuel-botta,M. Botta,M,173.0,9,M,1097665,EUR,1026777600.0,M,16,16,False,32.0,28.0,3.0,3.0,17.0,20.0,14.0,,8.0,4.0,6.0,,,,90.0,49.0,6.6,11.0,2,,,11.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,
12224397,home,Miami FC,Luisinho,Luisinho,,luisinho,Luisinho,F,,15,M,1818895,EUR,1040256000.0,M,7,7,False,13.0,8.0,2.0,,4.0,5.0,8.0,1.0,6.0,2.0,1.0,,,,66.0,30.0,8.2,12.0,5,21,,4.0,,1.0,4.0,,,,,,,2.0,4.0,2.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,
12224397,home,Miami FC,Jordan Ayimbila,Jordan Ayimbila,,jordan-ayimbila,J. Ayimbila,D,185.0,23,M,1191273,EUR,982108800.0,M,3,3,False,23.0,19.0,3.0,2.0,11.0,14.0,9.0,,4.0,2.0,6.0,1.0,,,66.0,46.0,6.5,10.0,0,5,,8.0,,,,2.0,1.0,,4.0,1.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,
12224397,home,Miami FC,Frank Lopez,,,frank-lopez,F. Lopez,F,175.0,28,M,937123,EUR,793670400.0,F,11,11,False,9.0,7.0,1.0,,2.0,3.0,6.0,,1.0,4.0,2.0,3.0,,,56.0,17.0,7.4,4.0,1,9,1.0,5.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,
