match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,player_firstName,player_lastName,stat_dispossessed,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_penaltyWon,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_hitWoodwork
11409099,away,Rio Ave,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,False,,46.0,39.0,9.0,5.0,28.0,29.0,11.0,17.0,,2.0,1.0,,4.0,1.0,,,,,,90.0,55.0,6.8,8.0,0.00303782,0,,,,3.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,True,61.0,54.0,6.0,2.0,44.0,46.0,10.0,15.0,2.0,7.0,3.0,,5.0,,,,,,,90.0,78.0,6.8,8.0,0.0124598,0,,,4.0,5.0,2.0,1.0,,,2.0,5.0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,
11409099,away,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,False,,59.0,48.0,8.0,4.0,38.0,41.0,11.0,19.0,3.0,5.0,10.0,,6.0,,,,,,,86.0,81.0,7.3,12.0,0.0152269,0,,1.0,3.0,4.0,,7.0,5.0,,1.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,,26.0,17.0,2.0,,11.0,13.0,7.0,16.0,,8.0,6.0,,1.0,3.0,,,,,,90.0,56.0,7.2,17.0,0.0119608,1,,3.0,5.0,1.0,,2.0,2.0,3.0,2.0,2.0,,,,1.0,2.0,1.0,,,,0.1803,,,,,1.0,,,,,,1.0
11409099,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,False,,20.0,19.0,,,14.0,14.0,5.0,6.0,,1.0,,1.0,2.0,,,,,,,45.0,22.0,6.5,1.0,0.00380909,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,False,,42.0,32.0,4.0,,11.0,12.0,21.0,32.0,,9.0,2.0,2.0,7.0,,,,,,,86.0,58.0,6.3,17.0,0.0146609,1,,2.0,1.0,1.0,,2.0,2.0,1.0,4.0,1.0,,,1.0,,2.0,,,,,0.0184,,1.0,,,1.0,,,,,,
11409099,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,M,77,77,False,,41.0,32.0,3.0,2.0,17.0,21.0,15.0,23.0,1.0,6.0,6.0,,4.0,2.0,,,,,,90.0,74.0,6.8,20.0,0.0182284,3,,3.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,6.0,2.0,1.0,2.0,,0.203,0.254,,,,,,,,,,
11409099,away,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,8,167,50,M,583834,EUR,822873600,F,14,14,False,,22.0,17.0,1.0,,6.0,7.0,11.0,17.0,,2.0,3.0,,5.0,1.0,,,,,,70.0,32.0,6.9,10.0,0.0149218,1,,2.0,,,,1.0,,2.0,2.0,,,,,,1.0,1.0,1.0,,,0.0194,0.1445,1.0,,,,1.0,,,,,
11409099,away,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,False,,25.0,19.0,1.0,1.0,6.0,7.0,14.0,20.0,1.0,6.0,2.0,1.0,3.0,1.0,,,,,,79.0,35.0,6.5,10.0,0.0530038,1,,2.0,1.0,1.0,,,,2.0,3.0,1.0,,,,1.0,1.0,,,1.0,,0.0399,,1.0,,,,,,,,,
11409099,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,,18.0,12.0,1.0,1.0,5.0,6.0,7.0,12.0,4.0,9.0,7.0,,6.0,2.0,,,,,,90.0,37.0,6.9,15.0,0.00766449,2,,,2.0,,,1.0,1.0,3.0,1.0,,,,3.0,,3.0,,1.0,,,0.1227,0.0683,1.0,,,1.0,,,,,,
11409099,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,24.0,18.0,5.0,3.0,8.0,8.0,10.0,16.0,,,2.0,,3.0,1.0,,,,,,45.0,28.0,6.7,7.0,0.00723473,0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,True,,9.0,6.0,,,,,6.0,9.0,1.0,,2.0,,,1.0,,,,,,20.0,10.0,6.7,3.0,0.00714731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,Hernâni,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,F,7,7,True,,4.0,3.0,,,,,4.0,8.0,,1.0,,,,,,,,,,11.0,10.0,6.5,6.0,0.0510883,0,,4.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11409099,away,Rio Ave,Nuno Namora,nuno-namora,N. Namora,D,75,181,17,M,892248,EUR,887241600,D,75,75,True,,6.0,6.0,,,,,6.0,6.0,,1.0,1.0,1.0,,,,,,,,12.0,11.0,6.6,,0.010084,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,10,172,22,M,1087301,EUR,983232000,M,11,11,True,,3.0,2.0,,,,,3.0,7.0,,,,,,,,,,,,12.0,8.0,6.7,5.0,0.0216706,0,,4.0,,,,,,1.0,,,Bruno,Ventura,,1.0,,,,,,,,1.0,,,,,,,,,
11409099,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Magrão,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,Ukra,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Ukra,,,,,,,,,,,,,,,,,,,,
11409099,away,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,70,181,50,M,141021,EUR,656640000,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
