match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_wonTackle,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,captain,stat_accurateCross,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11453159,home,Al-Ittihad,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400,G,1,1,False,28.0,17.0,18.0,8.0,0.0,14.0,17.0,3.0,11.0,9.0,2.0,4.0,90.0,38.0,6.6,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453159,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,179.0,1132,M,1474689,EUR,1076976000,D,17,17,False,50.0,43.0,2.0,2.0,0.0,30.0,32.0,13.0,21.0,4.0,,,90.0,74.0,6.6,13.0,3,9,3.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11453159,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,170.0,81,M,818813,EUR,777772800,D,33,33,False,12.0,9.0,1.0,,0.0,4.0,5.0,5.0,7.0,2.0,,,12.0,14.0,3.0,3.0,0,33,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11453159,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,187.0,9249,M,243585,EUR,751334400,D,8,8,False,93.0,91.0,8.0,8.0,0.0,60.0,62.0,31.0,31.0,6.0,,,90.0,102.0,6.7,2.0,0,8,,1.0,5.0,2.0,,,,,,,6.0,1.0,,,,1.0,,,Fabinho,4.0,1.0,,,,,,,,,,,,
11453159,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,175.0,114,M,893197,EUR,816998400,D,28,28,False,47.0,38.0,1.0,,0.0,21.0,23.0,17.0,26.0,1.0,,,64.0,64.0,6.4,13.0,0,18,2.0,,3.0,3.0,1.0,,3.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11453159,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,169.0,44806,M,234148,EUR,670204800,M,7,7,False,74.0,64.0,3.0,1.0,0.0,38.0,41.0,26.0,34.0,9.0,,,90.0,87.0,6.8,14.0,1,17,1.0,,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,nglkante,,2.0,1.0,,,,,,,,,,,
11453159,home,Al-Ittihad,Sultan Farhan,sultan-farhan,S. Farhan,M,180.0,54,M,908619,EUR,843609600,M,6,6,False,83.0,80.0,2.0,1.0,0.0,53.0,53.0,27.0,30.0,7.0,,,90.0,93.0,6.7,3.0,0,5,,,5.0,7.0,2.0,,,,,,2.0,3.0,,4.0,,,,,,3.0,2.0,,,,,,,,,,,,
11453159,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,176.0,1742,M,797619,EUR,660960000,M,90,90,False,51.0,43.0,2.0,,0.0,15.0,15.0,28.0,36.0,2.0,,,90.0,64.0,7.4,12.0,1,,,1.0,5.0,8.0,1.0,1.0,4.0,3.0,,,,1.0,2.0,3.0,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,
11453159,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,185.0,951,M,966452,EUR,997660800,M,16,16,False,51.0,47.0,6.0,3.0,0.0,20.0,20.0,27.0,32.0,5.0,,,90.0,67.0,7.1,9.0,0,16,1.0,,5.0,4.0,1.0,1.0,3.0,2.0,,,,,2.0,2.0,1.0,1.0,Faisal,Al-Ghamdi,,1.0,,,,,,4.0,1.0,,,,,,
11453159,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,170.0,5336,M,152098,EUR,714096000,M,10,10,False,41.0,32.0,5.0,4.0,1.0,18.0,19.0,14.0,25.0,3.0,,,74.0,57.0,7.5,18.0,0,77,3.0,,3.0,5.0,,,4.0,2.0,,,,1.0,4.0,2.0,,,,,igor_coronado,1.0,1.0,,,,,1.0,1.0,,,,,,
11453159,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,184.0,194410,M,3306,EUR,566870400,F,9,9,False,18.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,13.0,,,,75.0,24.0,6.5,5.0,1,90,,,2.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,KBenz9,1.0,,,,,,,,True,,,,,
11453159,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,166.0,121,M,1501453,EUR,1140998400,M,29,29,True,22.0,17.0,2.0,,0.0,7.0,9.0,10.0,13.0,1.0,,,26.0,29.0,6.5,7.0,0,29,,,1.0,2.0,1.0,,,,,,2.0,2.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,
11453159,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,187.0,2967,M,926730,EUR,883612800,F,70,70,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,,,16.0,10.0,6.5,1.0,2,70,1.0,,3.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,,,
11453159,home,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,176.0,147,M,791578,EUR,750556800,F,77,77,True,16.0,12.0,,,0.0,5.0,6.0,7.0,10.0,1.0,,,15.0,20.0,6.5,6.0,1,93,,,3.0,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
11453159,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,188.0,626,M,39427,EUR,537494400,G,34,34,True,,,,,,,,,,,,,,,,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453159,home,Al-Ittihad,Osama Al-Mermesh,al-mermesh-osama,O. A. Mermesh,G,182.0,215,M,1168604,EUR,1057449600,G,88,88,True,,,,,,,,,,,,,,,,,0,88,,,,,,,,,,,,,,,,,Osama Al-Mermesh,,,,,,,,,,,,,,,,
11453159,away,Al Raed,André Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,22.0,19.0,15.0,12.0,0.0,14.0,16.0,5.0,6.0,6.0,2.0,2.0,90.0,28.0,7.0,3.0,0,,,,,,,,,,,,,,,,,,André,Moreira,,,,,,,,,,,,,1.0,1.0,
11453159,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,,12,M,970908,EUR,931651200,D,32,32,False,40.0,37.0,2.0,2.0,0.0,21.0,23.0,17.0,21.0,7.0,,,90.0,66.0,7.4,9.0,2,32,4.0,,9.0,3.0,6.0,,1.0,,,1.0,1.0,3.0,,,4.0,2.0,,,,,2.0,,1.0,1.0,,1.0,,,1.0,,,,
11453159,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,,39,M,1429814,EUR,1059696000,D,94,94,False,44.0,39.0,3.0,3.0,0.0,28.0,30.0,11.0,14.0,11.0,,,90.0,58.0,7.1,6.0,0,94,,2.0,1.0,4.0,,1.0,,,,,6.0,1.0,,2.0,2.0,,Mubarak Abdul Rahman Al Rajeh,,,,1.0,,,,,,,,,,,,
11453159,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,22.0,22.0,1.0,1.0,0.0,17.0,17.0,5.0,5.0,2.0,,,90.0,33.0,7.2,1.0,0,21,,,2.0,,,,,,,,3.0,,1.0,,2.0,1.0,,,,1.0,,4.0,,,,,,,,,,,
11453159,away,Al Raed,Mamadou Loum,mamadou-loum,M. Loum,M,193.0,526,M,796059,EUR,851904000,D,5,5,False,46.0,36.0,7.0,3.0,0.0,22.0,26.0,14.0,20.0,6.0,,,90.0,64.0,7.2,14.0,2,21,,6.0,2.0,8.0,1.0,1.0,,,2.0,,4.0,2.0,3.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,
11453159,away,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,False,32.0,27.0,2.0,1.0,1.0,17.0,20.0,13.0,17.0,5.0,,,90.0,49.0,7.0,12.0,0,28,5.0,,3.0,3.0,,1.0,2.0,1.0,,,1.0,2.0,2.0,,1.0,,,,,1.0,2.0,,,,,2.0,1.0,,3.0,,,,1.0
11453159,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,168.0,271,M,893191,EUR,693532800,M,10,10,False,31.0,23.0,5.0,3.0,0.0,8.0,8.0,17.0,28.0,11.0,,,89.0,58.0,8.2,16.0,3,,5.0,,4.0,7.0,,1.0,4.0,2.0,1.0,,,3.0,,2.0,1.0,1.0,,,,,1.0,,2.0,,,4.0,1.0,True,2.0,,,,
11453159,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,179.0,189,M,565686,EUR,833241600,M,8,8,False,61.0,52.0,17.0,14.0,0.0,29.0,34.0,23.0,27.0,7.0,,,89.0,68.0,7.1,9.0,1,12,,,5.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,4.0,,,,,,,,,,1.0,,,,,,,
11453159,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,176.0,8,M,893373,EUR,940896000,M,24,24,False,25.0,23.0,3.0,1.0,0.0,13.0,13.0,13.0,16.0,4.0,,,75.0,38.0,6.6,6.0,0,27,4.0,,4.0,3.0,2.0,,1.0,1.0,,,,,3.0,2.0,,2.0,,,,,,,,,,1.0,,,3.0,,,,
11453159,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,187.0,109,M,218652,EUR,595900800,F,17,17,False,18.0,14.0,,,1.0,6.0,7.0,8.0,12.0,1.0,,,90.0,31.0,7.5,8.0,2,11,1.0,2.0,6.0,5.0,,1.0,3.0,2.0,2.0,,,,1.0,1.0,1.0,3.0,,,,2.0,,,,,3.0,2.0,1.0,,,1.0,,,
11453159,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,175.0,2625,M,919719,EUR,818812800,F,11,11,False,20.0,15.0,1.0,1.0,0.0,8.0,9.0,7.0,12.0,2.0,,,87.0,37.0,8.4,14.0,6,33,1.0,3.0,6.0,3.0,,1.0,2.0,,2.0,,,,4.0,,1.0,2.0,,,,1.0,,,4.0,2.0,,1.0,,,,1.0,,,
11453159,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,168.0,20,M,982351,EUR,956534400,M,14,14,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,15.0,12.0,6.6,1.0,0,14,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
