match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_outfielderBlock,stat_lastManTackle,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_penaltyConceded,stat_wonContest,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_punches,stat_blockedScoringAttempt,stat_penaltyWon
10437986,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,5.0,1.0,,,,,1.0,5.0,4.0,,,,,,,,,,12.0,6.0,6.9,4.0,1,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10437986,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,home,FC Porto,Bernardo Folha,bernardo-folha,Folha,M,22,180,173,M,,999005,EUR,1016841600,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,,947893,EUR,993945600,G,42,42,False,29.0,26.0,7.0,4.0,24.0,24.0,2.0,5.0,3.0,2.0,11.0,1.0,3.0,1.0,,3.0,,,90.0,48.0,6.9,3.0,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
10437986,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,,1001662,EUR,901843200,D,2,2,False,66.0,59.0,9.0,5.0,44.0,46.0,15.0,21.0,6.0,2.0,6.0,4.0,,,,,,,90.0,94.0,6.9,16.0,0,Zé,Carlos,4.0,,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,,,1.0,,,1.0,,3.0,,,1.0,,,,
10437986,away,Gil Vicente,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,72,72,False,94.0,88.0,8.0,6.0,73.0,75.0,15.0,19.0,7.0,6.0,10.0,,,,,,,,90.0,108.0,7.5,8.0,0,,,5.0,3.0,7.0,1.0,1.0,,3.0,3.0,,,,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,,
10437986,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,,59751,EUR,515721600,D,26,26,False,76.0,69.0,6.0,3.0,61.0,64.0,8.0,12.0,4.0,3.0,8.0,1.0,,,,,,,90.0,84.0,7.0,7.0,0,,,2.0,1.0,2.0,,,,2.0,2.0,,,True,,,,,,,,,,,,,,,,,,,
10437986,away,Gil Vicente,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,,547242,EUR,852768000,D,19,19,False,54.0,44.0,4.0,1.0,16.0,17.0,28.0,39.0,6.0,,3.0,,,,,,,,90.0,83.0,6.6,16.0,0,,,1.0,,8.0,2.0,4.0,,4.0,2.0,3.0,,,,,,,,,2.0,,,2.0,,,,,,,,,
10437986,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,,925987,EUR,930787200,M,10,10,False,42.0,34.0,1.0,1.0,7.0,10.0,27.0,32.0,2.0,,3.0,,,,,,,,90.0,51.0,7.1,11.0,0,,,1.0,,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,
10437986,away,Gil Vicente,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,130,M,,156569,EUR,789004800,M,8,8,False,64.0,63.0,3.0,3.0,31.0,32.0,32.0,32.0,4.0,,6.0,,,,,,,,90.0,73.0,7.0,4.0,0,,,1.0,1.0,5.0,2.0,,,3.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
10437986,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,,138700,EUR,588988800,M,25,25,False,48.0,44.0,6.0,6.0,17.0,17.0,28.0,33.0,5.0,1.0,2.0,1.0,,,,,,,82.0,63.0,7.2,8.0,1,,,1.0,,2.0,,3.0,,2.0,2.0,,1.0,,,,1.0,,,,2.0,1.0,,2.0,,1.0,,,,,,1.0,
10437986,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,,611880,EUR,783561600,F,77,77,False,39.0,32.0,1.0,1.0,10.0,12.0,23.0,30.0,4.0,,6.0,,,,,,,,73.0,53.0,6.9,13.0,2,,,,1.0,5.0,2.0,6.0,,,,,,,,1.0,,,,1.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,,1.0,,,
10437986,away,Gil Vicente,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,,914772,EUR,886464000,F,9,9,False,19.0,15.0,,,4.0,4.0,11.0,15.0,3.0,,1.0,1.0,,,,,,,89.0,30.0,7.1,9.0,2,,,1.0,,6.0,,3.0,,,,3.0,1.0,,1.0,1.0,,,,,,,,2.0,,3.0,1.0,1.0,,,,,
10437986,away,Gil Vicente,Juan Manuel Boselli,juan-manuel-boselli,J. M. Boselli,F,20,174,192,M,,873720,EUR,942105600,F,20,20,False,21.0,17.0,,,2.0,3.0,15.0,19.0,7.0,,1.0,1.0,,,,,,,72.0,35.0,7.0,9.0,2,,,2.0,2.0,10.0,3.0,4.0,,2.0,,1.0,,,2.0,,,,,,1.0,,,2.0,,,1.0,,,,,1.0,1.0
10437986,away,Gil Vicente,Marlon,marlon,Marlon,M,20,176,128,M,,965796,EUR,874281600,F,11,11,True,7.0,6.0,1.0,,2.0,2.0,4.0,5.0,3.0,,2.0,2.0,,,,,,,18.0,12.0,6.2,2.0,1,,,,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,2.0,,,,,1.0,,,,,,,,
10437986,away,Gil Vicente,Bilel Aouacheria,bilel-aouacheria,B. Aouacheria,M,,180,52,M,,583826,EUR,765244800,F,7,7,True,13.0,8.0,3.0,1.0,4.0,6.0,4.0,7.0,4.0,,2.0,2.0,,,,,,,17.0,23.0,6.8,9.0,1,,,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,,
10437986,away,Gil Vicente,Roan Wilson,roan-wilson,R. Wilson,M,14,180,138,M,,1001806,EUR,1020211200,M,14,14,True,11.0,11.0,,,9.0,9.0,2.0,2.0,,,2.0,,,,,,,,8.0,12.0,6.5,1.0,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10437986,away,Gil Vicente,Kevin Medina,kevin-medina,K. Medina,F,11,173,148,M,,1092777,EUR,983145600,F,17,17,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,5.0,,3.0,0,Kevin Medina,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
10437986,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,away,Gil Vicente,Manuel Lopes,manuel-lopes,M. Lopes,D,4,185,50,M,,1066691,EUR,959558400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,Manuel Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,away,Gil Vicente,Lucas Barros,lucas-barros,L. Barros,D,23,180,57,M,,974434,EUR,935193600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,away,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,,992652,EUR,957657600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437986,away,Gil Vicente,Andre Simões,andre-simoes,A. Simões,M,26,174,25,M,,1395440,EUR,1061078400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,Andre Simoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
